# freq_THz  G_total  G_Ga  G_S
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
7.9650878906e+01 2.1042874267e-07 5.5571787618e-08 1.5485695506e-07
7.9711914062e+01 2.0814725898e-07 5.4897184579e-08 1.5325007440e-07
7.9772949219e+01 2.0715875639e-07 5.4622428002e-08 1.5253632839e-07
7.9833984375e+01 2.0527607402e-07 5.4040276860e-08 1.5123579716e-07
7.9895019531e+01 2.0507914854e-07 5.3832668190e-08 1.5124648035e-07
7.9956054688e+01 2.0379877348e-07 5.3362900587e-08 1.5043587289e-07
8.0017089844e+01 2.0486638084e-07 5.3646566971e-08 1.5121981387e-07
8.0078125000e+01 2.0163265111e-07 5.2884137145e-08 1.4874851397e-07
8.0139160156e+01 2.0015205881e-07 5.2344590922e-08 1.4780746789e-07
8.0200195312e+01 1.9903395498e-07 5.2093335181e-08 1.4694061980e-07
8.0261230469e+01 1.9615244833e-07 5.1402930658e-08 1.4474951767e-07
8.0322265625e+01 1.9458948058e-07 5.0835268081e-08 1.4375421250e-07
8.0383300781e+01 1.9429253455e-07 5.0819480977e-08 1.4347305358e-07
8.0444335938e+01 1.9244110456e-07 5.0394729731e-08 1.4204637483e-07
8.0505371094e+01 1.9061613949e-07 4.9814378745e-08 1.4080176074e-07
8.0566406250e+01 1.9083711502e-07 4.9696924749e-08 1.4114019027e-07
8.0627441406e+01 1.8981139257e-07 4.9387900335e-08 1.4042349224e-07
8.0688476562e+01 1.8930457086e-07 4.9435319457e-08 1.3986925140e-07
8.0749511719e+01 1.8807862603e-07 4.9208747317e-08 1.3886987871e-07
8.0810546875e+01 1.8433686950e-07 4.8224626690e-08 1.3611224281e-07
8.0871582031e+01 1.8107680854e-07 4.7343601802e-08 1.3373320674e-07
8.0932617188e+01 1.8077532603e-07 4.7300004092e-08 1.3347532194e-07
8.0993652344e+01 1.7926934241e-07 4.6887388333e-08 1.3238195407e-07
8.1054687500e+01 1.7869778631e-07 4.6826693972e-08 1.3187109234e-07
8.1115722656e+01 1.7900750641e-07 4.6854538010e-08 1.3215296840e-07
8.1176757812e+01 1.7577398736e-07 4.5951816618e-08 1.2982217074e-07
8.1237792969e+01 1.7450094147e-07 4.5846399194e-08 1.2865454228e-07
8.1298828125e+01 1.7256323878e-07 4.5264943727e-08 1.2729829505e-07
8.1359863281e+01 1.7116132193e-07 4.4622154710e-08 1.2653916722e-07
8.1420898438e+01 1.7022261620e-07 4.4477724083e-08 1.2574489212e-07
8.1481933594e+01 1.7096348901e-07 4.4827380897e-08 1.2613610812e-07
8.1542968750e+01 1.7063877946e-07 4.4764694896e-08 1.2587408457e-07
8.1604003906e+01 1.7042077571e-07 4.4782807955e-08 1.2563796775e-07
8.1665039062e+01 1.6864051465e-07 4.4332045631e-08 1.2430846902e-07
8.1726074219e+01 1.6757832919e-07 4.4084448681e-08 1.2349388051e-07
8.1787109375e+01 1.6759248278e-07 4.4008092222e-08 1.2358439056e-07
8.1848144531e+01 1.6556448039e-07 4.3411018313e-08 1.2215346207e-07
8.1909179688e+01 1.6483109134e-07 4.3409415010e-08 1.2142167633e-07
8.1970214844e+01 1.6313841331e-07 4.3034932178e-08 1.2010348113e-07
8.2031250000e+01 1.6188773909e-07 4.2528920236e-08 1.1935881886e-07
8.2092285156e+01 1.6014063962e-07 4.2120196737e-08 1.1802044288e-07
8.2153320312e+01 1.6013301164e-07 4.2115561754e-08 1.1801744989e-07
8.2214355469e+01 1.5976565038e-07 4.2077902767e-08 1.1768774761e-07
8.2275390625e+01 1.5854729534e-07 4.1739707158e-08 1.1680758818e-07
8.2336425781e+01 1.5624126703e-07 4.1219082454e-08 1.1502218458e-07
8.2397460938e+01 1.5508677140e-07 4.0796374982e-08 1.1429039641e-07
8.2458496094e+01 1.5559922457e-07 4.1025071278e-08 1.1457415329e-07
8.2519531250e+01 1.5488645937e-07 4.0841630172e-08 1.1404482920e-07
8.2580566406e+01 1.5422575860e-07 4.0802079679e-08 1.1342367893e-07
8.2641601562e+01 1.5224860040e-07 4.0319612338e-08 1.1192898806e-07
8.2702636719e+01 1.5027929049e-07 3.9589137497e-08 1.1069015299e-07
8.2763671875e+01 1.4927081097e-07 3.9190677176e-08 1.1008013379e-07
8.2824707031e+01 1.4748636528e-07 3.8792370028e-08 1.0869399525e-07
8.2885742188e+01 1.4608984918e-07 3.8538213763e-08 1.0755163542e-07
8.2946777344e+01 1.4516092433e-07 3.8487758441e-08 1.0667316589e-07
8.3007812500e+01 1.4374109236e-07 3.8094849701e-08 1.0564624266e-07
8.3068847656e+01 1.4087961013e-07 3.7183101769e-08 1.0369650836e-07
8.3129882812e+01 1.3847627636e-07 3.6406728955e-08 1.0206954741e-07
8.3190917969e+01 1.3708986702e-07 3.6125726394e-08 1.0096414063e-07
8.3251953125e+01 1.3615131218e-07 3.6020039066e-08 1.0013127312e-07
8.3312988281e+01 1.3528460086e-07 3.5754382137e-08 9.9530218722e-08
8.3374023438e+01 1.3326858440e-07 3.5029026181e-08 9.8239558223e-08
8.3435058594e+01 1.3242276645e-07 3.4755774435e-08 9.7666992019e-08
8.3496093750e+01 1.3164276024e-07 3.4698147980e-08 9.6944612260e-08
8.3557128906e+01 1.3062502299e-07 3.4612366272e-08 9.6012656719e-08
8.3618164062e+01 1.2872213357e-07 3.4201721335e-08 9.4520412236e-08
8.3679199219e+01 1.2715394047e-07 3.3703342543e-08 9.3450597926e-08
8.3740234375e+01 1.2756267719e-07 3.3673962896e-08 9.3888714292e-08
8.3801269531e+01 1.2590894495e-07 3.3165199558e-08 9.2743745392e-08
8.3862304688e+01 1.2509895587e-07 3.3105608225e-08 9.1993347648e-08
8.3923339844e+01 1.2516309881e-07 3.3274460932e-08 9.1888637876e-08
8.3984375000e+01 1.2450874897e-07 3.3248000660e-08 9.1260748311e-08
8.4045410156e+01 1.2374288495e-07 3.3074231750e-08 9.0668653200e-08
8.4106445312e+01 1.2212986615e-07 3.2468490044e-08 8.9661376104e-08
8.4167480469e+01 1.2080796370e-07 3.2120707280e-08 8.8687256418e-08
8.4228515625e+01 1.1956937555e-07 3.1804141171e-08 8.7765234378e-08
8.4289550781e+01 1.1814809616e-07 3.1479360086e-08 8.6668736073e-08
8.4350585938e+01 1.1789356018e-07 3.1456100811e-08 8.6437459367e-08
8.4411621094e+01 1.1610301402e-07 3.0857420416e-08 8.5245593608e-08
8.4472656250e+01 1.1522329687e-07 3.0762091978e-08 8.4461204890e-08
8.4533691406e+01 1.1452524081e-07 3.0689964006e-08 8.3835276802e-08
8.4594726562e+01 1.1359996243e-07 3.0427403250e-08 8.3172559183e-08
8.4655761719e+01 1.1179935174e-07 2.9989565844e-08 8.1809785894e-08
8.4716796875e+01 1.1158454884e-07 2.9888733839e-08 8.1695815003e-08
8.4777832031e+01 1.1104153437e-07 2.9596373749e-08 8.1445160623e-08
8.4838867188e+01 1.0987412206e-07 2.9297586642e-08 8.0576535421e-08
8.4899902344e+01 1.0940260640e-07 2.9274787808e-08 8.0127818592e-08
8.4960937500e+01 1.0812707218e-07 2.8981774915e-08 7.9145297262e-08
8.5021972656e+01 1.0632722234e-07 2.8591303579e-08 7.7735918762e-08
8.5083007812e+01 1.0537987735e-07 2.8331552072e-08 7.7048325282e-08
8.5144042969e+01 1.0493290083e-07 2.8155723703e-08 7.6777177129e-08
8.5205078125e+01 1.0439043951e-07 2.7936893210e-08 7.6453546303e-08
8.5266113281e+01 1.0423452408e-07 2.7890990023e-08 7.6343534061e-08
8.5327148438e+01 1.0386630248e-07 2.7848365294e-08 7.6017937182e-08
8.5388183594e+01 1.0213086250e-07 2.7444446532e-08 7.4686415969e-08
8.5449218750e+01 1.0123287348e-07 2.7223212431e-08 7.4009661051e-08
8.5510253906e+01 1.0100447704e-07 2.7209305963e-08 7.3795171078e-08
8.5571289062e+01 1.0099235859e-07 2.7121931909e-08 7.3870426681e-08
8.5632324219e+01 9.9930257183e-08 2.6861052489e-08 7.3069204694e-08
8.5693359375e+01 9.9272609018e-08 2.6732193740e-08 7.2540415279e-08
8.5754394531e+01 9.8690817573e-08 2.6598316898e-08 7.2092500675e-08
8.5815429688e+01 9.8872486132e-08 2.6549681664e-08 7.2322804468e-08
8.5876464844e+01 9.8295698298e-08 2.6285043217e-08 7.2010655081e-08
8.5937500000e+01 9.6878258708e-08 2.5829576005e-08 7.1048682703e-08
8.5998535156e+01 9.7170582326e-08 2.5844360764e-08 7.1326221562e-08
8.6059570312e+01 9.6800971145e-08 2.5783747055e-08 7.1017224090e-08
8.6120605469e+01 9.6024427790e-08 2.5607799344e-08 7.0416628447e-08
8.6181640625e+01 9.4733100500e-08 2.5180189395e-08 6.9552911105e-08
8.6242675781e+01 9.3876618014e-08 2.4842447806e-08 6.9034170209e-08
8.6303710938e+01 9.3399488539e-08 2.4663872901e-08 6.8735615638e-08
8.6364746094e+01 9.2821308181e-08 2.4557141469e-08 6.8264166713e-08
8.6425781250e+01 9.2580182568e-08 2.4570740099e-08 6.8009442468e-08
8.6486816406e+01 9.2358361193e-08 2.4549659747e-08 6.7808701446e-08
8.6547851562e+01 9.2567516233e-08 2.4526223469e-08 6.8041292764e-08
8.6608886719e+01 9.1376563495e-08 2.4222034588e-08 6.7154528907e-08
8.6669921875e+01 9.1196201820e-08 2.4162611103e-08 6.7033590717e-08
8.6730957031e+01 9.0979082827e-08 2.4067740814e-08 6.6911342013e-08
8.6791992188e+01 9.1169571597e-08 2.4045214877e-08 6.7124356720e-08
8.6853027344e+01 9.0481368925e-08 2.3919895083e-08 6.6561473842e-08
8.6914062500e+01 8.9990787652e-08 2.3773062221e-08 6.6217725431e-08
8.6975097656e+01 8.9983057788e-08 2.3831343103e-08 6.6151714685e-08
8.7036132812e+01 9.0125021778e-08 2.3932029881e-08 6.6192991897e-08
8.7097167969e+01 8.9676670242e-08 2.3761523528e-08 6.5915146713e-08
8.7158203125e+01 8.9546584338e-08 2.3697189875e-08 6.5849394463e-08
8.7219238281e+01 8.9753642852e-08 2.3783924241e-08 6.5969718612e-08
8.7280273438e+01 9.0011105567e-08 2.3895614026e-08 6.6115491541e-08
8.7341308594e+01 8.9191531338e-08 2.3699462734e-08 6.5492068604e-08
8.7402343750e+01 8.8411276005e-08 2.3369062601e-08 6.5042213404e-08
8.7463378906e+01 8.8617409247e-08 2.3341728331e-08 6.5275680916e-08
8.7524414062e+01 8.8322675177e-08 2.3231255757e-08 6.5091419420e-08
8.7585449219e+01 8.7314822630e-08 2.3074970405e-08 6.4239852224e-08
8.7646484375e+01 8.6840193645e-08 2.2945534179e-08 6.3894659466e-08
8.7707519531e+01 8.6684242950e-08 2.2816425669e-08 6.3867817281e-08
8.7768554688e+01 8.6368514440e-08 2.2651253327e-08 6.3717261114e-08
8.7829589844e+01 8.5996808186e-08 2.2541499693e-08 6.3455308493e-08
8.7890625000e+01 8.6363691716e-08 2.2662596592e-08 6.3701095125e-08
8.7951660156e+01 8.5603181803e-08 2.2531063891e-08 6.3072117912e-08
8.8012695312e+01 8.4575610272e-08 2.2247199983e-08 6.2328410290e-08
8.8073730469e+01 8.3575075452e-08 2.1892805459e-08 6.1682269993e-08
8.8134765625e+01 8.3328888746e-08 2.1813436117e-08 6.1515452629e-08
8.8195800781e+01 8.3329146001e-08 2.1775522461e-08 6.1553623540e-08
8.8256835938e+01 8.3304203795e-08 2.1749390147e-08 6.1554813649e-08
8.8317871094e+01 8.2317891793e-08 2.1554014255e-08 6.0763877538e-08
8.8378906250e+01 8.1728272975e-08 2.1422021799e-08 6.0306251176e-08
8.8439941406e+01 8.0968079792e-08 2.1187131278e-08 5.9780948513e-08
8.8500976562e+01 7.9614186999e-08 2.0864717299e-08 5.8749469700e-08
8.8562011719e+01 7.8750719626e-08 2.0596340359e-08 5.8154379268e-08
8.8623046875e+01 7.8335422918e-08 2.0545909714e-08 5.7789513204e-08
8.8684082031e+01 7.7705117245e-08 2.0422781142e-08 5.7282336103e-08
8.8745117188e+01 7.7473984881e-08 2.0375598664e-08 5.7098386218e-08
8.8806152344e+01 7.7238147089e-08 2.0286238661e-08 5.6951908428e-08
8.8867187500e+01 7.6591671886e-08 2.0202373442e-08 5.6389298444e-08
8.8928222656e+01 7.5322967114e-08 1.9857238233e-08 5.5465728881e-08
8.8989257812e+01 7.4442736525e-08 1.9573634133e-08 5.4869102393e-08
8.9050292969e+01 7.3075175049e-08 1.9299094059e-08 5.3776080990e-08
8.9111328125e+01 7.2698734971e-08 1.9222336728e-08 5.3476398243e-08
8.9172363281e+01 7.2199152688e-08 1.9044586759e-08 5.3154565929e-08
8.9233398438e+01 7.1722148126e-08 1.8937711537e-08 5.2784436589e-08
8.9294433594e+01 7.0801905855e-08 1.8683407310e-08 5.2118498544e-08
8.9355468750e+01 6.9813012614e-08 1.8543349579e-08 5.1269663035e-08
8.9416503906e+01 6.9470557084e-08 1.8465059191e-08 5.1005497893e-08
8.9477539062e+01 6.8836770261e-08 1.8193747218e-08 5.0643023043e-08
8.9538574219e+01 6.8893147267e-08 1.8213879548e-08 5.0679267719e-08
8.9599609375e+01 6.7413016818e-08 1.7949782666e-08 4.9463234152e-08
8.9660644531e+01 6.6884543345e-08 1.7791031714e-08 4.9093511630e-08
8.9721679688e+01 6.6435262928e-08 1.7668097352e-08 4.8767165576e-08
8.9782714844e+01 6.6163140580e-08 1.7556657263e-08 4.8606483317e-08
8.9843750000e+01 6.5298978420e-08 1.7339392127e-08 4.7959586293e-08
8.9904785156e+01 6.5153021612e-08 1.7380120484e-08 4.7772901127e-08
8.9965820312e+01 6.4897301159e-08 1.7391874067e-08 4.7505427091e-08
9.0026855469e+01 6.4462900475e-08 1.7262722190e-08 4.7200178285e-08
9.0087890625e+01 6.3796935345e-08 1.7052640981e-08 4.6744294364e-08
9.0148925781e+01 6.3333279345e-08 1.6882203987e-08 4.6451075358e-08
9.0209960938e+01 6.3189416193e-08 1.6917510285e-08 4.6271905908e-08
9.0270996094e+01 6.3147783056e-08 1.6996968002e-08 4.6150815054e-08
9.0332031250e+01 6.2610675282e-08 1.6864909653e-08 4.5745765628e-08
9.0393066406e+01 6.2366122516e-08 1.6719869993e-08 4.5646252522e-08
9.0454101562e+01 6.1747924981e-08 1.6536556254e-08 4.5211368728e-08
9.0515136719e+01 6.1534808079e-08 1.6544184725e-08 4.4990623355e-08
9.0576171875e+01 6.1469479317e-08 1.6555699397e-08 4.4913779921e-08
9.0637207031e+01 6.1370173296e-08 1.6573690821e-08 4.4796482475e-08
9.0698242188e+01 6.1199188896e-08 1.6511888248e-08 4.4687300648e-08
9.0759277344e+01 6.0496730968e-08 1.6298810452e-08 4.4197920516e-08
9.0820312500e+01 6.0500167108e-08 1.6270330858e-08 4.4229836250e-08
9.0881347656e+01 6.0488006648e-08 1.6332289380e-08 4.4155717267e-08
9.0942382812e+01 6.0064402450e-08 1.6254215457e-08 4.3810186993e-08
9.1003417969e+01 5.9648558854e-08 1.6082232970e-08 4.3566325884e-08
9.1064453125e+01 5.8618788402e-08 1.5855080267e-08 4.2763708135e-08
9.1125488281e+01 5.8717424248e-08 1.5843557389e-08 4.2873866859e-08
9.1186523438e+01 5.8449377359e-08 1.5767391159e-08 4.2681986199e-08
9.1247558594e+01 5.8040689071e-08 1.5650731696e-08 4.2389957375e-08
9.1308593750e+01 5.7382773943e-08 1.5441391525e-08 4.1941382418e-08
9.1369628906e+01 5.7249514218e-08 1.5373884656e-08 4.1875629561e-08
9.1430664062e+01 5.6574984796e-08 1.5217903022e-08 4.1357081773e-08
9.1491699219e+01 5.6234558747e-08 1.5107697326e-08 4.1126861420e-08
9.1552734375e+01 5.6385403879e-08 1.5089531973e-08 4.1295871906e-08
9.1613769531e+01 5.6021688357e-08 1.5014252849e-08 4.1007435508e-08
9.1674804688e+01 5.5595599545e-08 1.4919221522e-08 4.0676378023e-08
9.1735839844e+01 5.5330081094e-08 1.4798610778e-08 4.0531470315e-08
9.1796875000e+01 5.5628485004e-08 1.4898490185e-08 4.0729994819e-08
9.1857910156e+01 5.5421427547e-08 1.4896244465e-08 4.0525183082e-08
9.1918945312e+01 5.5363527708e-08 1.4871740702e-08 4.0491787005e-08
9.1979980469e+01 5.4995075808e-08 1.4742826791e-08 4.0252249017e-08
9.2041015625e+01 5.4120731957e-08 1.4486692625e-08 3.9634039332e-08
9.2102050781e+01 5.4094501469e-08 1.4420591747e-08 3.9673909722e-08
9.2163085938e+01 5.4573006140e-08 1.4496935677e-08 4.0076070463e-08
9.2224121094e+01 5.4537072040e-08 1.4483420810e-08 4.0053651230e-08
9.2285156250e+01 5.4493317877e-08 1.4427866048e-08 4.0065451830e-08
9.2346191406e+01 5.4185935502e-08 1.4363101299e-08 3.9822834203e-08
9.2407226562e+01 5.3084389940e-08 1.4048734101e-08 3.9035655838e-08
9.2468261719e+01 5.2478947762e-08 1.3879948426e-08 3.8598999336e-08
9.2529296875e+01 5.2464004857e-08 1.3905647007e-08 3.8558357850e-08
9.2590332031e+01 5.2005279281e-08 1.3785175989e-08 3.8220103292e-08
9.2651367188e+01 5.2006322943e-08 1.3751518411e-08 3.8254804532e-08
9.2712402344e+01 5.1543396021e-08 1.3559177688e-08 3.7984218332e-08
9.2773437500e+01 5.0927914464e-08 1.3418325924e-08 3.7509588540e-08
9.2834472656e+01 5.0866929959e-08 1.3447111042e-08 3.7419818917e-08
9.2895507812e+01 5.0661303213e-08 1.3435150462e-08 3.7226152751e-08
9.2956542969e+01 5.0649606191e-08 1.3473513375e-08 3.7176092816e-08
9.3017578125e+01 5.0057076102e-08 1.3298549082e-08 3.6758527020e-08
9.3078613281e+01 5.0016466959e-08 1.3283345854e-08 3.6733121104e-08
9.3139648438e+01 5.0003231979e-08 1.3317768615e-08 3.6685463364e-08
9.3200683594e+01 4.9932012682e-08 1.3338514716e-08 3.6593497966e-08
9.3261718750e+01 5.0032325695e-08 1.3334788281e-08 3.6697537414e-08
9.3322753906e+01 4.9567987839e-08 1.3248585438e-08 3.6319402401e-08
9.3383789062e+01 4.8970247820e-08 1.3084532377e-08 3.5885715443e-08
9.3444824219e+01 4.8779722443e-08 1.3045679362e-08 3.5734043081e-08
9.3505859375e+01 4.8483893915e-08 1.2983902156e-08 3.5499991760e-08
9.3566894531e+01 4.8308697363e-08 1.2915666073e-08 3.5393031290e-08
9.3627929688e+01 4.8208585814e-08 1.2877347074e-08 3.5331238740e-08
9.3688964844e+01 4.8344749880e-08 1.2891086179e-08 3.5453663701e-08
9.3750000000e+01 4.7813598848e-08 1.2718112061e-08 3.5095486787e-08
9.3811035156e+01 4.7301362365e-08 1.2566858982e-08 3.4734503383e-08
9.3872070312e+01 4.6962786923e-08 1.2498552647e-08 3.4464234276e-08
9.3933105469e+01 4.6729201684e-08 1.2396108343e-08 3.4333093341e-08
9.3994140625e+01 4.6325397091e-08 1.2271147422e-08 3.4054249669e-08
9.4055175781e+01 4.6056913947e-08 1.2152283866e-08 3.3904630082e-08
9.4116210938e+01 4.5846950226e-08 1.2056167715e-08 3.3790782511e-08
9.4177246094e+01 4.5834254040e-08 1.2048411875e-08 3.3785842165e-08
9.4238281250e+01 4.5672324587e-08 1.2034124653e-08 3.3638199933e-08
9.4299316406e+01 4.5575498762e-08 1.2056044130e-08 3.3519454632e-08
9.4360351562e+01 4.4708027260e-08 1.1793041768e-08 3.2914985492e-08
9.4421386719e+01 4.4504036857e-08 1.1692201467e-08 3.2811835391e-08
9.4482421875e+01 4.4570105750e-08 1.1684859012e-08 3.2885246738e-08
9.4543457031e+01 4.4556173969e-08 1.1619246364e-08 3.2936927605e-08
9.4604492188e+01 4.4108309116e-08 1.1567827904e-08 3.2540481212e-08
9.4665527344e+01 4.3729240082e-08 1.1484200380e-08 3.2245039702e-08
9.4726562500e+01 4.3620214047e-08 1.1394637735e-08 3.2225576313e-08
9.4787597656e+01 4.3694078321e-08 1.1356099685e-08 3.2337978637e-08
9.4848632812e+01 4.3656106590e-08 1.1352680243e-08 3.2303426347e-08
9.4909667969e+01 4.3587781740e-08 1.1356657815e-08 3.2231123925e-08
9.4970703125e+01 4.3385068895e-08 1.1380778785e-08 3.2004290110e-08
9.5031738281e+01 4.3120948240e-08 1.1270023044e-08 3.1850925196e-08
9.5092773438e+01 4.2901488124e-08 1.1123750371e-08 3.1777737753e-08
9.5153808594e+01 4.2843208343e-08 1.1075381567e-08 3.1767826776e-08
9.5214843750e+01 4.2933086078e-08 1.1120872950e-08 3.1812213128e-08
9.5275878906e+01 4.2998334215e-08 1.1178129611e-08 3.1820204604e-08
9.5336914062e+01 4.2819229342e-08 1.1144500057e-08 3.1674729286e-08
9.5397949219e+01 4.2547154791e-08 1.1066541610e-08 3.1480613181e-08
9.5458984375e+01 4.2559030627e-08 1.1042835815e-08 3.1516194812e-08
9.5520019531e+01 4.2560806670e-08 1.1034216939e-08 3.1526589731e-08
9.5581054688e+01 4.2368023885e-08 1.0966317544e-08 3.1401706340e-08
9.5642089844e+01 4.2398274556e-08 1.0979827277e-08 3.1418447279e-08
9.5703125000e+01 4.2503261665e-08 1.0978655451e-08 3.1524606214e-08
9.5764160156e+01 4.2565780009e-08 1.1008640008e-08 3.1557140001e-08
9.5825195312e+01 4.2544989381e-08 1.1017839836e-08 3.1527149545e-08
9.5886230469e+01 4.2512167686e-08 1.1007548115e-08 3.1504619571e-08
9.5947265625e+01 4.2250546133e-08 1.0954516177e-08 3.1296029956e-08
9.6008300781e+01 4.2267709986e-08 1.0969182579e-08 3.1298527407e-08
9.6069335938e+01 4.2337691293e-08 1.1004457443e-08 3.1333233850e-08
9.6130371094e+01 4.2302828506e-08 1.1012123578e-08 3.1290704928e-08
9.6191406250e+01 4.2055471852e-08 1.0894022693e-08 3.1161449158e-08
9.6252441406e+01 4.1785277695e-08 1.0768209048e-08 3.1017068647e-08
9.6313476562e+01 4.1594734097e-08 1.0736381763e-08 3.0858352333e-08
9.6374511719e+01 4.1368682877e-08 1.0701750067e-08 3.0666932810e-08
9.6435546875e+01 4.1325420778e-08 1.0710981154e-08 3.0614439624e-08
9.6496582031e+01 4.1175699718e-08 1.0707809356e-08 3.0467890362e-08
9.6557617188e+01 4.0908938049e-08 1.0591348582e-08 3.0317589468e-08
9.6618652344e+01 4.0635189345e-08 1.0496614499e-08 3.0138574845e-08
9.6679687500e+01 4.0702939776e-08 1.0571981405e-08 3.0130958371e-08
9.6740722656e+01 4.0375704272e-08 1.0532869343e-08 2.9842834929e-08
9.6801757812e+01 4.0231388763e-08 1.0506302675e-08 2.9725086089e-08
9.6862792969e+01 3.9763196783e-08 1.0408179679e-08 2.9355017105e-08
9.6923828125e+01 3.9456969735e-08 1.0338163601e-08 2.9118806134e-08
9.6984863281e+01 3.8998704971e-08 1.0240372393e-08 2.8758332578e-08
9.7045898438e+01 3.8771626226e-08 1.0228788967e-08 2.8542837258e-08
9.7106933594e+01 3.8527084488e-08 1.0167169130e-08 2.8359915358e-08
9.7167968750e+01 3.8404617031e-08 1.0112685670e-08 2.8291931360e-08
9.7229003906e+01 3.8124306793e-08 1.0052160758e-08 2.8072146034e-08
9.7290039062e+01 3.7885113442e-08 1.0084397913e-08 2.7800715529e-08
9.7351074219e+01 3.7442188084e-08 1.0008721696e-08 2.7433466388e-08
9.7412109375e+01 3.6846124300e-08 9.8178665450e-09 2.7028257755e-08
9.7473144531e+01 3.6572659362e-08 9.6900783257e-09 2.6882581036e-08
9.7534179688e+01 3.6294974710e-08 9.5919638045e-09 2.6703010905e-08
9.7595214844e+01 3.5914531348e-08 9.5471471068e-09 2.6367384242e-08
9.7656250000e+01 3.5740068483e-08 9.5566977866e-09 2.6183370697e-08
9.7717285156e+01 3.5249937484e-08 9.4139674495e-09 2.5835970035e-08
9.7778320312e+01 3.4596715554e-08 9.1729868684e-09 2.5423728685e-08
9.7839355469e+01 3.4152408391e-08 9.0439473456e-09 2.5108461046e-08
9.7900390625e+01 3.3868873289e-08 9.0150459335e-09 2.4853827355e-08
9.7961425781e+01 3.3281121565e-08 8.9386330076e-09 2.4342488557e-08
9.8022460938e+01 3.2986869800e-08 8.8630612723e-09 2.4123808527e-08
9.8083496094e+01 3.2521408804e-08 8.6725810380e-09 2.3848827766e-08
9.8144531250e+01 3.1873675595e-08 8.4944403382e-09 2.3379235257e-08
9.8205566406e+01 3.1575088368e-08 8.4794636065e-09 2.3095624762e-08
9.8266601562e+01 3.1463019236e-08 8.5048992872e-09 2.2958119949e-08
9.8327636719e+01 3.0921691826e-08 8.3633358185e-09 2.2558356007e-08
9.8388671875e+01 3.0428069576e-08 8.2070240949e-09 2.2221045481e-08
9.8449707031e+01 2.9959511477e-08 8.0663544777e-09 2.1893156999e-08
9.8510742188e+01 2.9520924722e-08 7.9882381311e-09 2.1532686591e-08
9.8571777344e+01 2.9139477538e-08 7.8944861758e-09 2.1244991362e-08
9.8632812500e+01 2.8643581384e-08 7.7885948976e-09 2.0854986486e-08
9.8693847656e+01 2.8150417952e-08 7.6670503761e-09 2.0483367576e-08
9.8754882812e+01 2.7889044924e-08 7.6002907467e-09 2.0288754177e-08
9.8815917969e+01 2.7416604310e-08 7.4864819314e-09 1.9930122378e-08
9.8876953125e+01 2.6940308081e-08 7.3957637008e-09 1.9544544380e-08
9.8937988281e+01 2.6700055376e-08 7.3355162478e-09 1.9364539128e-08
9.8999023438e+01 2.6296459596e-08 7.2211568849e-09 1.9075302711e-08
9.9060058594e+01 2.5997752707e-08 7.1165337034e-09 1.8881219004e-08
9.9121093750e+01 2.5621991937e-08 6.9889935163e-09 1.8632998421e-08
9.9182128906e+01 2.5301504327e-08 6.8919972140e-09 1.8409507113e-08
9.9243164062e+01 2.4958029611e-08 6.8328318136e-09 1.8125197797e-08
9.9304199219e+01 2.4621043367e-08 6.7541679393e-09 1.7866875428e-08
9.9365234375e+01 2.4256125387e-08 6.6615550330e-09 1.7594570354e-08
9.9426269531e+01 2.4086181891e-08 6.6210133375e-09 1.7465168553e-08
9.9487304688e+01 2.4041586699e-08 6.6037444053e-09 1.7437842294e-08
9.9548339844e+01 2.3895558729e-08 6.5414887349e-09 1.7354069994e-08
9.9609375000e+01 2.3663058731e-08 6.4573849288e-09 1.7205673802e-08
9.9670410156e+01 2.3478908146e-08 6.3957872603e-09 1.7083120886e-08
9.9731445312e+01 2.3239916414e-08 6.3287007826e-09 1.6911215631e-08
9.9792480469e+01 2.3120239801e-08 6.3110821373e-09 1.6809157663e-08
9.9853515625e+01 2.3025371671e-08 6.3084296265e-09 1.6716942045e-08
9.9914550781e+01 2.2950243676e-08 6.2716069291e-09 1.6678636747e-08
9.9975585938e+01 2.2845213151e-08 6.2516656865e-09 1.6593547465e-08
1.0003662109e+02 2.2779901681e-08 6.2394839849e-09 1.6540417696e-08
1.0009765625e+02 2.2684953000e-08 6.1993745059e-09 1.6485578494e-08
1.0015869141e+02 2.2539225802e-08 6.1282394633e-09 1.6410986338e-08
1.0021972656e+02 2.2502166036e-08 6.0975571003e-09 1.6404608936e-08
1.0028076172e+02 2.2444439182e-08 6.0677691395e-09 1.6376670043e-08
1.0034179688e+02 2.2339961388e-08 6.0408795252e-09 1.6299081862e-08
1.0040283203e+02 2.2456146196e-08 6.0838130967e-09 1.6372333099e-08
1.0046386719e+02 2.2502194109e-08 6.0823574439e-09 1.6419836665e-08
1.0052490234e+02 2.2289753234e-08 5.9967568778e-09 1.6292996356e-08
1.0058593750e+02 2.2298839006e-08 5.9763651133e-09 1.6322473893e-08
1.0064697266e+02 2.2273128873e-08 5.9575101238e-09 1.6315618749e-08
1.0070800781e+02 2.2275027785e-08 5.9325884536e-09 1.6342439331e-08
