# freq_THz  G_total_s  G_Ga_s  G_S_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.1; mass_weighted=True; primitive_atoms=4; total_equals_sum_of_partials=True
7.8308105469e+01 1.9819816024e-07 5.1939377471e-08 1.4625878277e-07
7.8369140625e+01 1.9731205937e-07 5.1678576131e-08 1.4563348324e-07
7.8430175781e+01 1.9649827897e-07 5.1447082450e-08 1.4505119652e-07
7.8491210938e+01 1.9547529475e-07 5.1164898270e-08 1.4431039648e-07
7.8552246094e+01 1.9417930691e-07 5.0804997685e-08 1.4337430923e-07
7.8613281250e+01 1.9264226452e-07 5.0389594881e-08 1.4225266964e-07
7.8674316406e+01 1.9086263385e-07 4.9943145175e-08 1.4091948868e-07
7.8735351562e+01 1.8890213125e-07 4.9474864057e-08 1.3942726719e-07
7.8796386719e+01 1.8694268052e-07 4.8990751974e-08 1.3795192855e-07
7.8857421875e+01 1.8515615127e-07 4.8505284124e-08 1.3665086715e-07
7.8918457031e+01 1.8353621316e-07 4.8027822326e-08 1.3550839084e-07
7.8979492188e+01 1.8191571049e-07 4.7549343522e-08 1.3436636697e-07
7.9040527344e+01 1.8020245541e-07 4.7071738163e-08 1.3313071725e-07
7.9101562500e+01 1.7853010531e-07 4.6632555991e-08 1.3189754932e-07
7.9162597656e+01 1.7709739629e-07 4.6267849561e-08 1.3082954672e-07
7.9223632812e+01 1.7591741353e-07 4.5963002410e-08 1.2995441112e-07
7.9284667969e+01 1.7480593969e-07 4.5662033683e-08 1.2914390601e-07
7.9345703125e+01 1.7359323909e-07 4.5321248323e-08 1.2827199077e-07
7.9406738281e+01 1.7228484151e-07 4.4946032480e-08 1.2733880903e-07
7.9467773438e+01 1.7098518519e-07 4.4572394930e-08 1.2641279026e-07
7.9528808594e+01 1.6972010756e-07 4.4221475008e-08 1.2549863255e-07
7.9589843750e+01 1.6841789041e-07 4.3886273333e-08 1.2453161708e-07
7.9650878906e+01 1.6701062093e-07 4.3547379662e-08 1.2346324127e-07
7.9711914062e+01 1.6547507846e-07 4.3183705073e-08 1.2229137338e-07
7.9772949219e+01 1.6383186979e-07 4.2785178302e-08 1.2104669149e-07
7.9833984375e+01 1.6217924630e-07 4.2373894429e-08 1.1980535187e-07
7.9895019531e+01 1.6069006256e-07 4.2002987568e-08 1.1868707499e-07
7.9956054688e+01 1.5949014949e-07 4.1715995575e-08 1.1777415391e-07
8.0017089844e+01 1.5852621607e-07 4.1502270403e-08 1.1702394567e-07
8.0078125000e+01 1.5761454810e-07 4.1303857707e-08 1.1631069040e-07
8.0139160156e+01 1.5663567348e-07 4.1075846630e-08 1.1555982685e-07
8.0200195312e+01 1.5561495994e-07 4.0825345607e-08 1.1478961434e-07
8.0261230469e+01 1.5461880272e-07 4.0583015027e-08 1.1403578769e-07
8.0322265625e+01 1.5364561058e-07 4.0355310042e-08 1.1329030053e-07
8.0383300781e+01 1.5261886415e-07 4.0115095819e-08 1.1250376833e-07
8.0444335938e+01 1.5145097736e-07 3.9830326731e-08 1.1162065062e-07
8.0505371094e+01 1.5014047591e-07 3.9501133344e-08 1.1063934257e-07
8.0566406250e+01 1.4885978423e-07 3.9176798203e-08 1.0968298603e-07
8.0627441406e+01 1.4786006785e-07 3.8920180536e-08 1.0893988731e-07
8.0688476562e+01 1.4716156114e-07 3.8733474739e-08 1.0842808640e-07
8.0749511719e+01 1.4643604715e-07 3.8536437186e-08 1.0789960997e-07
8.0810546875e+01 1.4533672269e-07 3.8243269371e-08 1.0709345332e-07
8.0871582031e+01 1.4387717255e-07 3.7852360373e-08 1.0602481218e-07
8.0932617188e+01 1.4238909823e-07 3.7443314607e-08 1.0494578363e-07
8.0993652344e+01 1.4115749306e-07 3.7093945398e-08 1.0406354766e-07
8.1054687500e+01 1.4018661251e-07 3.6819118264e-08 1.0336749425e-07
8.1115722656e+01 1.3930206938e-07 3.6583745163e-08 1.0271832422e-07
8.1176757812e+01 1.3838256197e-07 3.6350871334e-08 1.0203169064e-07
8.1237792969e+01 1.3746089218e-07 3.6112959101e-08 1.0134793307e-07
8.1298828125e+01 1.3664404571e-07 3.5886318664e-08 1.0075772705e-07
8.1359863281e+01 1.3595104268e-07 3.5676101141e-08 1.0027494154e-07
8.1420898438e+01 1.3523311509e-07 3.5452689401e-08 9.9780425693e-08
8.1481933594e+01 1.3430413048e-07 3.5178699922e-08 9.9125430557e-08
8.1542968750e+01 1.3315233178e-07 3.4855965096e-08 9.8296366685e-08
8.1604003906e+01 1.3194044795e-07 3.4526034327e-08 9.7414413624e-08
8.1665039062e+01 1.3080571642e-07 3.4227104402e-08 9.6578612018e-08
8.1726074219e+01 1.2975720600e-07 3.3965892143e-08 9.5791313857e-08
8.1787109375e+01 1.2875521554e-07 3.3726824883e-08 9.5028390652e-08
8.1848144531e+01 1.2779949438e-07 3.3494157886e-08 9.4305336495e-08
8.1909179688e+01 1.2690447654e-07 3.3257218307e-08 9.3647258230e-08
8.1970214844e+01 1.2604146777e-07 3.3007043037e-08 9.3034424731e-08
8.2031250000e+01 1.2518402606e-07 3.2751521708e-08 9.2432504355e-08
8.2092285156e+01 1.2437166336e-07 3.2520898199e-08 9.1850765158e-08
8.2153320312e+01 1.2363643077e-07 3.2332253964e-08 9.1304176808e-08
8.2214355469e+01 1.2291319107e-07 3.2163449640e-08 9.0749741431e-08
8.2275390625e+01 1.2210493606e-07 3.1977634732e-08 9.0127301332e-08
8.2336425781e+01 1.2119538625e-07 3.1756599618e-08 8.9438786636e-08
8.2397460938e+01 1.2026249221e-07 3.1508084634e-08 8.8754407576e-08
8.2458496094e+01 1.1940524097e-07 3.1255234617e-08 8.8150006351e-08
8.2519531250e+01 1.1864166596e-07 3.1016459095e-08 8.7625206869e-08
8.2580566406e+01 1.1789137529e-07 3.0795071774e-08 8.7096303518e-08
8.2641601562e+01 1.1709282302e-07 3.0591637727e-08 8.6501185298e-08
8.2702636719e+01 1.1627614447e-07 3.0409134167e-08 8.5867010301e-08
8.2763671875e+01 1.1547157351e-07 3.0234777596e-08 8.5236795918e-08
8.2824707031e+01 1.1462677468e-07 3.0035142805e-08 8.4591631878e-08
8.2885742188e+01 1.1368519415e-07 2.9787578103e-08 8.3897616042e-08
8.2946777344e+01 1.1269899903e-07 2.9512209963e-08 8.3186789069e-08
8.3007812500e+01 1.1180423675e-07 2.9259132989e-08 8.2545103757e-08
8.3068847656e+01 1.1108954943e-07 2.9060491073e-08 8.2029058360e-08
8.3129882812e+01 1.1051237666e-07 2.8903563779e-08 8.1608812878e-08
8.3190917969e+01 1.0994913994e-07 2.8752737242e-08 8.1196402696e-08
8.3251953125e+01 1.0931915568e-07 2.8586680193e-08 8.0732475485e-08
8.3312988281e+01 1.0863484455e-07 2.8406166800e-08 8.0228677755e-08
8.3374023438e+01 1.0794463149e-07 2.8217724629e-08 7.9726906860e-08
8.3435058594e+01 1.0728412081e-07 2.8028506259e-08 7.9255614554e-08
8.3496093750e+01 1.0666120161e-07 2.7850027346e-08 7.8811174264e-08
8.3557128906e+01 1.0604230624e-07 2.7689785645e-08 7.8352520591e-08
8.3618164062e+01 1.0538713000e-07 2.7542240039e-08 7.7844889963e-08
8.3679199219e+01 1.0470116439e-07 2.7393911210e-08 7.7307253183e-08
8.3740234375e+01 1.0401893619e-07 2.7233990473e-08 7.6784945717e-08
8.3801269531e+01 1.0336161248e-07 2.7059158380e-08 7.6302454097e-08
8.3862304688e+01 1.0275671710e-07 2.6877459052e-08 7.5879258051e-08
8.3923339844e+01 1.0226398042e-07 2.6709645410e-08 7.5554335010e-08
8.3984375000e+01 1.0189387375e-07 2.6569148102e-08 7.5324725644e-08
8.4045410156e+01 1.0152101492e-07 2.6438751073e-08 7.5082263845e-08
8.4106445312e+01 1.0098209951e-07 2.6285497854e-08 7.4696601656e-08
8.4167480469e+01 1.0024945824e-07 2.6097359233e-08 7.4152099011e-08
8.4228515625e+01 9.9427799663e-08 2.5890847101e-08 7.3536952562e-08
8.4289550781e+01 9.8614170614e-08 2.5687133540e-08 7.2927037074e-08
8.4350585938e+01 9.7842661614e-08 2.5494817103e-08 7.2347844511e-08
8.4411621094e+01 9.7127675058e-08 2.5313615419e-08 7.1814059639e-08
8.4472656250e+01 9.6477634634e-08 2.5142460288e-08 7.1335174346e-08
8.4533691406e+01 9.5867471953e-08 2.4980226000e-08 7.0887245953e-08
8.4594726562e+01 9.5238905687e-08 2.4822448210e-08 7.0416457477e-08
8.4655761719e+01 9.4548349743e-08 2.4661576580e-08 6.9886773162e-08
8.4716796875e+01 9.3809342048e-08 2.4491382780e-08 6.9317959268e-08
8.4777832031e+01 9.3073441971e-08 2.4311181062e-08 6.8762260908e-08
8.4838867188e+01 9.2364879129e-08 2.4124923280e-08 6.8239955849e-08
8.4899902344e+01 9.1639503214e-08 2.3931096588e-08 6.7708406626e-08
8.4960937500e+01 9.0828938569e-08 2.3718589840e-08 6.7110348730e-08
8.5021972656e+01 8.9934294078e-08 2.3485966768e-08 6.6448327310e-08
8.5083007812e+01 8.9051190423e-08 2.3257597108e-08 6.5793593315e-08
8.5144042969e+01 8.8281214050e-08 2.3062402321e-08 6.5218811729e-08
8.5205078125e+01 8.7621041360e-08 2.2898803296e-08 6.4722238064e-08
8.5266113281e+01 8.6955303482e-08 2.2733490385e-08 6.4221813097e-08
8.5327148438e+01 8.6167940248e-08 2.2534409214e-08 6.3633531034e-08
8.5388183594e+01 8.5250328271e-08 2.2299859061e-08 6.2950469210e-08
8.5449218750e+01 8.4298321116e-08 2.2057707295e-08 6.2240613821e-08
8.5510253906e+01 8.3417848561e-08 2.1839814873e-08 6.1578033687e-08
8.5571289062e+01 8.2649773600e-08 2.1659144009e-08 6.0990629591e-08
8.5632324219e+01 8.1981129530e-08 2.1507757971e-08 6.0473371559e-08
8.5693359375e+01 8.1386287046e-08 2.1367336087e-08 6.0018950959e-08
8.5754394531e+01 8.0836553446e-08 2.1221546699e-08 5.9615006747e-08
8.5815429688e+01 8.0312835254e-08 2.1068287965e-08 5.9244547289e-08
8.5876464844e+01 7.9825432198e-08 2.0920252446e-08 5.8905179753e-08
8.5937500000e+01 7.9373645045e-08 2.0785488045e-08 5.8588157000e-08
8.5998535156e+01 7.8891487625e-08 2.0652192330e-08 5.8239295295e-08
8.6059570312e+01 7.8292471656e-08 2.0501443114e-08 5.7791028542e-08
8.6120605469e+01 7.7569965778e-08 2.0330423595e-08 5.7239542182e-08
8.6181640625e+01 7.6826385055e-08 2.0158186184e-08 5.6668198871e-08
8.6242675781e+01 7.6195747116e-08 2.0009312178e-08 5.6186434938e-08
8.6303710938e+01 7.5724578460e-08 1.9890555622e-08 5.5834022838e-08
8.6364746094e+01 7.5325962415e-08 1.9783027831e-08 5.5542934585e-08
8.6425781250e+01 7.4865132102e-08 1.9659838832e-08 5.5205293270e-08
8.6486816406e+01 7.4288395580e-08 1.9512228734e-08 5.4776166846e-08
8.6547851562e+01 7.3662039277e-08 1.9357220588e-08 5.4304818690e-08
8.6608886719e+01 7.3103396953e-08 1.9221859083e-08 5.3881537870e-08
8.6669921875e+01 7.2685593279e-08 1.9122324934e-08 5.3563268345e-08
8.6730957031e+01 7.2392644426e-08 1.9054310961e-08 5.3338333465e-08
8.6791992188e+01 7.2145429484e-08 1.8997007583e-08 5.3148421901e-08
8.6853027344e+01 7.1862030442e-08 1.8924617715e-08 5.2937412727e-08
8.6914062500e+01 7.1496953229e-08 1.8819463377e-08 5.2677489852e-08
8.6975097656e+01 7.1037459277e-08 1.8680931503e-08 5.2356527774e-08
8.7036132812e+01 7.0501484460e-08 1.8526424197e-08 5.1975060262e-08
8.7097167969e+01 6.9955166498e-08 1.8381987249e-08 5.1573179249e-08
8.7158203125e+01 6.9486056937e-08 1.8264215172e-08 5.1221841764e-08
8.7219238281e+01 6.9132510901e-08 1.8168915135e-08 5.0963595766e-08
8.7280273438e+01 6.8853622046e-08 1.8078339472e-08 5.0775282574e-08
8.7341308594e+01 6.8567052227e-08 1.7976362350e-08 5.0590689877e-08
8.7402343750e+01 6.8206421635e-08 1.7855656076e-08 5.0350765559e-08
8.7463378906e+01 6.7751117306e-08 1.7716826237e-08 5.0034291069e-08
8.7524414062e+01 6.7234999472e-08 1.7570524944e-08 4.9664474528e-08
8.7585449219e+01 6.6746800293e-08 1.7439920302e-08 4.9306879991e-08
8.7646484375e+01 6.6381032749e-08 1.7346687728e-08 4.9034345021e-08
8.7707519531e+01 6.6161837048e-08 1.7290564990e-08 4.8871272058e-08
8.7768554688e+01 6.6044998838e-08 1.7254450050e-08 4.8790548788e-08
8.7829589844e+01 6.5965297605e-08 1.7223097523e-08 4.8742200082e-08
8.7890625000e+01 6.5841772847e-08 1.7183119273e-08 4.8658653575e-08
8.7951660156e+01 6.5607729443e-08 1.7121325575e-08 4.8486403868e-08
8.8012695312e+01 6.5278230340e-08 1.7038017713e-08 4.8240212628e-08
8.8073730469e+01 6.4939917575e-08 1.6950100239e-08 4.7989817336e-08
8.8134765625e+01 6.4657455157e-08 1.6873092246e-08 4.7784362912e-08
8.8195800781e+01 6.4403423048e-08 1.6803110345e-08 4.7600312703e-08
8.8256835938e+01 6.4088848243e-08 1.6720272346e-08 4.7368575897e-08
8.8317871094e+01 6.3668664835e-08 1.6612395673e-08 4.7056269162e-08
8.8378906250e+01 6.3203584404e-08 1.6492513864e-08 4.6711070540e-08
8.8439941406e+01 6.2798134516e-08 1.6386711847e-08 4.6411422668e-08
8.8500976562e+01 6.2490269590e-08 1.6305911757e-08 4.6184357833e-08
8.8562011719e+01 6.2235354204e-08 1.6238653845e-08 4.5996700359e-08
8.8623046875e+01 6.1987097517e-08 1.6171851471e-08 4.5815246046e-08
8.8684082031e+01 6.1741728323e-08 1.6105586820e-08 4.5636141503e-08
8.8745117188e+01 6.1488125559e-08 1.6039958281e-08 4.5448167278e-08
8.8806152344e+01 6.1161895783e-08 1.5958915681e-08 4.5202980102e-08
8.8867187500e+01 6.0699477301e-08 1.5842428761e-08 4.4857048540e-08
8.8928222656e+01 6.0130964095e-08 1.5693236374e-08 4.4437727720e-08
8.8989257812e+01 5.9572648216e-08 1.5540149570e-08 4.4032498646e-08
8.9050292969e+01 5.9111566732e-08 1.5410149332e-08 4.3701417400e-08
8.9111328125e+01 5.8733906874e-08 1.5303877577e-08 4.3430029296e-08
8.9172363281e+01 5.8391887512e-08 1.5206657832e-08 4.3185229680e-08
8.9233398438e+01 5.8101288922e-08 1.5116695751e-08 4.2984593170e-08
8.9294433594e+01 5.7920976433e-08 1.5047737663e-08 4.2873238770e-08
8.9355468750e+01 5.7846347488e-08 1.5004450506e-08 4.2841896982e-08
8.9416503906e+01 5.7785002961e-08 1.4970498511e-08 4.2814504450e-08
8.9477539062e+01 5.7657521860e-08 1.4926957961e-08 4.2730563898e-08
8.9538574219e+01 5.7469676774e-08 1.4870860418e-08 4.2598816356e-08
8.9599609375e+01 5.7266906992e-08 1.4809126213e-08 4.2457780780e-08
8.9660644531e+01 5.7062961616e-08 1.4743325236e-08 4.2319636380e-08
8.9721679688e+01 5.6832282654e-08 1.4668219812e-08 4.2164062842e-08
8.9782714844e+01 5.6554091486e-08 1.4583104782e-08 4.1970986704e-08
8.9843750000e+01 5.6247152082e-08 1.4497413269e-08 4.1749738813e-08
8.9904785156e+01 5.5951691821e-08 1.4421330063e-08 4.1530361758e-08
8.9965820312e+01 5.5682067629e-08 1.4354156192e-08 4.1327911437e-08
9.0026855469e+01 5.5413228957e-08 1.4285967688e-08 4.1127261269e-08
9.0087890625e+01 5.5123695336e-08 1.4210663982e-08 4.0913031354e-08
9.0148925781e+01 5.4830421033e-08 1.4132026549e-08 4.0698394484e-08
9.0209960938e+01 5.4550529455e-08 1.4053423767e-08 4.0497105688e-08
9.0270996094e+01 5.4258643415e-08 1.3970342907e-08 4.0288300508e-08
9.0332031250e+01 5.3931241596e-08 1.3881550707e-08 4.0049690889e-08
9.0393066406e+01 5.3603276108e-08 1.3798458122e-08 3.9804817986e-08
9.0454101562e+01 5.3326101783e-08 1.3731096944e-08 3.9595004839e-08
9.0515136719e+01 5.3091744580e-08 1.3670969220e-08 3.9420775360e-08
9.0576171875e+01 5.2850633990e-08 1.3601199350e-08 3.9249434640e-08
9.0637207031e+01 5.2586695475e-08 1.3519817078e-08 3.9066878397e-08
9.0698242188e+01 5.2315773282e-08 1.3437916126e-08 3.8877857155e-08
9.0759277344e+01 5.2013808067e-08 1.3355887086e-08 3.8657920981e-08
9.0820312500e+01 5.1606897342e-08 1.3256665792e-08 3.8350231550e-08
9.0881347656e+01 5.1051250343e-08 1.3126238453e-08 3.7925011890e-08
9.0942382812e+01 5.0396975008e-08 1.2973184050e-08 3.7423790958e-08
9.1003417969e+01 4.9759126231e-08 1.2823622104e-08 3.6935504127e-08
9.1064453125e+01 4.9229435484e-08 1.2698781377e-08 3.6530654107e-08
9.1125488281e+01 4.8817528165e-08 1.2600324441e-08 3.6217203724e-08
9.1186523438e+01 4.8467457341e-08 1.2515083653e-08 3.5952373688e-08
9.1247558594e+01 4.8119238637e-08 1.2429919264e-08 3.5689319373e-08
9.1308593750e+01 4.7746599143e-08 1.2339703489e-08 3.5406895654e-08
9.1369628906e+01 4.7343507666e-08 1.2242909914e-08 3.5100597752e-08
9.1430664062e+01 4.6915571149e-08 1.2140390465e-08 3.4775180684e-08
9.1491699219e+01 4.6500840134e-08 1.2042546309e-08 3.4458293824e-08
9.1552734375e+01 4.6150694734e-08 1.1963776356e-08 3.4186918378e-08
9.1613769531e+01 4.5867071017e-08 1.1903687258e-08 3.3963383759e-08
9.1674804688e+01 4.5596315440e-08 1.1845720259e-08 3.3750595181e-08
9.1735839844e+01 4.5289861422e-08 1.1775933864e-08 3.3513927558e-08
9.1796875000e+01 4.4941994475e-08 1.1693919969e-08 3.3248074505e-08
9.1857910156e+01 4.4577687910e-08 1.1607848767e-08 3.2969839143e-08
9.1918945312e+01 4.4224393049e-08 1.1524936640e-08 3.2699456409e-08
9.1979980469e+01 4.3891412410e-08 1.1444747014e-08 3.2446665396e-08
9.2041015625e+01 4.3570666507e-08 1.1360734449e-08 3.2209932058e-08
9.2102050781e+01 4.3257338659e-08 1.1270349132e-08 3.1986989526e-08
9.2163085938e+01 4.2962812435e-08 1.1180735315e-08 3.1782077120e-08
9.2224121094e+01 4.2699695622e-08 1.1100702108e-08 3.1598993514e-08
9.2285156250e+01 4.2463698742e-08 1.1031591417e-08 3.1432107325e-08
9.2346191406e+01 4.2245128570e-08 1.0971023868e-08 3.1274104702e-08
9.2407226562e+01 4.2045058041e-08 1.0919049827e-08 3.1126008214e-08
9.2468261719e+01 4.1861800118e-08 1.0874219036e-08 3.0987581082e-08
9.2529296875e+01 4.1675879552e-08 1.0829708814e-08 3.0846170738e-08
9.2590332031e+01 4.1461122491e-08 1.0778144627e-08 3.0682977864e-08
9.2651367188e+01 4.1202005809e-08 1.0716746934e-08 3.0485258875e-08
9.2712402344e+01 4.0901436629e-08 1.0646545801e-08 3.0254890828e-08
9.2773437500e+01 4.0578157913e-08 1.0569061012e-08 3.0009096901e-08
9.2834472656e+01 4.0253184236e-08 1.0485564373e-08 2.9767619863e-08
9.2895507812e+01 3.9933228626e-08 1.0398602519e-08 2.9534626107e-08
9.2956542969e+01 3.9607646958e-08 1.0311568309e-08 2.9296078650e-08
9.3017578125e+01 3.9265611671e-08 1.0226676881e-08 2.9038934790e-08
9.3078613281e+01 3.8913007761e-08 1.0144840048e-08 2.8768167713e-08
9.3139648438e+01 3.8567444203e-08 1.0066825534e-08 2.8500618669e-08
9.3200683594e+01 3.8239174746e-08 9.9925145372e-09 2.8246660208e-08
9.3261718750e+01 3.7920741073e-08 9.9195080749e-09 2.8001232998e-08
9.3322753906e+01 3.7598086243e-08 9.8445963342e-09 2.7753489909e-08
9.3383789062e+01 3.7268850148e-08 9.7662321652e-09 2.7502617983e-08
9.3444824219e+01 3.6940948652e-08 9.6847109789e-09 2.7256237674e-08
9.3505859375e+01 3.6619628282e-08 9.6021884091e-09 2.7017439873e-08
9.3566894531e+01 3.6307153636e-08 9.5228221183e-09 2.6784331518e-08
9.3627929688e+01 3.6006019598e-08 9.4497770028e-09 2.6556242596e-08
9.3688964844e+01 3.5715736818e-08 9.3822003641e-09 2.6333536454e-08
9.3750000000e+01 3.5434185807e-08 9.3171329440e-09 2.6117052863e-08
9.3811035156e+01 3.5160712566e-08 9.2530897300e-09 2.5907622837e-08
9.3872070312e+01 3.4895042237e-08 9.1906461904e-09 2.5704396047e-08
9.3933105469e+01 3.4642384613e-08 9.1321621523e-09 2.5510222460e-08
9.3994140625e+01 3.4414528015e-08 9.0808567059e-09 2.5333671309e-08
9.4055175781e+01 3.4211571396e-08 9.0362725871e-09 2.5175298808e-08
9.4116210938e+01 3.4008946689e-08 8.9912891851e-09 2.5017657504e-08
9.4177246094e+01 3.3770469262e-08 8.9362295231e-09 2.4834239739e-08
9.4238281250e+01 3.3476208646e-08 8.8661877150e-09 2.4610020931e-08
9.4299316406e+01 3.3148151579e-08 8.7860818668e-09 2.4362069712e-08
9.4360351562e+01 3.2842878534e-08 8.7080704039e-09 2.4134808131e-08
9.4421386719e+01 3.2600225244e-08 8.6408979611e-09 2.3959327283e-08
9.4482421875e+01 3.2405825009e-08 8.5835629454e-09 2.3822262063e-08
9.4543457031e+01 3.2218772741e-08 8.5311665816e-09 2.3687606159e-08
9.4604492188e+01 3.2023373469e-08 8.4824543270e-09 2.3540919142e-08
9.4665527344e+01 3.1835503477e-08 8.4390846542e-09 2.3396418823e-08
9.4726562500e+01 3.1665805717e-08 8.4004448210e-09 2.3265360896e-08
9.4787597656e+01 3.1498269212e-08 8.3613037887e-09 2.3136965424e-08
9.4848632812e+01 3.1315234457e-08 8.3161684787e-09 2.2999065979e-08
9.4909667969e+01 3.1128466217e-08 8.2664860644e-09 2.2861980153e-08
9.4970703125e+01 3.0961477022e-08 8.2193341980e-09 2.2742142824e-08
9.5031738281e+01 3.0812207291e-08 8.1783006674e-09 2.2633906624e-08
9.5092773438e+01 3.0663514776e-08 8.1410866819e-09 2.2522428094e-08
9.5153808594e+01 3.0518229967e-08 8.1054483218e-09 2.2412781645e-08
9.5214843750e+01 3.0394434770e-08 8.0721595517e-09 2.2322275218e-08
9.5275878906e+01 3.0296290973e-08 8.0425763503e-09 2.2253714622e-08
9.5336914062e+01 3.0206654670e-08 8.0156206372e-09 2.2191034032e-08
9.5397949219e+01 3.0099135948e-08 7.9864286536e-09 2.2112707294e-08
9.5458984375e+01 2.9955596263e-08 7.9495610514e-09 2.2006035211e-08
9.5520019531e+01 2.9783637096e-08 7.9056758346e-09 2.1877961261e-08
9.5581054688e+01 2.9613143050e-08 7.8615090150e-09 2.1751634035e-08
9.5642089844e+01 2.9466584904e-08 7.8214557312e-09 2.1645129173e-08
9.5703125000e+01 2.9337605694e-08 7.7832716847e-09 2.1554334009e-08
9.5764160156e+01 2.9202010418e-08 7.7421917849e-09 2.1459818633e-08
9.5825195312e+01 2.9040344343e-08 7.6949546341e-09 2.1345389709e-08
9.5886230469e+01 2.8846862052e-08 7.6404802377e-09 2.1206381814e-08
9.5947265625e+01 2.8630835929e-08 7.5809804247e-09 2.1049855505e-08
9.6008300781e+01 2.8417130902e-08 7.5225814870e-09 2.0894549415e-08
9.6069335938e+01 2.8231904842e-08 7.4711244429e-09 2.0760780399e-08
9.6130371094e+01 2.8077258751e-08 7.4260407427e-09 2.0651218008e-08
9.6191406250e+01 2.7927879772e-08 7.3805391145e-09 2.0547340657e-08
9.6252441406e+01 2.7755943304e-08 7.3284087920e-09 2.0427534512e-08
9.6313476562e+01 2.7549209162e-08 7.2683073936e-09 2.0280901769e-08
9.6374511719e+01 2.7308638428e-08 7.2018160426e-09 2.0106822386e-08
9.6435546875e+01 2.7047411073e-08 7.1317335164e-09 1.9915677557e-08
9.6496582031e+01 2.6788959689e-08 7.0622668262e-09 1.9726692863e-08
9.6557617188e+01 2.6548555929e-08 6.9965239334e-09 1.9552031995e-08
9.6618652344e+01 2.6324430939e-08 6.9350176425e-09 1.9389413297e-08
9.6679687500e+01 2.6115522322e-08 6.8790761342e-09 1.9236446188e-08
9.6740722656e+01 2.5928719991e-08 6.8312112283e-09 1.9097508763e-08
9.6801757812e+01 2.5760796497e-08 6.7896902407e-09 1.8971106257e-08
9.6862792969e+01 2.5596127772e-08 6.7485560425e-09 1.8847571729e-08
9.6923828125e+01 2.5429275231e-08 6.7051708296e-09 1.8724104401e-08
9.6984863281e+01 2.5267678687e-08 6.6616385664e-09 1.8606040121e-08
9.7045898438e+01 2.5109920625e-08 6.6184272666e-09 1.8491493359e-08
9.7106933594e+01 2.4941246357e-08 6.5727482901e-09 1.8368498067e-08
9.7167968750e+01 2.4753833944e-08 6.5233061933e-09 1.8230527751e-08
9.7229003906e+01 2.4560642739e-08 6.4728646932e-09 1.8087778046e-08
9.7290039062e+01 2.4383966522e-08 6.4257488171e-09 1.7958217705e-08
9.7351074219e+01 2.4237168760e-08 6.3846619833e-09 1.7852506777e-08
9.7412109375e+01 2.4120896081e-08 6.3496285390e-09 1.7771267542e-08
9.7473144531e+01 2.4025866162e-08 6.3178218607e-09 1.7708044302e-08
9.7534179688e+01 2.3934575437e-08 6.2846396696e-09 1.7649935767e-08
9.7595214844e+01 2.3829154741e-08 6.2467483082e-09 1.7582406433e-08
9.7656250000e+01 2.3702373517e-08 6.2041152546e-09 1.7498258263e-08
9.7717285156e+01 2.3560490638e-08 6.1591095912e-09 1.7401381047e-08
9.7778320312e+01 2.3416301043e-08 6.1146904664e-09 1.7301610576e-08
9.7839355469e+01 2.3277618700e-08 6.0727614640e-09 1.7204857236e-08
9.7900390625e+01 2.3142734899e-08 6.0333168046e-09 1.7109418095e-08
9.7961425781e+01 2.3010534447e-08 5.9960031959e-09 1.7014531251e-08
9.8022460938e+01 2.2890853714e-08 5.9626692145e-09 1.6928184500e-08
9.8083496094e+01 2.2799724941e-08 5.9374970150e-09 1.6862227926e-08
9.8144531250e+01 2.2744367700e-08 5.9229382721e-09 1.6821429428e-08
9.8205566406e+01 2.2710808712e-08 5.9145071975e-09 1.6796301514e-08
9.8266601562e+01 2.2667710822e-08 5.9019882868e-09 1.6765722535e-08
9.8327636719e+01 2.2588970380e-08 5.8779308863e-09 1.6711039494e-08
9.8388671875e+01 2.2471344537e-08 5.8431275640e-09 1.6628216973e-08
9.8449707031e+01 2.2327450012e-08 5.8029191942e-09 1.6524530818e-08
9.8510742188e+01 2.2170030928e-08 5.7613895534e-09 1.6408641375e-08
9.8571777344e+01 2.2007018015e-08 5.7201984885e-09 1.6286819526e-08
9.8632812500e+01 2.1847474411e-08 5.6809178279e-09 1.6166556583e-08
9.8693847656e+01 2.1708490746e-08 5.6472290847e-09 1.6061261662e-08
9.8754882812e+01 2.1607181706e-08 5.6231405105e-09 1.5984041196e-08
9.8815917969e+01 2.1539363371e-08 5.6077875521e-09 1.5931575819e-08
9.8876953125e+01 2.1475168299e-08 5.5939648098e-09 1.5881203489e-08
9.8937988281e+01 2.1385436122e-08 5.5740077954e-09 1.5811428327e-08
9.8999023438e+01 2.1264153429e-08 5.5452749371e-09 1.5718878492e-08
9.9060058594e+01 2.1117436714e-08 5.5083093723e-09 1.5609127342e-08
9.9121093750e+01 2.0945450059e-08 5.4635659047e-09 1.5481884155e-08
9.9182128906e+01 2.0750015041e-08 5.4130994681e-09 1.5336915573e-08
9.9243164062e+01 2.0547719894e-08 5.3620795896e-09 1.5185640305e-08
9.9304199219e+01 2.0358126273e-08 5.3150307037e-09 1.5043095570e-08
9.9365234375e+01 2.0187664979e-08 5.2726924232e-09 1.4914972555e-08
