# freq_THz  G_total  G_Ga  G_Se
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
2.0568847656e+01 7.6061935293e-04 4.6913409269e-04 2.9148526023e-04
2.0629882812e+01 7.5335236109e-04 4.6292819997e-04 2.9042416112e-04
2.0690917969e+01 7.3457030868e-04 4.4859315583e-04 2.8597715285e-04
2.0751953125e+01 7.2666630954e-04 4.4239593504e-04 2.8427037450e-04
2.0812988281e+01 7.1760547675e-04 4.3581027387e-04 2.8179520288e-04
2.0874023438e+01 7.0096635332e-04 4.2600944754e-04 2.7495690578e-04
2.0935058594e+01 6.9163095807e-04 4.1764267959e-04 2.7398827848e-04
2.0996093750e+01 6.8104768749e-04 4.0898957574e-04 2.7205811176e-04
2.1057128906e+01 6.7473420283e-04 4.0316879750e-04 2.7156540533e-04
2.1118164062e+01 6.6344002116e-04 3.9492954438e-04 2.6851047678e-04
2.1179199219e+01 6.5420773863e-04 3.8883609965e-04 2.6537163899e-04
2.1240234375e+01 6.4883844562e-04 3.8441225745e-04 2.6442618817e-04
2.1301269531e+01 6.4389893464e-04 3.8061326298e-04 2.6328567167e-04
2.1362304688e+01 6.3336889986e-04 3.7266011913e-04 2.6070878073e-04
2.1423339844e+01 6.2884137555e-04 3.6940343243e-04 2.5943794312e-04
2.1484375000e+01 6.2783990593e-04 3.6714445156e-04 2.6069545437e-04
2.1545410156e+01 6.2570808875e-04 3.6499350051e-04 2.6071458825e-04
2.1606445312e+01 6.2805050256e-04 3.6493273480e-04 2.6311776776e-04
2.1667480469e+01 6.2484671762e-04 3.6066665643e-04 2.6418006118e-04
2.1728515625e+01 6.1659811198e-04 3.5430649474e-04 2.6229161725e-04
2.1789550781e+01 6.1461700130e-04 3.5240420840e-04 2.6221279291e-04
2.1850585938e+01 6.1584160510e-04 3.5172333983e-04 2.6411826527e-04
2.1911621094e+01 6.2060294084e-04 3.5330133958e-04 2.6730160126e-04
2.1972656250e+01 6.2012308422e-04 3.5245913779e-04 2.6766394643e-04
2.2033691406e+01 6.1469552297e-04 3.4813362466e-04 2.6656189831e-04
2.2094726562e+01 6.1104261647e-04 3.4423423102e-04 2.6680838545e-04
2.2155761719e+01 6.1307875751e-04 3.4338495257e-04 2.6969380495e-04
2.2216796875e+01 6.1738838025e-04 3.4490664140e-04 2.7248173885e-04
2.2277832031e+01 6.1742358409e-04 3.4388892875e-04 2.7353465534e-04
2.2338867188e+01 6.1789976421e-04 3.4255335489e-04 2.7534640931e-04
2.2399902344e+01 6.1982948206e-04 3.4236463094e-04 2.7746485113e-04
2.2460937500e+01 6.2219896403e-04 3.4325243698e-04 2.7894652705e-04
2.2521972656e+01 6.1944958949e-04 3.4073787543e-04 2.7871171406e-04
2.2583007812e+01 6.2102333811e-04 3.3984929143e-04 2.8117404667e-04
2.2644042969e+01 6.2426212825e-04 3.4064485880e-04 2.8361726945e-04
2.2705078125e+01 6.2332229339e-04 3.3885570134e-04 2.8446659205e-04
2.2766113281e+01 6.2493024011e-04 3.3805575565e-04 2.8687448446e-04
2.2827148438e+01 6.3004031664e-04 3.4054444290e-04 2.8949587374e-04
2.2888183594e+01 6.3140316794e-04 3.3978846082e-04 2.9161470712e-04
2.2949218750e+01 6.2901249428e-04 3.3740944239e-04 2.9160305189e-04
2.3010253906e+01 6.2751766875e-04 3.3623666279e-04 2.9128100596e-04
2.3071289062e+01 6.2652338502e-04 3.3404687517e-04 2.9247650985e-04
2.3132324219e+01 6.3336812870e-04 3.3658561671e-04 2.9678251199e-04
2.3193359375e+01 6.3423009479e-04 3.3570682839e-04 2.9852326640e-04
2.3254394531e+01 6.3444126502e-04 3.3513325270e-04 2.9930801232e-04
2.3315429688e+01 6.3593278042e-04 3.3504913470e-04 3.0088364572e-04
2.3376464844e+01 6.3960394414e-04 3.3580302409e-04 3.0380092005e-04
2.3437500000e+01 6.4129353729e-04 3.3577352404e-04 3.0552001325e-04
2.3498535156e+01 6.4082565187e-04 3.3450789676e-04 3.0631775511e-04
2.3559570312e+01 6.4543091633e-04 3.3651862359e-04 3.0891229274e-04
2.3620605469e+01 6.5090922933e-04 3.3900063175e-04 3.1190859758e-04
2.3681640625e+01 6.5493381846e-04 3.4036564063e-04 3.1456817783e-04
2.3742675781e+01 6.5222999064e-04 3.3768887664e-04 3.1454111400e-04
2.3803710938e+01 6.5485337007e-04 3.3860297988e-04 3.1625039019e-04
2.3864746094e+01 6.6457084879e-04 3.4350890518e-04 3.2106194361e-04
2.3925781250e+01 6.6244931501e-04 3.4175788049e-04 3.2069143452e-04
2.3986816406e+01 6.6477333620e-04 3.4202291648e-04 3.2275041972e-04
2.4047851562e+01 6.6785319497e-04 3.4262741245e-04 3.2522578252e-04
2.4108886719e+01 6.6607894169e-04 3.4094079583e-04 3.2513814587e-04
2.4169921875e+01 6.6929547709e-04 3.4220666450e-04 3.2708881259e-04
2.4230957031e+01 6.7731808816e-04 3.4600996790e-04 3.3130812026e-04
2.4291992188e+01 6.7647816133e-04 3.4489511390e-04 3.3158304744e-04
2.4353027344e+01 6.8129371482e-04 3.4674958896e-04 3.3454412586e-04
2.4414062500e+01 6.9327632962e-04 3.5241682110e-04 3.4085950852e-04
2.4475097656e+01 6.8941281470e-04 3.5017548945e-04 3.3923732525e-04
2.4536132812e+01 6.8993565865e-04 3.4984537047e-04 3.4009028818e-04
2.4597167969e+01 6.9280950572e-04 3.5043881157e-04 3.4237069414e-04
2.4658203125e+01 6.8969433287e-04 3.4837324198e-04 3.4132109089e-04
2.4719238281e+01 6.9009709841e-04 3.4872938920e-04 3.4136770920e-04
2.4780273438e+01 6.9209592061e-04 3.4893260940e-04 3.4316331121e-04
2.4841308594e+01 6.9841110254e-04 3.5148747442e-04 3.4692362812e-04
2.4902343750e+01 6.9798381015e-04 3.5042962625e-04 3.4755418390e-04
2.4963378906e+01 6.9780986406e-04 3.4936383992e-04 3.4844602414e-04
2.5024414062e+01 7.0055794688e-04 3.5012330169e-04 3.5043464519e-04
2.5085449219e+01 7.0559627625e-04 3.5259342142e-04 3.5300285483e-04
2.5146484375e+01 7.0335712219e-04 3.5127861171e-04 3.5207851048e-04
2.5207519531e+01 7.0117115276e-04 3.4988272427e-04 3.5128842849e-04
2.5268554688e+01 6.9530034851e-04 3.4605579714e-04 3.4924455137e-04
2.5329589844e+01 6.9783825727e-04 3.4667679084e-04 3.5116146643e-04
2.5390625000e+01 6.9411622632e-04 3.4490367982e-04 3.4921254650e-04
2.5451660156e+01 6.8800783956e-04 3.4158995519e-04 3.4641788437e-04
2.5512695312e+01 6.8537061110e-04 3.3997013713e-04 3.4540047397e-04
2.5573730469e+01 6.8453203106e-04 3.3905475410e-04 3.4547727697e-04
2.5634765625e+01 6.8379295005e-04 3.3758486798e-04 3.4620808207e-04
2.5695800781e+01 6.8201007333e-04 3.3640248478e-04 3.4560758855e-04
2.5756835938e+01 6.7500971559e-04 3.3240851330e-04 3.4260120229e-04
2.5817871094e+01 6.7328923485e-04 3.3140491302e-04 3.4188432183e-04
2.5878906250e+01 6.7294284210e-04 3.3116129227e-04 3.4178154982e-04
2.5939941406e+01 6.6174829521e-04 3.2534694569e-04 3.3640134951e-04
2.6000976562e+01 6.5663890202e-04 3.2287868789e-04 3.3376021413e-04
2.6062011719e+01 6.5328013574e-04 3.2144149139e-04 3.3183864435e-04
2.6123046875e+01 6.5013045163e-04 3.1984627650e-04 3.3028417512e-04
2.6184082031e+01 6.4117689342e-04 3.1492252855e-04 3.2625436487e-04
2.6245117188e+01 6.3796713499e-04 3.1371031076e-04 3.2425682423e-04
2.6306152344e+01 6.2880841094e-04 3.0918667621e-04 3.1962173473e-04
2.6367187500e+01 6.2436304832e-04 3.0667841891e-04 3.1768462941e-04
2.6428222656e+01 6.1053044533e-04 2.9986540632e-04 3.1066503901e-04
2.6489257812e+01 6.0133082906e-04 2.9519339105e-04 3.0613743801e-04
2.6550292969e+01 5.9890802977e-04 2.9376464837e-04 3.0514338140e-04
2.6611328125e+01 5.9121770798e-04 2.8996148928e-04 3.0125621869e-04
2.6672363281e+01 5.8559322405e-04 2.8722173717e-04 2.9837148689e-04
2.6733398438e+01 5.7250187117e-04 2.8072028332e-04 2.9178158785e-04
2.6794433594e+01 5.6806232588e-04 2.7836788335e-04 2.8969444253e-04
2.6855468750e+01 5.5922070226e-04 2.7418111394e-04 2.8503958832e-04
2.6916503906e+01 5.5331312946e-04 2.7141442587e-04 2.8189870359e-04
2.6977539062e+01 5.4406634949e-04 2.6669883556e-04 2.7736751393e-04
2.7038574219e+01 5.3754334901e-04 2.6321498424e-04 2.7432836476e-04
2.7099609375e+01 5.3405233346e-04 2.6139853824e-04 2.7265379522e-04
2.7160644531e+01 5.2842944005e-04 2.5858252844e-04 2.6984691161e-04
2.7221679688e+01 5.1777290270e-04 2.5317753439e-04 2.6459536831e-04
2.7282714844e+01 5.1403819670e-04 2.5117812367e-04 2.6286007304e-04
2.7343750000e+01 5.0430020529e-04 2.4633340766e-04 2.5796679763e-04
2.7404785156e+01 4.9456862908e-04 2.4162372047e-04 2.5294490861e-04
2.7465820312e+01 4.8817766012e-04 2.3850015034e-04 2.4967750977e-04
2.7526855469e+01 4.8181106852e-04 2.3543653714e-04 2.4637453138e-04
2.7587890625e+01 4.7381214825e-04 2.3129185885e-04 2.4252028940e-04
2.7648925781e+01 4.6653207411e-04 2.2744203797e-04 2.3909003614e-04
2.7709960938e+01 4.6278017049e-04 2.2552858808e-04 2.3725158241e-04
2.7770996094e+01 4.5602180922e-04 2.2191975715e-04 2.3410205207e-04
2.7832031250e+01 4.4799989159e-04 2.1805935921e-04 2.2994053238e-04
2.7893066406e+01 4.4222972328e-04 2.1542287210e-04 2.2680685118e-04
2.7954101562e+01 4.3145663632e-04 2.1009656587e-04 2.2136007045e-04
2.8015136719e+01 4.2716288913e-04 2.0793640373e-04 2.1922648540e-04
2.8076171875e+01 4.1834502522e-04 2.0339835821e-04 2.1494666701e-04
2.8137207031e+01 4.1245834903e-04 2.0069462379e-04 2.1176372524e-04
2.8198242188e+01 4.0847767632e-04 1.9871408139e-04 2.0976359493e-04
2.8259277344e+01 4.0113037311e-04 1.9490639072e-04 2.0622398239e-04
2.8320312500e+01 3.9250127407e-04 1.9081330346e-04 2.0168797062e-04
2.8381347656e+01 3.8450464203e-04 1.8684879213e-04 1.9765584990e-04
2.8442382812e+01 3.8034302344e-04 1.8484507073e-04 1.9549795270e-04
2.8503417969e+01 3.7600927367e-04 1.8275501637e-04 1.9325425730e-04
2.8564453125e+01 3.6881727032e-04 1.7913077804e-04 1.8968649228e-04
2.8625488281e+01 3.6035189220e-04 1.7480759330e-04 1.8554429889e-04
2.8686523438e+01 3.5700921800e-04 1.7275403082e-04 1.8425518717e-04
2.8747558594e+01 3.5392790168e-04 1.7130595523e-04 1.8262194645e-04
2.8808593750e+01 3.4703858084e-04 1.6826910521e-04 1.7876947563e-04
2.8869628906e+01 3.3778574070e-04 1.6365767270e-04 1.7412806800e-04
2.8930664062e+01 3.3282924613e-04 1.6128675995e-04 1.7154248618e-04
2.8991699219e+01 3.2884518220e-04 1.5931428034e-04 1.6953090186e-04
2.9052734375e+01 3.2474729047e-04 1.5716292907e-04 1.6758436140e-04
2.9113769531e+01 3.1574839216e-04 1.5255997179e-04 1.6318842037e-04
2.9174804688e+01 3.0995235765e-04 1.4959806626e-04 1.6035429139e-04
2.9235839844e+01 3.0713765484e-04 1.4848766831e-04 1.5864998653e-04
2.9296875000e+01 3.0307531177e-04 1.4637671006e-04 1.5669860171e-04
2.9357910156e+01 2.9645287089e-04 1.4332695165e-04 1.5312591924e-04
2.9418945312e+01 2.8947771125e-04 1.3990006147e-04 1.4957764978e-04
2.9479980469e+01 2.8362254898e-04 1.3706824778e-04 1.4655430120e-04
2.9541015625e+01 2.7774318752e-04 1.3440168647e-04 1.4334150105e-04
2.9602050781e+01 2.7353086440e-04 1.3232580002e-04 1.4120506438e-04
2.9663085938e+01 2.7025086310e-04 1.3062467555e-04 1.3962618755e-04
2.9724121094e+01 2.6466429983e-04 1.2772516801e-04 1.3693913182e-04
2.9785156250e+01 2.6048190281e-04 1.2569542690e-04 1.3478647590e-04
2.9846191406e+01 2.5623164697e-04 1.2367106775e-04 1.3256057922e-04
2.9907226562e+01 2.5023874771e-04 1.2081156610e-04 1.2942718162e-04
2.9968261719e+01 2.4600749439e-04 1.1865774754e-04 1.2734974685e-04
3.0029296875e+01 2.4184644446e-04 1.1657105740e-04 1.2527538706e-04
3.0090332031e+01 2.3715019372e-04 1.1430890257e-04 1.2284129115e-04
3.0151367188e+01 2.3240993837e-04 1.1187814186e-04 1.2053179651e-04
3.0212402344e+01 2.2935570098e-04 1.1046107097e-04 1.1889463001e-04
3.0273437500e+01 2.2436378299e-04 1.0801251617e-04 1.1635126683e-04
3.0334472656e+01 2.2138842322e-04 1.0667892198e-04 1.1470950124e-04
3.0395507812e+01 2.1816314478e-04 1.0493472682e-04 1.1322841797e-04
3.0456542969e+01 2.1422715261e-04 1.0308980315e-04 1.1113734947e-04
3.0517578125e+01 2.1062178784e-04 1.0124909328e-04 1.0937269455e-04
3.0578613281e+01 2.0725139605e-04 9.9504478426e-05 1.0774691762e-04
3.0639648438e+01 2.0435701214e-04 9.8136217421e-05 1.0622079472e-04
3.0700683594e+01 2.0142933472e-04 9.6801579734e-05 1.0462775499e-04
3.0761718750e+01 1.9623959746e-04 9.4564930599e-05 1.0167466686e-04
3.0822753906e+01 1.9220965189e-04 9.2622000440e-05 9.9587651449e-05
3.0883789062e+01 1.8871854959e-04 9.0761856476e-05 9.7956693115e-05
3.0944824219e+01 1.8591024475e-04 8.9347475550e-05 9.6562769201e-05
3.1005859375e+01 1.8275260108e-04 8.7919592527e-05 9.4833008549e-05
3.1066894531e+01 1.7913196824e-04 8.6107075044e-05 9.3024893194e-05
3.1127929688e+01 1.7642235131e-04 8.4747168608e-05 9.1675182707e-05
3.1188964844e+01 1.7139888733e-04 8.2307566631e-05 8.9091320694e-05
3.1250000000e+01 1.6779015937e-04 8.0509655710e-05 8.7280503665e-05
3.1311035156e+01 1.6535149314e-04 7.9334151443e-05 8.6017341693e-05
3.1372070312e+01 1.6417175674e-04 7.8835818482e-05 8.5335938257e-05
3.1433105469e+01 1.6074765515e-04 7.7125666338e-05 8.3621988809e-05
3.1494140625e+01 1.5699440520e-04 7.5233914245e-05 8.1760490951e-05
3.1555175781e+01 1.5389357067e-04 7.3822717539e-05 8.0070853134e-05
3.1616210938e+01 1.5115568219e-04 7.2351338152e-05 7.8804344042e-05
3.1677246094e+01 1.4920597267e-04 7.1469944997e-05 7.7736027673e-05
3.1738281250e+01 1.4645025322e-04 7.0129110041e-05 7.6321143177e-05
3.1799316406e+01 1.4450208093e-04 6.9095320616e-05 7.5406760314e-05
3.1860351562e+01 1.4191409882e-04 6.7860874363e-05 7.4053224462e-05
3.1921386719e+01 1.3893045976e-04 6.6467261260e-05 7.2463198495e-05
3.1982421875e+01 1.3763985024e-04 6.5866268345e-05 7.1773581891e-05
3.2043457031e+01 1.3630619001e-04 6.5281099436e-05 7.1025090578e-05
3.2104492188e+01 1.3353804204e-04 6.3912996245e-05 6.9625045796e-05
3.2165527344e+01 1.3009239577e-04 6.2176485404e-05 6.7915910368e-05
3.2226562500e+01 1.2843262107e-04 6.1315947183e-05 6.7116673891e-05
3.2287597656e+01 1.2629684539e-04 6.0250105825e-05 6.6046739565e-05
3.2348632812e+01 1.2394989777e-04 5.9139215107e-05 6.4810682667e-05
3.2409667969e+01 1.2135883908e-04 5.7818492235e-05 6.3540346843e-05
3.2470703125e+01 1.1939243181e-04 5.6827947589e-05 6.2564484220e-05
3.2531738281e+01 1.1655455342e-04 5.5562118051e-05 6.0992435373e-05
3.2592773438e+01 1.1418280511e-04 5.4441871909e-05 5.9740933200e-05
3.2653808594e+01 1.1210082871e-04 5.3313880153e-05 5.8786948556e-05
3.2714843750e+01 1.1044471114e-04 5.2536157532e-05 5.7908553612e-05
3.2775878906e+01 1.0804309451e-04 5.1392434384e-05 5.6650660125e-05
3.2836914062e+01 1.0661975379e-04 5.0626747907e-05 5.5993005881e-05
3.2897949219e+01 1.0469022660e-04 4.9716221333e-05 5.4974005271e-05
3.2958984375e+01 1.0284274469e-04 4.8881894252e-05 5.3960850435e-05
3.3020019531e+01 1.0088546055e-04 4.7899708933e-05 5.2985751617e-05
3.3081054688e+01 9.8586521950e-05 4.6833252183e-05 5.1753269767e-05
3.3142089844e+01 9.7127355485e-05 4.6104583385e-05 5.1022772100e-05
3.3203125000e+01 9.6141935381e-05 4.5588185645e-05 5.0553749736e-05
3.3264160156e+01 9.3729508893e-05 4.4433248406e-05 4.9296260488e-05
3.3325195312e+01 9.2673021552e-05 4.3980508181e-05 4.8692513371e-05
3.3386230469e+01 9.0265728563e-05 4.2823461441e-05 4.7442267122e-05
3.3447265625e+01 8.7603239278e-05 4.1579284281e-05 4.6023954997e-05
3.3508300781e+01 8.6552410422e-05 4.1030445044e-05 4.5521965378e-05
3.3569335938e+01 8.4177327146e-05 3.9876297941e-05 4.4301029205e-05
3.3630371094e+01 8.2727863828e-05 3.9160125555e-05 4.3567738273e-05
3.3691406250e+01 8.1036155126e-05 3.8370971442e-05 4.2665183684e-05
3.3752441406e+01 7.9648401842e-05 3.7731406980e-05 4.1916994863e-05
3.3813476562e+01 7.8782740700e-05 3.7298669259e-05 4.1484071442e-05
3.3874511719e+01 7.7362678619e-05 3.6558718665e-05 4.0803959953e-05
3.3935546875e+01 7.6786668367e-05 3.6304382609e-05 4.0482285758e-05
3.3996582031e+01 7.5084551938e-05 3.5466451763e-05 3.9618100175e-05
3.4057617188e+01 7.4114727282e-05 3.5024069323e-05 3.9090657959e-05
3.4118652344e+01 7.3073086121e-05 3.4543142284e-05 3.8529943837e-05
3.4179687500e+01 7.1901843196e-05 3.3959638924e-05 3.7942204272e-05
3.4240722656e+01 7.0800416589e-05 3.3429557584e-05 3.7370859005e-05
3.4301757812e+01 6.9406811770e-05 3.2789878727e-05 3.6616933043e-05
3.4362792969e+01 6.8241650946e-05 3.2240876364e-05 3.6000774582e-05
3.4423828125e+01 6.7283664202e-05 3.1742168052e-05 3.5541496151e-05
3.4484863281e+01 6.6046199194e-05 3.1213970236e-05 3.4832228958e-05
3.4545898438e+01 6.5064309159e-05 3.0793080873e-05 3.4271228286e-05
3.4606933594e+01 6.3586131972e-05 3.0053442317e-05 3.3532689655e-05
3.4667968750e+01 6.2860273878e-05 2.9683259713e-05 3.3177014166e-05
3.4729003906e+01 6.1621157424e-05 2.9053021405e-05 3.2568136019e-05
3.4790039062e+01 6.0160539049e-05 2.8300811348e-05 3.1859727701e-05
3.4851074219e+01 5.9453907672e-05 2.8002808556e-05 3.1451099115e-05
3.4912109375e+01 5.8178893150e-05 2.7436462983e-05 3.0742430167e-05
3.4973144531e+01 5.7505051229e-05 2.7115428952e-05 3.0389622277e-05
3.5034179688e+01 5.6562604977e-05 2.6648483562e-05 2.9914121416e-05
3.5095214844e+01 5.5279372958e-05 2.6041649595e-05 2.9237723363e-05
3.5156250000e+01 5.4608403614e-05 2.5712210138e-05 2.8896193476e-05
3.5217285156e+01 5.3661153731e-05 2.5296382483e-05 2.8364771248e-05
3.5278320312e+01 5.2305678692e-05 2.4614395726e-05 2.7691282965e-05
3.5339355469e+01 5.1498689742e-05 2.4221820840e-05 2.7276868901e-05
3.5400390625e+01 5.0753969516e-05 2.3857187653e-05 2.6896781863e-05
3.5461425781e+01 5.0184797351e-05 2.3559793087e-05 2.6625004264e-05
3.5522460938e+01 4.8689493319e-05 2.2901324531e-05 2.5788168789e-05
3.5583496094e+01 4.7819231126e-05 2.2477910577e-05 2.5341320548e-05
3.5644531250e+01 4.7253416898e-05 2.2218492855e-05 2.5034924043e-05
3.5705566406e+01 4.6152572028e-05 2.1667549317e-05 2.4485022711e-05
3.5766601562e+01 4.5561494485e-05 2.1382730276e-05 2.4178764209e-05
3.5827636719e+01 4.4545872127e-05 2.0910305446e-05 2.3635566682e-05
3.5888671875e+01 4.3845068563e-05 2.0561031036e-05 2.3284037527e-05
3.5949707031e+01 4.3247418085e-05 2.0264963390e-05 2.2982454694e-05
3.6010742188e+01 4.2944592465e-05 2.0140950707e-05 2.2803641758e-05
3.6071777344e+01 4.2540694825e-05 1.9975860628e-05 2.2564834197e-05
3.6132812500e+01 4.1702960669e-05 1.9611332247e-05 2.2091628423e-05
3.6193847656e+01 4.0818186561e-05 1.9155590463e-05 2.1662596098e-05
3.6254882812e+01 4.0171214659e-05 1.8857476533e-05 2.1313738126e-05
3.6315917969e+01 3.9448132100e-05 1.8526061119e-05 2.0922070981e-05
3.6376953125e+01 3.8944338333e-05 1.8283729905e-05 2.0660608428e-05
3.6437988281e+01 3.8687614369e-05 1.8160874437e-05 2.0526739932e-05
3.6499023438e+01 3.7682074711e-05 1.7694146222e-05 1.9987928489e-05
3.6560058594e+01 3.6928086359e-05 1.7334158561e-05 1.9593927798e-05
3.6621093750e+01 3.6510453643e-05 1.7154493866e-05 1.9355959777e-05
3.6682128906e+01 3.6009328617e-05 1.6898375750e-05 1.9110952867e-05
3.6743164062e+01 3.5612878749e-05 1.6681991889e-05 1.8930886860e-05
3.6804199219e+01 3.5210523438e-05 1.6506648851e-05 1.8703874588e-05
3.6865234375e+01 3.4629533795e-05 1.6229970854e-05 1.8399562940e-05
3.6926269531e+01 3.4001819588e-05 1.5943842119e-05 1.8057977470e-05
3.6987304688e+01 3.3940627785e-05 1.5919835902e-05 1.8020791883e-05
3.7048339844e+01 3.3345006144e-05 1.5654275576e-05 1.7690730568e-05
3.7109375000e+01 3.3001991384e-05 1.5465623879e-05 1.7536367505e-05
3.7170410156e+01 3.2392920738e-05 1.5155648434e-05 1.7237272304e-05
3.7231445312e+01 3.2399538447e-05 1.5161178117e-05 1.7238360330e-05
3.7292480469e+01 3.2003214925e-05 1.4985236602e-05 1.7017978323e-05
3.7353515625e+01 3.1444563029e-05 1.4739581670e-05 1.6704981359e-05
3.7414550781e+01 3.1058076862e-05 1.4571516914e-05 1.6486559949e-05
3.7475585938e+01 3.0616133727e-05 1.4340228017e-05 1.6275905710e-05
3.7536621094e+01 3.0519230216e-05 1.4313790305e-05 1.6205439911e-05
3.7597656250e+01 3.0128287663e-05 1.4126164168e-05 1.6002123495e-05
3.7658691406e+01 2.9768658226e-05 1.3940837503e-05 1.5827820724e-05
3.7719726562e+01 2.9492343296e-05 1.3807580124e-05 1.5684763172e-05
3.7780761719e+01 2.9139596797e-05 1.3650421510e-05 1.5489175288e-05
3.7841796875e+01 2.8739464649e-05 1.3482158110e-05 1.5257306539e-05
3.7902832031e+01 2.8428471655e-05 1.3339005187e-05 1.5089466468e-05
3.7963867188e+01 2.8273538522e-05 1.3256895956e-05 1.5016642566e-05
3.8024902344e+01 2.8054143506e-05 1.3165813340e-05 1.4888330166e-05
3.8085937500e+01 2.7819479027e-05 1.3090257357e-05 1.4729221670e-05
3.8146972656e+01 2.7297889671e-05 1.2864038815e-05 1.4433850856e-05
3.8208007812e+01 2.6979678211e-05 1.2698412436e-05 1.4281265775e-05
3.8269042969e+01 2.6987511186e-05 1.2677657428e-05 1.4309853758e-05
3.8330078125e+01 2.6671863846e-05 1.2509606251e-05 1.4162257595e-05
3.8391113281e+01 2.6382349969e-05 1.2381071084e-05 1.4001278885e-05
3.8452148438e+01 2.5989156559e-05 1.2207959577e-05 1.3781196982e-05
3.8513183594e+01 2.5799735571e-05 1.2140731536e-05 1.3659004036e-05
3.8574218750e+01 2.5676193035e-05 1.2083260317e-05 1.3592932718e-05
3.8635253906e+01 2.5243766349e-05 1.1866454597e-05 1.3377311751e-05
3.8696289062e+01 2.4927848219e-05 1.1732857486e-05 1.3194990732e-05
3.8757324219e+01 2.4818774042e-05 1.1693280592e-05 1.3125493451e-05
3.8818359375e+01 2.4652882098e-05 1.1601512316e-05 1.3051369781e-05
3.8879394531e+01 2.4680666764e-05 1.1600728278e-05 1.3079938485e-05
3.8940429688e+01 2.4545605151e-05 1.1552940868e-05 1.2992664283e-05
3.9001464844e+01 2.4524012886e-05 1.1538462279e-05 1.2985550607e-05
3.9062500000e+01 2.4543215380e-05 1.1542620495e-05 1.3000594885e-05
3.9123535156e+01 2.4362933098e-05 1.1464219648e-05 1.2898713451e-05
3.9184570312e+01 2.4175107463e-05 1.1377875869e-05 1.2797231595e-05
3.9245605469e+01 2.3904588412e-05 1.1236821134e-05 1.2667767278e-05
3.9306640625e+01 2.3635240835e-05 1.1109335155e-05 1.2525905680e-05
3.9367675781e+01 2.3579390387e-05 1.1091844707e-05 1.2487545680e-05
3.9428710938e+01 2.3502932300e-05 1.1080761846e-05 1.2422170453e-05
3.9489746094e+01 2.3236127274e-05 1.0969227419e-05 1.2266899856e-05
3.9550781250e+01 2.3305179588e-05 1.0979426898e-05 1.2325752690e-05
3.9611816406e+01 2.3073174734e-05 1.0863229540e-05 1.2209945194e-05
3.9672851562e+01 2.3012031956e-05 1.0851868913e-05 1.2160163043e-05
3.9733886719e+01 2.2871390313e-05 1.0777627591e-05 1.2093762723e-05
3.9794921875e+01 2.2767976320e-05 1.0731640022e-05 1.2036336298e-05
3.9855957031e+01 2.2742555143e-05 1.0737641187e-05 1.2004913956e-05
3.9916992188e+01 2.2622621205e-05 1.0678691841e-05 1.1943929364e-05
3.9978027344e+01 2.2531898587e-05 1.0620860866e-05 1.1911037721e-05
4.0039062500e+01 2.2560322837e-05 1.0654357640e-05 1.1905965197e-05
4.0100097656e+01 2.2685163067e-05 1.0723173657e-05 1.1961989409e-05
4.0161132812e+01 2.2299870331e-05 1.0552540050e-05 1.1747330282e-05
4.0222167969e+01 2.2019556558e-05 1.0411112236e-05 1.1608444322e-05
4.0283203125e+01 2.2036482165e-05 1.0423719122e-05 1.1612763043e-05
4.0344238281e+01 2.2099167664e-05 1.0456211541e-05 1.1642956123e-05
