# freq_THz  G_total_s  G_Ga_s  G_Se_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.1; mass_weighted=True; primitive_atoms=4; total_equals_sum_of_partials=True
1.3085937500e+02 6.7594592956e-11 3.2505252807e-11 3.5089340148e-11
1.3092041016e+02 6.7041957024e-11 3.2233901451e-11 3.4808055573e-11
1.3098144531e+02 6.6538889771e-11 3.1991447154e-11 3.4547442617e-11
1.3104248047e+02 6.6099985350e-11 3.1779452675e-11 3.4320532675e-11
1.3110351562e+02 6.5707933234e-11 3.1582565136e-11 3.4125368098e-11
1.3116455078e+02 6.5309052827e-11 3.1376989535e-11 3.3932063292e-11
1.3122558594e+02 6.4823277507e-11 3.1135073337e-11 3.3688204170e-11
1.3128662109e+02 6.4207621287e-11 3.0843697417e-11 3.3363923870e-11
1.3134765625e+02 6.3501942641e-11 3.0517774524e-11 3.2984168117e-11
1.3140869141e+02 6.2769080369e-11 3.0176553221e-11 3.2592527148e-11
1.3146972656e+02 6.2018283337e-11 2.9818031992e-11 3.2200251344e-11
1.3153076172e+02 6.1230181472e-11 2.9435664612e-11 3.1794516859e-11
1.3159179688e+02 6.0417002981e-11 2.9042310586e-11 3.1374692395e-11
1.3165283203e+02 5.9613058868e-11 2.8657685936e-11 3.0955372932e-11
1.3171386719e+02 5.8826605534e-11 2.8282731684e-11 3.0543873851e-11
1.3177490234e+02 5.8032518630e-11 2.7901199655e-11 3.0131318975e-11
1.3183593750e+02 5.7208334261e-11 2.7502931721e-11 2.9705402540e-11
1.3189697266e+02 5.6370495698e-11 2.7100300289e-11 2.9270195409e-11
1.3195800781e+02 5.5582489636e-11 2.6726444871e-11 2.8856044765e-11
1.3201904297e+02 5.4909242697e-11 2.6411154775e-11 2.8498087922e-11
1.3208007812e+02 5.4350939131e-11 2.6150899218e-11 2.8200039912e-11
1.3214111328e+02 5.3850469288e-11 2.5914422352e-11 2.7936046936e-11
1.3220214844e+02 5.3368914414e-11 2.5681339974e-11 2.7687574440e-11
1.3226318359e+02 5.2927201947e-11 2.5463238375e-11 2.7463963572e-11
1.3232421875e+02 5.2581253233e-11 2.5289117155e-11 2.7292136078e-11
1.3238525391e+02 5.2372735690e-11 2.5180355715e-11 2.7192379974e-11
1.3244628906e+02 5.2287459087e-11 2.5133557645e-11 2.7153901442e-11
1.3250732422e+02 5.2248330837e-11 2.5116255074e-11 2.7132075763e-11
1.3256835938e+02 5.2172901627e-11 2.5087873108e-11 2.7085028519e-11
1.3262939453e+02 5.2046936841e-11 2.5034058371e-11 2.7012878470e-11
1.3269042969e+02 5.1911367319e-11 2.4968183805e-11 2.6943183514e-11
1.3275146484e+02 5.1789773280e-11 2.4902347241e-11 2.6887426039e-11
1.3281250000e+02 5.1673761216e-11 2.4839144206e-11 2.6834617009e-11
1.3287353516e+02 5.1564273413e-11 2.4786277305e-11 2.6777996108e-11
1.3293457031e+02 5.1485542904e-11 2.4756619067e-11 2.6728923838e-11
1.3299560547e+02 5.1452864730e-11 2.4750768892e-11 2.6702095838e-11
1.3305664062e+02 5.1439315631e-11 2.4748633680e-11 2.6690681951e-11
1.3311767578e+02 5.1386434972e-11 2.4723103132e-11 2.6663331839e-11
1.3317871094e+02 5.1251166969e-11 2.4660583868e-11 2.6590583100e-11
1.3323974609e+02 5.1028954602e-11 2.4562866643e-11 2.6466087958e-11
1.3330078125e+02 5.0728477167e-11 2.4430729715e-11 2.6297747452e-11
1.3336181641e+02 5.0354295097e-11 2.4259961417e-11 2.6094333679e-11
1.3342285156e+02 4.9928172874e-11 2.4057602145e-11 2.5870570728e-11
1.3348388672e+02 4.9495491137e-11 2.3846201242e-11 2.5649289894e-11
1.3354492188e+02 4.9094031554e-11 2.3645859067e-11 2.5448172487e-11
1.3360595703e+02 4.8735677483e-11 2.3463014549e-11 2.5272662934e-11
1.3366699219e+02 4.8419216778e-11 2.3297276350e-11 2.5121940428e-11
1.3372802734e+02 4.8135589241e-11 2.3145432353e-11 2.4990156888e-11
1.3378906250e+02 4.7858871897e-11 2.2996525432e-11 2.4862346465e-11
1.3385009766e+02 4.7559020748e-11 2.2836764568e-11 2.4722256179e-11
1.3391113281e+02 4.7230024054e-11 2.2663980581e-11 2.4566043473e-11
1.3397216797e+02 4.6889507806e-11 2.2488763836e-11 2.4400743970e-11
1.3403320312e+02 4.6548519491e-11 2.2318003640e-11 2.4230515851e-11
1.3409423828e+02 4.6196067699e-11 2.2144371607e-11 2.4051696092e-11
1.3415527344e+02 4.5822792446e-11 2.1958948111e-11 2.3863844335e-11
1.3421630859e+02 4.5447934047e-11 2.1768952414e-11 2.3678981634e-11
1.3427734375e+02 4.5104558808e-11 2.1593094619e-11 2.3511464189e-11
1.3433837891e+02 4.4800633773e-11 2.1440289516e-11 2.3360344257e-11
1.3439941406e+02 4.4506774813e-11 2.1298696245e-11 2.3208078568e-11
1.3446044922e+02 4.4178692876e-11 2.1144877407e-11 2.3033815469e-11
1.3452148438e+02 4.3783103721e-11 2.0960167365e-11 2.2822936356e-11
1.3458251953e+02 4.3310403225e-11 2.0739720162e-11 2.2570683062e-11
1.3464355469e+02 4.2779038820e-11 2.0492413902e-11 2.2286624918e-11
1.3470458984e+02 4.2229838637e-11 2.0236280772e-11 2.1993557865e-11
1.3476562500e+02 4.1704028397e-11 1.9990442571e-11 2.1713585826e-11
1.3482666016e+02 4.1220154816e-11 1.9765872255e-11 2.1454282561e-11
1.3488769531e+02 4.0778833028e-11 1.9564645077e-11 2.1214187951e-11
1.3494873047e+02 4.0389812448e-11 1.9389774498e-11 2.1000037950e-11
1.3500976562e+02 4.0073289638e-11 1.9247847265e-11 2.0825442373e-11
1.3507080078e+02 3.9824798608e-11 1.9135926874e-11 2.0688871734e-11
1.3513183594e+02 3.9600933594e-11 1.9034589118e-11 2.0566344476e-11
1.3519287109e+02 3.9350216230e-11 1.8919708339e-11 2.0430507891e-11
1.3525390625e+02 3.9041544429e-11 1.8774469826e-11 2.0267074603e-11
1.3531494141e+02 3.8664713886e-11 1.8591754500e-11 2.0072959386e-11
1.3537597656e+02 3.8227318248e-11 1.8376946535e-11 1.9850371713e-11
1.3543701172e+02 3.7750982361e-11 1.8145972988e-11 1.9605009373e-11
1.3549804688e+02 3.7252076563e-11 1.7909705853e-11 1.9342370710e-11
1.3555908203e+02 3.6731355829e-11 1.7665402779e-11 1.9065953050e-11
1.3562011719e+02 3.6193404679e-11 1.7409868491e-11 1.8783536188e-11
1.3568115234e+02 3.5661418284e-11 1.7151991952e-11 1.8509426333e-11
1.3574218750e+02 3.5163303234e-11 1.6907842287e-11 1.8255460947e-11
1.3580322266e+02 3.4714334858e-11 1.6689514049e-11 1.8024820809e-11
1.3586425781e+02 3.4312630587e-11 1.6498151671e-11 1.7814478916e-11
1.3592529297e+02 3.3939055356e-11 1.6322159410e-11 1.7616895946e-11
1.3598632812e+02 3.3564893998e-11 1.6143642856e-11 1.7421251142e-11
1.3604736328e+02 3.3172190681e-11 1.5951988614e-11 1.7220202067e-11
1.3610839844e+02 3.2765146547e-11 1.5750973142e-11 1.7014173405e-11
1.3616943359e+02 3.2359119815e-11 1.5551897559e-11 1.6807222256e-11
1.3623046875e+02 3.1966994202e-11 1.5363066178e-11 1.6603928024e-11
1.3629150391e+02 3.1590210134e-11 1.5182889110e-11 1.6407321024e-11
1.3635253906e+02 3.1210700931e-11 1.4998203333e-11 1.6212497598e-11
1.3641357422e+02 3.0804408585e-11 1.4795202815e-11 1.6009205770e-11
1.3647460938e+02 3.0370911931e-11 1.4575547891e-11 1.5795364040e-11
1.3653564453e+02 2.9933096648e-11 1.4354442844e-11 1.5578653804e-11
1.3659667969e+02 2.9510520856e-11 1.4144622846e-11 1.5365898010e-11
1.3665771484e+02 2.9111533394e-11 1.3951094284e-11 1.5160439110e-11
1.3671875000e+02 2.8739048201e-11 1.3774729979e-11 1.4964318223e-11
1.3677978516e+02 2.8387075321e-11 1.3611243251e-11 1.4775832070e-11
1.3684082031e+02 2.8048108271e-11 1.3454916914e-11 1.4593191357e-11
1.3690185547e+02 2.7735347306e-11 1.3310530677e-11 1.4424816629e-11
1.3696289062e+02 2.7478774497e-11 1.3192423204e-11 1.4286351293e-11
1.3702392578e+02 2.7294268540e-11 1.3108712507e-11 1.4185556033e-11
1.3708496094e+02 2.7171898173e-11 1.3054770607e-11 1.4117127566e-11
1.3714599609e+02 2.7086303356e-11 1.3018505979e-11 1.4067797378e-11
1.3720703125e+02 2.7005742342e-11 1.2984541040e-11 1.4021201302e-11
1.3726806641e+02 2.6907072711e-11 1.2940668452e-11 1.3966404259e-11
1.3732910156e+02 2.6792533615e-11 1.2886612799e-11 1.3905920816e-11
1.3739013672e+02 2.6684172133e-11 1.2833298024e-11 1.3850874108e-11
1.3745117188e+02 2.6603831897e-11 1.2793485926e-11 1.3810345971e-11
1.3751220703e+02 2.6561319930e-11 1.2774039173e-11 1.3787280758e-11
1.3757324219e+02 2.6551035776e-11 1.2772510555e-11 1.3778525222e-11
1.3763427734e+02 2.6553502552e-11 1.2777693387e-11 1.3775809165e-11
1.3769531250e+02 2.6544766223e-11 1.2775755973e-11 1.3769010251e-11
1.3775634766e+02 2.6509792373e-11 1.2759408746e-11 1.3750383627e-11
1.3781738281e+02 2.6449369434e-11 1.2731516249e-11 1.3717853185e-11
1.3787841797e+02 2.6373349369e-11 1.2698658507e-11 1.3674690862e-11
1.3793945312e+02 2.6285943337e-11 1.2662363156e-11 1.3623580181e-11
1.3800048828e+02 2.6177212931e-11 1.2616908712e-11 1.3560304219e-11
1.3806152344e+02 2.6028843165e-11 1.2553187841e-11 1.3475655323e-11
1.3812255859e+02 2.5828341826e-11 1.2464169059e-11 1.3364172767e-11
1.3818359375e+02 2.5575367608e-11 1.2347458296e-11 1.3227909312e-11
1.3824462891e+02 2.5277505714e-11 1.2204898464e-11 1.3072607250e-11
1.3830566406e+02 2.4949461255e-11 1.2043801447e-11 1.2905659808e-11
1.3836669922e+02 2.4613043305e-11 1.1876851395e-11 1.2736191911e-11
1.3842773438e+02 2.4286712066e-11 1.1715578274e-11 1.2571133792e-11
1.3848876953e+02 2.3973457186e-11 1.1562772910e-11 1.2410684276e-11
1.3854980469e+02 2.3661471403e-11 1.1411968014e-11 1.2249503389e-11
1.3861083984e+02 2.3340652428e-11 1.1256479423e-11 1.2084173005e-11
1.3867187500e+02 2.3019896177e-11 1.1099477278e-11 1.1920418899e-11
1.3873291016e+02 2.2718398249e-11 1.0949757958e-11 1.1768640291e-11
1.3879394531e+02 2.2437033383e-11 1.0807487503e-11 1.1629545879e-11
1.3885498047e+02 2.2154686974e-11 1.0663393780e-11 1.1491293193e-11
1.3891601562e+02 2.1859148843e-11 1.0513625035e-11 1.1345523808e-11
1.3897705078e+02 2.1565959920e-11 1.0366844005e-11 1.1199115914e-11
1.3903808594e+02 2.1301182221e-11 1.0235387958e-11 1.1065794263e-11
1.3909912109e+02 2.1079625574e-11 1.0126487490e-11 1.0953138084e-11
1.3916015625e+02 2.0905547893e-11 1.0043093480e-11 1.0862454413e-11
1.3922119141e+02 2.0782965175e-11 9.9872731071e-12 1.0795692068e-11
1.3928222656e+02 2.0714746400e-11 9.9592713410e-12 1.0755475059e-11
1.3934326172e+02 2.0692817264e-11 9.9542900171e-12 1.0738527247e-11
1.3940429688e+02 2.0695822191e-11 9.9618561960e-12 1.0733965995e-11
1.3946533203e+02 2.0698873814e-11 9.9690147680e-12 1.0729859046e-11
1.3952636719e+02 2.0683942270e-11 9.9652207182e-12 1.0718721551e-11
1.3958740234e+02 2.0640452722e-11 9.9449934321e-12 1.0695459289e-11
1.3964843750e+02 2.0561776124e-11 9.9070674839e-12 1.0654708640e-11
1.3970947266e+02 2.0448036867e-11 9.8533834208e-12 1.0594653446e-11
1.3977050781e+02 2.0306892992e-11 9.7875080328e-12 1.0519384959e-11
1.3983154297e+02 2.0145249675e-11 9.7115110739e-12 1.0433738601e-11
1.3989257812e+02 1.9966647791e-11 9.6266699546e-12 1.0339977836e-11
1.3995361328e+02 1.9776730998e-11 9.5364370956e-12 1.0240293902e-11
1.4001464844e+02 1.9582060157e-11 9.4443770448e-12 1.0137683113e-11
1.4007568359e+02 1.9385356995e-11 9.3511856169e-12 1.0034171378e-11
1.4013671875e+02 1.9186814858e-11 9.2561887318e-12 9.9306261264e-12
1.4019775391e+02 1.8986550026e-11 9.1590169633e-12 9.8275330630e-12
1.4025878906e+02 1.8784196193e-11 9.0595370092e-12 9.7246591835e-12
1.4031982422e+02 1.8577408500e-11 8.9575630379e-12 9.6198454623e-12
1.4038085938e+02 1.8357938930e-11 8.8505769476e-12 9.5073619825e-12
1.4044189453e+02 1.8110683729e-11 8.7321994390e-12 9.3784842902e-12
1.4050292969e+02 1.7826397395e-11 8.5980022687e-12 9.2283951265e-12
1.4056396484e+02 1.7516028218e-11 8.4528889456e-12 9.0631392727e-12
1.4062500000e+02 1.7202651963e-11 8.3075792761e-12 8.8950726871e-12
1.4068603516e+02 1.6901124907e-11 8.1684784512e-12 8.7326464560e-12
1.4074707031e+02 1.6613197919e-11 8.0351146338e-12 8.5780832849e-12
1.4080810547e+02 1.6335621529e-11 7.9051695596e-12 8.4304519692e-12
1.4086914062e+02 1.6067556463e-11 7.7791919389e-12 8.2883645237e-12
1.4093017578e+02 1.5817033987e-11 7.6628675554e-12 8.1541664319e-12
1.4099121094e+02 1.5599020172e-11 7.5639184415e-12 8.0351017305e-12
1.4105224609e+02 1.5418928914e-11 7.4830654010e-12 7.9358635131e-12
1.4111328125e+02 1.5262383242e-11 7.4106100321e-12 7.8517732100e-12
1.4117431641e+02 1.5109218845e-11 7.3359996994e-12 7.7732191456e-12
1.4123535156e+02 1.4953459749e-11 7.2583946452e-12 7.6950651040e-12
1.4129638672e+02 1.4805251001e-11 7.1855945235e-12 7.6196564776e-12
1.4135742188e+02 1.4677831243e-11 7.1251878299e-12 7.5526434131e-12
1.4141845703e+02 1.4573083443e-11 7.0770638661e-12 7.4960195772e-12
1.4147949219e+02 1.4475878974e-11 7.0322106489e-12 7.4436683248e-12
1.4154052734e+02 1.4367382236e-11 6.9808265300e-12 7.3865557064e-12
1.4160156250e+02 1.4247829541e-11 6.9235861142e-12 7.3242434270e-12
1.4166259766e+02 1.4137283682e-11 6.8709403227e-12 7.2663433597e-12
1.4172363281e+02 1.4051109040e-11 6.8303595444e-12 7.2207494955e-12
1.4178466797e+02 1.3986356125e-11 6.7998485987e-12 7.1865075258e-12
1.4184570312e+02 1.3932376844e-11 6.7736085031e-12 7.1587683408e-12
1.4190673828e+02 1.3881243227e-11 6.7474060746e-12 7.1338371528e-12
1.4196777344e+02 1.3828944127e-11 6.7192961664e-12 7.1096479608e-12
1.4202880859e+02 1.3777079269e-11 6.6905667885e-12 7.0865124809e-12
1.4208984375e+02 1.3730694232e-11 6.6647230653e-12 7.0659711664e-12
1.4215087891e+02 1.3689759144e-11 6.6430596646e-12 7.0466994794e-12
1.4221191406e+02 1.3648317196e-11 6.6235843394e-12 7.0247328563e-12
1.4227294922e+02 1.3602215043e-11 6.6041289922e-12 6.9980860511e-12
1.4233398438e+02 1.3550132484e-11 6.5827966044e-12 6.9673358794e-12
1.4239501953e+02 1.3488863382e-11 6.5563745659e-12 6.9324888159e-12
1.4245605469e+02 1.3415379236e-11 6.5223804053e-12 6.8929988307e-12
1.4251708984e+02 1.3332828792e-11 6.4826217722e-12 6.8502070200e-12
1.4257812500e+02 1.3250724389e-11 6.4427995097e-12 6.8079248788e-12
1.4263916016e+02 1.3179769246e-11 6.4085988484e-12 6.7711703973e-12
1.4270019531e+02 1.3124931756e-11 6.3817009484e-12 6.7432308077e-12
1.4276123047e+02 1.3080931145e-11 6.3587611650e-12 6.7221699798e-12
1.4282226562e+02 1.3038599177e-11 6.3356721399e-12 6.7029270374e-12
1.4288330078e+02 1.2996673454e-11 6.3126772530e-12 6.6839962009e-12
1.4294433594e+02 1.2959055747e-11 6.2921086480e-12 6.6669470991e-12
1.4300537109e+02 1.2921800661e-11 6.2720958253e-12 6.6497048358e-12
1.4306640625e+02 1.2873727242e-11 6.2468174010e-12 6.6269098408e-12
1.4312744141e+02 1.2808646081e-11 6.2126218781e-12 6.5960242033e-12
1.4318847656e+02 1.2729512293e-11 6.1711701888e-12 6.5583421046e-12
1.4324951172e+02 1.2642731111e-11 6.1268464364e-12 6.5158846745e-12
1.4331054688e+02 1.2553936461e-11 6.0831015399e-12 6.4708349215e-12
1.4337158203e+02 1.2469093218e-11 6.0420611368e-12 6.4270320816e-12
1.4343261719e+02 1.2396207093e-11 6.0063012895e-12 6.3899058039e-12
1.4349365234e+02 1.2343930261e-11 5.9793049419e-12 6.3646253195e-12
1.4355468750e+02 1.2317967952e-11 5.9641388556e-12 6.3538290960e-12
1.4361572266e+02 1.2318708614e-11 5.9622013924e-12 6.3565072212e-12
1.4367675781e+02 1.2341153783e-11 5.9720309544e-12 6.3691228285e-12
1.4373779297e+02 1.2374443431e-11 5.9878137067e-12 6.3866297239e-12
1.4379882812e+02 1.2403302861e-11 6.0010155118e-12 6.4022873493e-12
1.4385986328e+02 1.2415224624e-11 6.0057508074e-12 6.4094738168e-12
1.4392089844e+02 1.2404356037e-11 6.0003040968e-12 6.4040519405e-12
1.4398193359e+02 1.2365067891e-11 5.9823180856e-12 6.3827498053e-12
1.4404296875e+02 1.2287454952e-11 5.9464144994e-12 6.3410404523e-12
1.4410400391e+02 1.2165338355e-11 5.8889500963e-12 6.2763882583e-12
1.4416503906e+02 1.2006848617e-11 5.8135500651e-12 6.1932985516e-12
1.4422607422e+02 1.1832637653e-11 5.7302850990e-12 6.1023525545e-12
1.4428710938e+02 1.1663712953e-11 5.6495259409e-12 6.0141870118e-12
1.4434814453e+02 1.1512892860e-11 5.5770937131e-12 5.9357991473e-12
1.4440917969e+02 1.1385412440e-11 5.5145413163e-12 5.8708711237e-12
1.4447021484e+02 1.1283081030e-11 5.4624279188e-12 5.8206531116e-12
1.4453125000e+02 1.1206019944e-11 5.4218673455e-12 5.7841525982e-12
1.4459228516e+02 1.1151783941e-11 5.3929980621e-12 5.7587858792e-12
1.4465332031e+02 1.1115285131e-11 5.3736625814e-12 5.7416225496e-12
1.4471435547e+02 1.1090179238e-11 5.3602080104e-12 5.7299712281e-12
1.4477539062e+02 1.1070084912e-11 5.3488058894e-12 5.7212790222e-12
1.4483642578e+02 1.1050478374e-11 5.3367776191e-12 5.7137007554e-12
1.4489746094e+02 1.1031493784e-11 5.3243255248e-12 5.7071682588e-12
1.4495849609e+02 1.1016469008e-11 5.3138410140e-12 5.7026279935e-12
1.4501953125e+02 1.1004449551e-11 5.3054649897e-12 5.6989845613e-12
1.4508056641e+02 1.0986520556e-11 5.2948200635e-12 5.6917004923e-12
1.4514160156e+02 1.0952323129e-11 5.2766313375e-12 5.6756917917e-12
1.4520263672e+02 1.0897868618e-11 5.2488291032e-12 5.6490395152e-12
1.4526367188e+02 1.0825599094e-11 5.2124715053e-12 5.6131275890e-12
1.4532470703e+02 1.0739537698e-11 5.1694699941e-12 5.5700677043e-12
1.4538574219e+02 1.0642817651e-11 5.1214036291e-12 5.5214140215e-12
1.4544677734e+02 1.0538356039e-11 5.0697382104e-12 5.4686178287e-12
1.4550781250e+02 1.0429032319e-11 5.0160728679e-12 5.4129594507e-12
1.4556884766e+02 1.0317351359e-11 4.9619374311e-12 5.3554139278e-12
1.4562988281e+02 1.0205785170e-11 4.9085423480e-12 5.2972428219e-12
1.4569091797e+02 1.0096429703e-11 4.8565056745e-12 5.2399240284e-12
1.4575195312e+02 9.9886014383e-12 4.8048462567e-12 5.1837551816e-12
1.4581298828e+02 9.8774156929e-12 4.7506200124e-12 5.1267956805e-12
1.4587402344e+02 9.7579152133e-12 4.6916908951e-12 5.0662243182e-12
1.4593505859e+02 9.6307054057e-12 4.6296592388e-12 5.0010461669e-12
1.4599609375e+02 9.5013604508e-12 4.5684528131e-12 4.9329076377e-12
1.4605712891e+02 9.3757350454e-12 4.5109268700e-12 4.8648081754e-12
1.4611816406e+02 9.2579592032e-12 4.4578883535e-12 4.8000708497e-12
1.4617919922e+02 9.1504643833e-12 4.4090321810e-12 4.7414322023e-12
1.4624023438e+02 9.0522877271e-12 4.3632080442e-12 4.6890796830e-12
1.4630126953e+02 8.9586666800e-12 4.3185864209e-12 4.6400802591e-12
1.4636230469e+02 8.8655170464e-12 4.2742874311e-12 4.5912296153e-12
1.4642333984e+02 8.7732603675e-12 4.2312852637e-12 4.5419751038e-12
1.4648437500e+02 8.6848420692e-12 4.1908333091e-12 4.4940087601e-12
1.4654541016e+02 8.6013989864e-12 4.1528772444e-12 4.4485217420e-12
1.4660644531e+02 8.5197935189e-12 4.1158002623e-12 4.4039932565e-12
1.4666748047e+02 8.4341762725e-12 4.0769327659e-12 4.3572435065e-12
1.4672851562e+02 8.3417454086e-12 4.0344631279e-12 4.3072822807e-12
1.4678955078e+02 8.2465985580e-12 3.9896010818e-12 4.2569974762e-12
1.4685058594e+02 8.1566444894e-12 3.9461781352e-12 4.2104663542e-12
1.4691162109e+02 8.0790846953e-12 3.9085883368e-12 4.1704963585e-12
1.4697265625e+02 8.0192404921e-12 3.8802654865e-12 4.1389750055e-12
1.4703369141e+02 7.9779625690e-12 3.8617144699e-12 4.1162480990e-12
1.4709472656e+02 7.9482729757e-12 3.8489911125e-12 4.0992818632e-12
1.4715576172e+02 7.9195110536e-12 3.8361804658e-12 4.0833305878e-12
1.4721679688e+02 7.8857394499e-12 3.8198883869e-12 4.0658510630e-12
1.4727783203e+02 7.8471193963e-12 3.8001414795e-12 4.0469779168e-12
1.4733886719e+02 7.8050697200e-12 3.7780348836e-12 4.0270348363e-12
1.4739990234e+02 7.7597086399e-12 3.7542547524e-12 4.0054538875e-12
1.4746093750e+02 7.7098995013e-12 3.7287203964e-12 3.9811791049e-12
1.4752197266e+02 7.6531182973e-12 3.7003202606e-12 3.9527980367e-12
1.4758300781e+02 7.5876454073e-12 3.6681873284e-12 3.9194580789e-12
1.4764404297e+02 7.5162256473e-12 3.6337627374e-12 3.8824629099e-12
1.4770507812e+02 7.4448797509e-12 3.6000917276e-12 3.8447880233e-12
1.4776611328e+02 7.3772573333e-12 3.5687541830e-12 3.8085031503e-12
1.4782714844e+02 7.3120659812e-12 3.5388095261e-12 3.7732564552e-12
1.4788818359e+02 7.2459304651e-12 3.5086362253e-12 3.7372942399e-12
1.4794921875e+02 7.1765786435e-12 3.4772310480e-12 3.6993475955e-12
1.4801025391e+02 7.1035755392e-12 3.4441262724e-12 3.6594492668e-12
1.4807128906e+02 7.0286675022e-12 3.4098863790e-12 3.6187811232e-12
1.4813232422e+02 6.9554949027e-12 3.3762650255e-12 3.5792298772e-12
1.4819335938e+02 6.8871152110e-12 3.3446621000e-12 3.5424531110e-12
1.4825439453e+02 6.8235577367e-12 3.3149293910e-12 3.5086283456e-12
1.4831542969e+02 6.7617515353e-12 3.2857507484e-12 3.4760007869e-12
1.4837646484e+02 6.6975146777e-12 3.2555223311e-12 3.4419923466e-12
1.4843750000e+02 6.6284122939e-12 3.2233342899e-12 3.4050780040e-12
1.4849853516e+02 6.5551092678e-12 3.1895631105e-12 3.3655461572e-12
1.4855957031e+02 6.4795097598e-12 3.1550500240e-12 3.3244597357e-12
1.4862060547e+02 6.4020170029e-12 3.1196232464e-12 3.2823937565e-12
1.4868164062e+02 6.3214739069e-12 3.0820598357e-12 3.2394140712e-12
1.4874267578e+02 6.2370920310e-12 3.0415664161e-12 3.1955256150e-12
1.4880371094e+02 6.1487734086e-12 2.9983522511e-12 3.1504211575e-12
1.4886474609e+02 6.0559839113e-12 2.9526331423e-12 3.1033507690e-12
1.4892578125e+02 5.9585322927e-12 2.9043893842e-12 3.0541429085e-12
1.4898681641e+02 5.8584842972e-12 2.8543782725e-12 3.0041060247e-12
1.4904785156e+02 5.7597066189e-12 2.8043804685e-12 2.9553261504e-12
1.4910888672e+02 5.6658614834e-12 2.7564642694e-12 2.9093972140e-12
1.4916992188e+02 5.5794244899e-12 2.7123893265e-12 2.8670351634e-12
1.4923095703e+02 5.5010427204e-12 2.6728639801e-12 2.8281787402e-12
1.4929199219e+02 5.4288693537e-12 2.6368568791e-12 2.7920124746e-12
1.4935302734e+02 5.3600407743e-12 2.6026354801e-12 2.7574052942e-12
1.4941406250e+02 5.2939652637e-12 2.5699911421e-12 2.7239741216e-12
1.4947509766e+02 5.2334867622e-12 2.5407226312e-12 2.6927641309e-12
1.4953613281e+02 5.1824933995e-12 2.5169616175e-12 2.6655317820e-12
1.4959716797e+02 5.1428392901e-12 2.4996028252e-12 2.6432364649e-12
1.4965820312e+02 5.1130154914e-12 2.4876899640e-12 2.6253255274e-12
1.4971923828e+02 5.0891556685e-12 2.4787058910e-12 2.6104497775e-12
1.4978027344e+02 5.0676241269e-12 2.4701071609e-12 2.5975169660e-12
1.4984130859e+02 5.0462652528e-12 2.4607077515e-12 2.5855575013e-12
1.4990234375e+02 5.0232827731e-12 2.4502334455e-12 2.5730493276e-12
1.4996337891e+02 4.9967516231e-12 2.4382277984e-12 2.5585238247e-12
1.5002441406e+02 4.9655723703e-12 2.4239774846e-12 2.5415948857e-12
1.5008544922e+02 4.9295849462e-12 2.4070382508e-12 2.5225466954e-12
1.5014648438e+02 4.8891484117e-12 2.3876468711e-12 2.5015015406e-12
1.5020751953e+02 4.8454613904e-12 2.3668261202e-12 2.4786352703e-12
1.5026855469e+02 4.8004336883e-12 2.3457938800e-12 2.4546398082e-12
1.5032958984e+02 4.7558400257e-12 2.3251556044e-12 2.4306844213e-12
1.5039062500e+02 4.7131717915e-12 2.3050115887e-12 2.4081602028e-12
1.5045166016e+02 4.6738145096e-12 2.2856475903e-12 2.3881669192e-12
1.5051269531e+02 4.6382474535e-12 2.2675060859e-12 2.3707413676e-12
1.5057373047e+02 4.6049304864e-12 2.2503734884e-12 2.3545569979e-12
1.5063476562e+02 4.5706780241e-12 2.2330267837e-12 2.3376512404e-12
1.5069580078e+02 4.5329734451e-12 2.2142578701e-12 2.3187155750e-12
1.5075683594e+02 4.4922169875e-12 2.1943097698e-12 2.2979072177e-12
1.5081787109e+02 4.4509523838e-12 2.1745473760e-12 2.2764050078e-12
1.5087890625e+02 4.4107512083e-12 2.1556336478e-12 2.2551175605e-12
1.5093994141e+02 4.3710060668e-12 2.1370187097e-12 2.2339873571e-12
1.5100097656e+02 4.3306389504e-12 2.1181713400e-12 2.2124676104e-12
1.5106201172e+02 4.2896496465e-12 2.0992780317e-12 2.1903716148e-12
1.5112304688e+02 4.2490051902e-12 2.0807300240e-12 2.1682751663e-12
1.5118408203e+02 4.2095104680e-12 2.0625212702e-12 2.1469891978e-12
1.5124511719e+02 4.1705188308e-12 2.0441065049e-12 2.1264123258e-12
1.5130615234e+02 4.1296465478e-12 2.0244878877e-12 2.1051586600e-12
1.5136718750e+02 4.0838467579e-12 2.0023579625e-12 2.0814887954e-12
1.5142822266e+02 4.0313257852e-12 1.9767569218e-12 2.0545688634e-12
1.5148925781e+02 3.9731893281e-12 1.9481643245e-12 2.0250250036e-12
1.5155029297e+02 3.9128215924e-12 1.9184402931e-12 1.9943812993e-12
1.5161132812e+02 3.8531172580e-12 1.8892723475e-12 1.9638449105e-12
1.5167236328e+02 3.7948029513e-12 1.8611789197e-12 1.9336240316e-12
1.5173339844e+02 3.7374939981e-12 1.8340064988e-12 1.9034874993e-12
1.5179443359e+02 3.6812239080e-12 1.8075776298e-12 1.8736462782e-12
1.5185546875e+02 3.6264683021e-12 1.7817347021e-12 1.8447336000e-12
1.5191650391e+02 3.5736180682e-12 1.7563976908e-12 1.8172203774e-12
