# freq_THz  G_total  G_Ga  G_S
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
6.2377929688e+01 1.4185682199e-06 4.0067933865e-07 1.0178888813e-06
6.2438964844e+01 1.4024995670e-06 3.9561994538e-07 1.0068796216e-06
6.2500000000e+01 1.3930131087e-06 3.9399902053e-07 9.9901408817e-07
6.2561035156e+01 1.3857128140e-06 3.9101435599e-07 9.9469845800e-07
6.2622070312e+01 1.3654310814e-06 3.8569455196e-07 9.7973652945e-07
6.2683105469e+01 1.3575108447e-06 3.8155768815e-07 9.7595315657e-07
6.2744140625e+01 1.3517190258e-06 3.7984710772e-07 9.7187191811e-07
6.2805175781e+01 1.3375561518e-06 3.7592881139e-07 9.6162734037e-07
6.2866210938e+01 1.3441951284e-06 3.7893587981e-07 9.6525924855e-07
6.2927246094e+01 1.3484473729e-06 3.8008612853e-07 9.6836124435e-07
6.2988281250e+01 1.3305600641e-06 3.7515849058e-07 9.5540157357e-07
6.3049316406e+01 1.3257571117e-06 3.7332433604e-07 9.5243277569e-07
6.3110351562e+01 1.3175665730e-06 3.6961013839e-07 9.4795643462e-07
6.3171386719e+01 1.3029472161e-06 3.6563663302e-07 9.3731058306e-07
6.3232421875e+01 1.3172455556e-06 3.6944399985e-07 9.4780155575e-07
6.3293457031e+01 1.2958811921e-06 3.6370461356e-07 9.3217657858e-07
6.3354492188e+01 1.2785535845e-06 3.5841502832e-07 9.2013855621e-07
6.3415527344e+01 1.2741035876e-06 3.5612174693e-07 9.1798184068e-07
6.3476562500e+01 1.2540888564e-06 3.4981764272e-07 9.0427121365e-07
6.3537597656e+01 1.2427330951e-06 3.4718588172e-07 8.9554721336e-07
6.3598632812e+01 1.2491200290e-06 3.4924095761e-07 8.9987907142e-07
6.3659667969e+01 1.2380270749e-06 3.4509560048e-07 8.9293147446e-07
6.3720703125e+01 1.2333628577e-06 3.4396621529e-07 8.8939664239e-07
6.3781738281e+01 1.2291068072e-06 3.4260799222e-07 8.8649881495e-07
6.3842773438e+01 1.2240476843e-06 3.4148874894e-07 8.8255893534e-07
6.3903808594e+01 1.2146313672e-06 3.3889619193e-07 8.7573517529e-07
6.3964843750e+01 1.1932781331e-06 3.3277966661e-07 8.6049846647e-07
6.4025878906e+01 1.1945994047e-06 3.3273936823e-07 8.6186003652e-07
6.4086914062e+01 1.1799991553e-06 3.2928804859e-07 8.5071110674e-07
6.4147949219e+01 1.1632077826e-06 3.2505690626e-07 8.3815087636e-07
6.4208984375e+01 1.1522038807e-06 3.2221446889e-07 8.2998941182e-07
6.4270019531e+01 1.1475938896e-06 3.2106683175e-07 8.2652705790e-07
6.4331054688e+01 1.1398138554e-06 3.1950045188e-07 8.2031340350e-07
6.4392089844e+01 1.1344846463e-06 3.1706928230e-07 8.1741536404e-07
6.4453125000e+01 1.1230892725e-06 3.1512713749e-07 8.0796213503e-07
6.4514160156e+01 1.1188808761e-06 3.1328531184e-07 8.0559556422e-07
6.4575195312e+01 1.1032710325e-06 3.0799874548e-07 7.9527228698e-07
6.4636230469e+01 1.0860301592e-06 3.0425967388e-07 7.8177048527e-07
6.4697265625e+01 1.0826198242e-06 3.0361465925e-07 7.7900516490e-07
6.4758300781e+01 1.0768408989e-06 3.0164843240e-07 7.7519246655e-07
6.4819335938e+01 1.0707921806e-06 3.0000162089e-07 7.7079055969e-07
6.4880371094e+01 1.0723632878e-06 2.9870007529e-07 7.7366321250e-07
6.4941406250e+01 1.0736594614e-06 2.9903858261e-07 7.7462087875e-07
6.5002441406e+01 1.0676010255e-06 2.9785612364e-07 7.6974490190e-07
6.5063476562e+01 1.0626521039e-06 2.9609866831e-07 7.6655343556e-07
6.5124511719e+01 1.0548774141e-06 2.9372485237e-07 7.6115256174e-07
6.5185546875e+01 1.0530936700e-06 2.9322324098e-07 7.5987042899e-07
6.5246582031e+01 1.0407142392e-06 2.9018896175e-07 7.5052527741e-07
6.5307617188e+01 1.0327476203e-06 2.8734181231e-07 7.4540580798e-07
6.5368652344e+01 1.0288172179e-06 2.8627087309e-07 7.4254634485e-07
6.5429687500e+01 1.0294900831e-06 2.8678900086e-07 7.4270108221e-07
6.5490722656e+01 1.0253674411e-06 2.8550025997e-07 7.3986718110e-07
6.5551757812e+01 1.0202644335e-06 2.8226801156e-07 7.3799642191e-07
6.5612792969e+01 1.0131291776e-06 2.7953701297e-07 7.3359216458e-07
6.5673828125e+01 1.0092328175e-06 2.7816375958e-07 7.3106905791e-07
6.5734863281e+01 1.0101354001e-06 2.7836405227e-07 7.3177134785e-07
6.5795898438e+01 9.9377805648e-07 2.7348030473e-07 7.2029775175e-07
6.5856933594e+01 9.8295344790e-07 2.7114800979e-07 7.1180543811e-07
6.5917968750e+01 9.8267980977e-07 2.7105142281e-07 7.1162838696e-07
6.5979003906e+01 9.7850394805e-07 2.7029215255e-07 7.0821179551e-07
6.6040039062e+01 9.7705041856e-07 2.6956954776e-07 7.0748087080e-07
6.6101074219e+01 9.7032373994e-07 2.6703996002e-07 7.0328377992e-07
6.6162109375e+01 9.6955823174e-07 2.6635315835e-07 7.0320507338e-07
6.6223144531e+01 9.5962138686e-07 2.6421852474e-07 6.9540286212e-07
6.6284179688e+01 9.5276270568e-07 2.6292088634e-07 6.8984181934e-07
6.6345214844e+01 9.5111990043e-07 2.6169752652e-07 6.8942237391e-07
6.6406250000e+01 9.4932922356e-07 2.6050631609e-07 6.8882290747e-07
6.6467285156e+01 9.4285954002e-07 2.5884699352e-07 6.8401254650e-07
6.6528320312e+01 9.3660241797e-07 2.5661142560e-07 6.7999099237e-07
6.6589355469e+01 9.3138543403e-07 2.5550784553e-07 6.7587758850e-07
6.6650390625e+01 9.2596077730e-07 2.5426027725e-07 6.7170050005e-07
6.6711425781e+01 9.1784071777e-07 2.5182588616e-07 6.6601483161e-07
6.6772460938e+01 9.1384933733e-07 2.5090561084e-07 6.6294372649e-07
6.6833496094e+01 9.0945483938e-07 2.5031843877e-07 6.5913640061e-07
6.6894531250e+01 9.0916620953e-07 2.4865048069e-07 6.6051572883e-07
6.6955566406e+01 8.9498589531e-07 2.4513695008e-07 6.4984894523e-07
6.7016601562e+01 8.7323621545e-07 2.4011815939e-07 6.3311805606e-07
6.7077636719e+01 8.6348680290e-07 2.3653144566e-07 6.2695535723e-07
6.7138671875e+01 8.6544947956e-07 2.3735934311e-07 6.2809013645e-07
6.7199707031e+01 8.5418051288e-07 2.3460256885e-07 6.1957794403e-07
6.7260742188e+01 8.4144825908e-07 2.3128045555e-07 6.1016780353e-07
6.7321777344e+01 8.3380162373e-07 2.2964945480e-07 6.0415216893e-07
6.7382812500e+01 8.3072336235e-07 2.2857977555e-07 6.0214358680e-07
6.7443847656e+01 8.2040359038e-07 2.2579859781e-07 5.9460499257e-07
6.7504882812e+01 8.2094881360e-07 2.2574972255e-07 5.9519909105e-07
6.7565917969e+01 8.1703162941e-07 2.2468105931e-07 5.9235057011e-07
6.7626953125e+01 8.1284377287e-07 2.2413932095e-07 5.8870445192e-07
6.7687988281e+01 8.1096562238e-07 2.2326938212e-07 5.8769624027e-07
6.7749023438e+01 7.9405616432e-07 2.1864230089e-07 5.7541386344e-07
6.7810058594e+01 7.8659846955e-07 2.1679495420e-07 5.6980351535e-07
6.7871093750e+01 7.8275427739e-07 2.1507166008e-07 5.6768261732e-07
6.7932128906e+01 7.8098202648e-07 2.1458625879e-07 5.6639576769e-07
6.7993164062e+01 7.7981650245e-07 2.1422709530e-07 5.6558940715e-07
6.8054199219e+01 7.7449306188e-07 2.1201221169e-07 5.6248085019e-07
6.8115234375e+01 7.6061796397e-07 2.0847567362e-07 5.5214229035e-07
6.8176269531e+01 7.5165999480e-07 2.0649534130e-07 5.4516465349e-07
6.8237304688e+01 7.5203016348e-07 2.0641040223e-07 5.4561976125e-07
6.8298339844e+01 7.4615918690e-07 2.0460022918e-07 5.4155895772e-07
6.8359375000e+01 7.4175150540e-07 2.0223869643e-07 5.3951280897e-07
6.8420410156e+01 7.4050508079e-07 2.0174871603e-07 5.3875636477e-07
6.8481445312e+01 7.4320547341e-07 2.0260766110e-07 5.4059781230e-07
6.8542480469e+01 7.4160369283e-07 2.0127979078e-07 5.4032390204e-07
6.8603515625e+01 7.3617021872e-07 1.9981867968e-07 5.3635153904e-07
6.8664550781e+01 7.2980530150e-07 1.9798082249e-07 5.3182447901e-07
6.8725585938e+01 7.2027896345e-07 1.9477096221e-07 5.2550800124e-07
6.8786621094e+01 7.1142265680e-07 1.9290772147e-07 5.1851493533e-07
6.8847656250e+01 7.0953673812e-07 1.9266074829e-07 5.1687598983e-07
6.8908691406e+01 7.0413458338e-07 1.9140530530e-07 5.1272927807e-07
6.8969726562e+01 6.9935886269e-07 1.9038602952e-07 5.0897283317e-07
6.9030761719e+01 6.9022104537e-07 1.8751551333e-07 5.0270553204e-07
6.9091796875e+01 6.8455198694e-07 1.8591726398e-07 4.9863472297e-07
6.9152832031e+01 6.8486840843e-07 1.8576948793e-07 4.9909892049e-07
6.9213867188e+01 6.8121422847e-07 1.8558643009e-07 4.9562779838e-07
6.9274902344e+01 6.6819820851e-07 1.8140734717e-07 4.8679086134e-07
6.9335937500e+01 6.5673560229e-07 1.7838269361e-07 4.7835290868e-07
6.9396972656e+01 6.4960227251e-07 1.7606044607e-07 4.7354182644e-07
6.9458007812e+01 6.4445268413e-07 1.7507628802e-07 4.6937639611e-07
6.9519042969e+01 6.4365474458e-07 1.7506961296e-07 4.6858513162e-07
6.9580078125e+01 6.3924832967e-07 1.7323862843e-07 4.6600970124e-07
6.9641113281e+01 6.3438898464e-07 1.7205672201e-07 4.6233226263e-07
6.9702148438e+01 6.3075084438e-07 1.7119239210e-07 4.5955845227e-07
6.9763183594e+01 6.3336782355e-07 1.7166379324e-07 4.6170403030e-07
6.9824218750e+01 6.2553725568e-07 1.6995076355e-07 4.5558649213e-07
6.9885253906e+01 6.1842325465e-07 1.6810237870e-07 4.5032087594e-07
6.9946289062e+01 6.1821208445e-07 1.6739462169e-07 4.5081746276e-07
7.0007324219e+01 6.1292241574e-07 1.6586918806e-07 4.4705322769e-07
7.0068359375e+01 6.1341724434e-07 1.6608938263e-07 4.4732786171e-07
7.0129394531e+01 6.1106540051e-07 1.6600961084e-07 4.4505578966e-07
7.0190429688e+01 6.0651041201e-07 1.6447923759e-07 4.4203117441e-07
7.0251464844e+01 6.0614741968e-07 1.6418143153e-07 4.4196598814e-07
7.0312500000e+01 6.0082432543e-07 1.6332344487e-07 4.3750088056e-07
7.0373535156e+01 5.9513122854e-07 1.6158602378e-07 4.3354520477e-07
7.0434570312e+01 5.8739639415e-07 1.5904343101e-07 4.2835296314e-07
7.0495605469e+01 5.8218611070e-07 1.5786588192e-07 4.2432022877e-07
7.0556640625e+01 5.7525925431e-07 1.5591455918e-07 4.1934469513e-07
7.0617675781e+01 5.7288920449e-07 1.5514627137e-07 4.1774293312e-07
7.0678710938e+01 5.6766135967e-07 1.5346846941e-07 4.1419289026e-07
7.0739746094e+01 5.6197576227e-07 1.5226945648e-07 4.0970630579e-07
7.0800781250e+01 5.5743970465e-07 1.5081072900e-07 4.0662897565e-07
7.0861816406e+01 5.5357226060e-07 1.4953399499e-07 4.0403826562e-07
7.0922851562e+01 5.5027453260e-07 1.4887637136e-07 4.0139816124e-07
7.0983886719e+01 5.5164935378e-07 1.4938641506e-07 4.0226293872e-07
7.1044921875e+01 5.4293247392e-07 1.4737381718e-07 3.9555865674e-07
7.1105957031e+01 5.3748633819e-07 1.4570384644e-07 3.9178249175e-07
7.1166992188e+01 5.3563493267e-07 1.4506678524e-07 3.9056814743e-07
7.1228027344e+01 5.2477595330e-07 1.4226771528e-07 3.8250823803e-07
7.1289062500e+01 5.2224197273e-07 1.4139266532e-07 3.8084930741e-07
7.1350097656e+01 5.1629377854e-07 1.4012555633e-07 3.7616822221e-07
7.1411132812e+01 5.1639999279e-07 1.4030672458e-07 3.7609326821e-07
7.1472167969e+01 5.1903501216e-07 1.4052375935e-07 3.7851125282e-07
7.1533203125e+01 5.1306063742e-07 1.3878882050e-07 3.7427181692e-07
7.1594238281e+01 5.0841201541e-07 1.3716654211e-07 3.7124547330e-07
7.1655273438e+01 5.0427138100e-07 1.3573753336e-07 3.6853384763e-07
7.1716308594e+01 5.0342980123e-07 1.3554641575e-07 3.6788338548e-07
7.1777343750e+01 5.0081273066e-07 1.3526098642e-07 3.6555174424e-07
7.1838378906e+01 4.9758930131e-07 1.3404639003e-07 3.6354291127e-07
7.1899414062e+01 4.9513095282e-07 1.3267165728e-07 3.6245929554e-07
7.1960449219e+01 4.9730190820e-07 1.3339847376e-07 3.6390343445e-07
7.2021484375e+01 4.9085660912e-07 1.3176514660e-07 3.5909146253e-07
7.2082519531e+01 4.8308204317e-07 1.2982354924e-07 3.5325849393e-07
7.2143554688e+01 4.7902410940e-07 1.2836360685e-07 3.5066050255e-07
7.2204589844e+01 4.7633799080e-07 1.2791808603e-07 3.4841990477e-07
7.2265625000e+01 4.7048041674e-07 1.2636620630e-07 3.4411421043e-07
7.2326660156e+01 4.6323943633e-07 1.2467394273e-07 3.3856549360e-07
7.2387695312e+01 4.6052707795e-07 1.2343003810e-07 3.3709703984e-07
7.2448730469e+01 4.5632845677e-07 1.2199089771e-07 3.3433755906e-07
7.2509765625e+01 4.4579451551e-07 1.1919329895e-07 3.2660121656e-07
7.2570800781e+01 4.4269229519e-07 1.1884992963e-07 3.2384236555e-07
7.2631835938e+01 4.4119141572e-07 1.1875803657e-07 3.2243337915e-07
7.2692871094e+01 4.3720300188e-07 1.1766071988e-07 3.1954228200e-07
7.2753906250e+01 4.3156877361e-07 1.1617132681e-07 3.1539744680e-07
7.2814941406e+01 4.2794340464e-07 1.1512366511e-07 3.1281973953e-07
7.2875976562e+01 4.2584399957e-07 1.1449069662e-07 3.1135330295e-07
7.2937011719e+01 4.2035565986e-07 1.1323026540e-07 3.0712539447e-07
7.2998046875e+01 4.1685553525e-07 1.1229809898e-07 3.0455743628e-07
7.3059082031e+01 4.1411384006e-07 1.1158838419e-07 3.0252545587e-07
7.3120117188e+01 4.0839793651e-07 1.1002031477e-07 2.9837762174e-07
7.3181152344e+01 4.0356095650e-07 1.0884363980e-07 2.9471731669e-07
7.3242187500e+01 4.0218341931e-07 1.0866644935e-07 2.9351696997e-07
7.3303222656e+01 3.9905718561e-07 1.0795608998e-07 2.9110109564e-07
7.3364257812e+01 3.9685808086e-07 1.0738424637e-07 2.8947383449e-07
7.3425292969e+01 3.9138183655e-07 1.0606599856e-07 2.8531583799e-07
7.3486328125e+01 3.8752379937e-07 1.0492140794e-07 2.8260239143e-07
7.3547363281e+01 3.8606148449e-07 1.0485408625e-07 2.8120739825e-07
7.3608398438e+01 3.8471690564e-07 1.0435315521e-07 2.8036375042e-07
7.3669433594e+01 3.8344948967e-07 1.0391607924e-07 2.7953341042e-07
7.3730468750e+01 3.8247672821e-07 1.0367340866e-07 2.7880331955e-07
7.3791503906e+01 3.8068781492e-07 1.0314703224e-07 2.7754078268e-07
7.3852539062e+01 3.7603863041e-07 1.0212209010e-07 2.7391654031e-07
7.3913574219e+01 3.7508077885e-07 1.0194144313e-07 2.7313933571e-07
7.3974609375e+01 3.7339671321e-07 1.0158804240e-07 2.7180867081e-07
7.4035644531e+01 3.7509700785e-07 1.0215067902e-07 2.7294632884e-07
7.4096679688e+01 3.7346918919e-07 1.0132978860e-07 2.7213940059e-07
7.4157714844e+01 3.7002460121e-07 1.0027869171e-07 2.6974590950e-07
7.4218750000e+01 3.6997549415e-07 1.0042745285e-07 2.6954804130e-07
7.4279785156e+01 3.6792727863e-07 9.9706907190e-08 2.6822037144e-07
7.4340820312e+01 3.6529280318e-07 9.8619494060e-08 2.6667330912e-07
7.4401855469e+01 3.6244815049e-07 9.7690277307e-08 2.6475787318e-07
7.4462890625e+01 3.5810555945e-07 9.6297984049e-08 2.6180757540e-07
7.4523925781e+01 3.5141502539e-07 9.4663674257e-08 2.5675135113e-07
7.4584960938e+01 3.4870430433e-07 9.4057304106e-08 2.5464700023e-07
7.4645996094e+01 3.4565547193e-07 9.2994363930e-08 2.5266110800e-07
7.4707031250e+01 3.4036101826e-07 9.1417892471e-08 2.4894312579e-07
7.4768066406e+01 3.3705471709e-07 9.0418639105e-08 2.4663607798e-07
7.4829101562e+01 3.3501309536e-07 9.0011954376e-08 2.4500114099e-07
7.4890136719e+01 3.3224757715e-07 8.9083740125e-08 2.4316383703e-07
7.4951171875e+01 3.3427597308e-07 8.9505477607e-08 2.4477049547e-07
7.5012207031e+01 3.2824691375e-07 8.8191615634e-08 2.4005529812e-07
7.5073242188e+01 3.2543809271e-07 8.7114357223e-08 2.3832373548e-07
7.5134277344e+01 3.2432653000e-07 8.6881063318e-08 2.3744546668e-07
7.5195312500e+01 3.1685569750e-07 8.4983967839e-08 2.3187172966e-07
7.5256347656e+01 3.1401940347e-07 8.3974556477e-08 2.3004484700e-07
7.5317382812e+01 3.1276790504e-07 8.3873360836e-08 2.2889454420e-07
7.5378417969e+01 3.1185756155e-07 8.3626480710e-08 2.2823108084e-07
7.5439453125e+01 3.1247403036e-07 8.3765779017e-08 2.2870825134e-07
7.5500488281e+01 3.1009463803e-07 8.2969190523e-08 2.2712544751e-07
7.5561523438e+01 3.0517819058e-07 8.1475455044e-08 2.2370273554e-07
7.5622558594e+01 3.0298207470e-07 8.1000726200e-08 2.2198134850e-07
7.5683593750e+01 2.9997299557e-07 8.0281295834e-08 2.1969169974e-07
7.5744628906e+01 2.9621714837e-07 7.9167037066e-08 2.1705011130e-07
7.5805664062e+01 2.9521301791e-07 7.8946732307e-08 2.1626628561e-07
7.5866699219e+01 2.9241154336e-07 7.8402986294e-08 2.1400855707e-07
7.5927734375e+01 2.8885392548e-07 7.7517934908e-08 2.1133599057e-07
7.5988769531e+01 2.8648645229e-07 7.6769154922e-08 2.0971729737e-07
7.6049804688e+01 2.8343426160e-07 7.6124370387e-08 2.0730989121e-07
7.6110839844e+01 2.8061490889e-07 7.5420127025e-08 2.0519478187e-07
7.6171875000e+01 2.7827635282e-07 7.4631628178e-08 2.0364472464e-07
7.6232910156e+01 2.7154475106e-07 7.2945897314e-08 1.9859885375e-07
7.6293945312e+01 2.6995781698e-07 7.2536536187e-08 1.9742128079e-07
7.6354980469e+01 2.6747988474e-07 7.1667696825e-08 1.9581218792e-07
7.6416015625e+01 2.6657992882e-07 7.1355346296e-08 1.9522458252e-07
7.6477050781e+01 2.6522885807e-07 7.1086659050e-08 1.9414219902e-07
7.6538085938e+01 2.6289546971e-07 7.0566461937e-08 1.9232900777e-07
7.6599121094e+01 2.6068739168e-07 7.0226687471e-08 1.9046070421e-07
7.6660156250e+01 2.5813731462e-07 6.9289225854e-08 1.8884808877e-07
7.6721191406e+01 2.5843561636e-07 6.9216441258e-08 1.8921917510e-07
7.6782226562e+01 2.5703473103e-07 6.8960507167e-08 1.8807422387e-07
7.6843261719e+01 2.5513493335e-07 6.8320746033e-08 1.8681418732e-07
7.6904296875e+01 2.5067091124e-07 6.7355097896e-08 1.8331581335e-07
7.6965332031e+01 2.4841777288e-07 6.6797833256e-08 1.8161993962e-07
7.7026367188e+01 2.4980334260e-07 6.7006337545e-08 1.8279700505e-07
7.7087402344e+01 2.4771556099e-07 6.6225516504e-08 1.8149004448e-07
7.7148437500e+01 2.4395798943e-07 6.5297344654e-08 1.7866064478e-07
7.7209472656e+01 2.4207133256e-07 6.4985790791e-08 1.7708554177e-07
7.7270507812e+01 2.4287961494e-07 6.5382462518e-08 1.7749715242e-07
7.7331542969e+01 2.4133101731e-07 6.5087391469e-08 1.7624362584e-07
7.7392578125e+01 2.3957542244e-07 6.4740111958e-08 1.7483531048e-07
7.7453613281e+01 2.3753750581e-07 6.4076206731e-08 1.7346129908e-07
7.7514648438e+01 2.3812968395e-07 6.4234415958e-08 1.7389526799e-07
7.7575683594e+01 2.3821717307e-07 6.4209316071e-08 1.7400785699e-07
7.7636718750e+01 2.3579709850e-07 6.3458669387e-08 1.7233842912e-07
7.7697753906e+01 2.3728835366e-07 6.3798961758e-08 1.7348939190e-07
7.7758789062e+01 2.3597724721e-07 6.3492777764e-08 1.7248446945e-07
7.7819824219e+01 2.3234065452e-07 6.2655811500e-08 1.6968484302e-07
7.7880859375e+01 2.3255441340e-07 6.2493477324e-08 1.7006093607e-07
7.7941894531e+01 2.3142503765e-07 6.2080824474e-08 1.6934421318e-07
7.8002929688e+01 2.2816301165e-07 6.1041955030e-08 1.6712105662e-07
7.8063964844e+01 2.2553157499e-07 6.0153593972e-08 1.6537798102e-07
7.8125000000e+01 2.2190709666e-07 5.9281867988e-08 1.6262522867e-07
7.8186035156e+01 2.1891965561e-07 5.8676933359e-08 1.6024272225e-07
7.8247070312e+01 2.1847282737e-07 5.8415608117e-08 1.6005721926e-07
7.8308105469e+01 2.1601107626e-07 5.7609216046e-08 1.5840186022e-07
7.8369140625e+01 2.1437276106e-07 5.7190825071e-08 1.5718193599e-07
7.8430175781e+01 2.1280757353e-07 5.6852560103e-08 1.5595501342e-07
7.8491210938e+01 2.1030802912e-07 5.6114337120e-08 1.5419369200e-07
7.8552246094e+01 2.0942493988e-07 5.5854725128e-08 1.5357021475e-07
7.8613281250e+01 2.0881496907e-07 5.5704988136e-08 1.5310998093e-07
7.8674316406e+01 2.0648754105e-07 5.5030042790e-08 1.5145749826e-07
7.8735351562e+01 2.0757903761e-07 5.5246215923e-08 1.5233282168e-07
7.8796386719e+01 2.0542555971e-07 5.4641023432e-08 1.5078453628e-07
7.8857421875e+01 2.0294660821e-07 5.3921904747e-08 1.4902470347e-07
7.8918457031e+01 2.0153358607e-07 5.3605947439e-08 1.4792763863e-07
7.8979492188e+01 1.9997924170e-07 5.3121418792e-08 1.4685782291e-07
7.9040527344e+01 2.0032472660e-07 5.3100844682e-08 1.4722388192e-07
7.9101562500e+01 2.0083210798e-07 5.3059628908e-08 1.4777247907e-07
7.9162597656e+01 1.9855442172e-07 5.2497968840e-08 1.4605645288e-07
7.9223632812e+01 1.9679372000e-07 5.2086964806e-08 1.4470675519e-07
7.9284667969e+01 1.9352047484e-07 5.1236905985e-08 1.4228356885e-07
7.9345703125e+01 1.9081301073e-07 5.0722269900e-08 1.4009074083e-07
7.9406738281e+01 1.9011222759e-07 5.0538420218e-08 1.3957380737e-07
7.9467773438e+01 1.9218582366e-07 5.1222441921e-08 1.4096338174e-07
7.9528808594e+01 1.9101470828e-07 5.0903477020e-08 1.4011123126e-07
7.9589843750e+01 1.8909127765e-07 5.0157671959e-08 1.3893360570e-07
7.9650878906e+01 1.8494904986e-07 4.9090981761e-08 1.3585806810e-07
7.9711914062e+01 1.8167680935e-07 4.8493258588e-08 1.3318355077e-07
7.9772949219e+01 1.7977627837e-07 4.7927079216e-08 1.3184919916e-07
7.9833984375e+01 1.7768762179e-07 4.7444394346e-08 1.3024322745e-07
7.9895019531e+01 1.7811689867e-07 4.7515334997e-08 1.3060156367e-07
7.9956054688e+01 1.7812702012e-07 4.7720877226e-08 1.3040614290e-07
8.0017089844e+01 1.7483400169e-07 4.7092949702e-08 1.2774105199e-07
8.0078125000e+01 1.7253022747e-07 4.6361389629e-08 1.2616883784e-07
8.0139160156e+01 1.7214077116e-07 4.6238167245e-08 1.2590260391e-07
8.0200195312e+01 1.7190489692e-07 4.5981382108e-08 1.2592351481e-07
8.0261230469e+01 1.7106603210e-07 4.5667504726e-08 1.2539852737e-07
8.0322265625e+01 1.7067701433e-07 4.5666690163e-08 1.2501032417e-07
8.0383300781e+01 1.7001635741e-07 4.5469887347e-08 1.2454647006e-07
8.0444335938e+01 1.6775242630e-07 4.4832285730e-08 1.2292014057e-07
8.0505371094e+01 1.6647303966e-07 4.4648673900e-08 1.2182436576e-07
8.0566406250e+01 1.6555120817e-07 4.4496115846e-08 1.2105509233e-07
8.0627441406e+01 1.6497475094e-07 4.4337030233e-08 1.2063772070e-07
8.0688476562e+01 1.6532184051e-07 4.4413016767e-08 1.2090882375e-07
8.0749511719e+01 1.6394861010e-07 4.3864696219e-08 1.2008391389e-07
8.0810546875e+01 1.6343049636e-07 4.3592242522e-08 1.1983825383e-07
8.0871582031e+01 1.6199363974e-07 4.3270716277e-08 1.1872292346e-07
8.0932617188e+01 1.5971757182e-07 4.2658684527e-08 1.1705888729e-07
8.0993652344e+01 1.5821675305e-07 4.2354470055e-08 1.1586228299e-07
8.1054687500e+01 1.5820573834e-07 4.2253441392e-08 1.1595229695e-07
8.1115722656e+01 1.5668437818e-07 4.1781621467e-08 1.1490275672e-07
8.1176757812e+01 1.5561322507e-07 4.1537534496e-08 1.1407569058e-07
8.1237792969e+01 1.5325971303e-07 4.0886439071e-08 1.1237327396e-07
8.1298828125e+01 1.5130955009e-07 4.0343314902e-08 1.1096623518e-07
8.1359863281e+01 1.5046977900e-07 4.0109973266e-08 1.1035980573e-07
8.1420898438e+01 1.5081901937e-07 4.0306749161e-08 1.1051227021e-07
8.1481933594e+01 1.5019255602e-07 4.0162825381e-08 1.1002973064e-07
8.1542968750e+01 1.4932947661e-07 3.9951379685e-08 1.0937809693e-07
8.1604003906e+01 1.4828057699e-07 3.9666544385e-08 1.0861403260e-07
8.1665039062e+01 1.4679115764e-07 3.9118258747e-08 1.0767289890e-07
8.1726074219e+01 1.4636545677e-07 3.8966690313e-08 1.0739876646e-07
8.1787109375e+01 1.4593002730e-07 3.8790466047e-08 1.0713956125e-07
8.1848144531e+01 1.4298449084e-07 3.7987342739e-08 1.0499714810e-07
8.1909179688e+01 1.4166889564e-07 3.7663939098e-08 1.0400495654e-07
8.1970214844e+01 1.4145847075e-07 3.7476852252e-08 1.0398161850e-07
8.2031250000e+01 1.3954201045e-07 3.6974439140e-08 1.0256757131e-07
8.2092285156e+01 1.3947051566e-07 3.6910939310e-08 1.0255957635e-07
8.2153320312e+01 1.3735404007e-07 3.6418074165e-08 1.0093596591e-07
8.2214355469e+01 1.3590314599e-07 3.6014136304e-08 9.9889009686e-08
8.2275390625e+01 1.3502561707e-07 3.5643336276e-08 9.9382280796e-08
8.2336425781e+01 1.3355752305e-07 3.5332001051e-08 9.8225521995e-08
8.2397460938e+01 1.3304102528e-07 3.5265581890e-08 9.7775443391e-08
8.2458496094e+01 1.3227534984e-07 3.5189818260e-08 9.7085531584e-08
8.2519531250e+01 1.3131640336e-07 3.4870632729e-08 9.6445770633e-08
8.2580566406e+01 1.2986771991e-07 3.4475833327e-08 9.5391886583e-08
8.2641601562e+01 1.2910547303e-07 3.4366447587e-08 9.4739025440e-08
8.2702636719e+01 1.2861036859e-07 3.4211707095e-08 9.4398661495e-08
8.2763671875e+01 1.2925685574e-07 3.4210936633e-08 9.5045919108e-08
8.2824707031e+01 1.2894435057e-07 3.4065746114e-08 9.4878604456e-08
8.2885742188e+01 1.2942474105e-07 3.4222060832e-08 9.5202680221e-08
8.2946777344e+01 1.2951952275e-07 3.4284587080e-08 9.5234935675e-08
8.3007812500e+01 1.2787879922e-07 3.3815888659e-08 9.4062910566e-08
8.3068847656e+01 1.2734332773e-07 3.3599757790e-08 9.3743569936e-08
8.3129882812e+01 1.2782687053e-07 3.3712903993e-08 9.4113966540e-08
8.3190917969e+01 1.2794836889e-07 3.3658912658e-08 9.4289456235e-08
8.3251953125e+01 1.2948057463e-07 3.3939111292e-08 9.5541463340e-08
8.3312988281e+01 1.2876665908e-07 3.3680611511e-08 9.5086047572e-08
8.3374023438e+01 1.2650469626e-07 3.3257823136e-08 9.3246873121e-08
8.3435058594e+01 1.2551416603e-07 3.3122740804e-08 9.2391425223e-08
