# freq_THz  G_total  G_In  G_Se
# MD-derived velocity power spectrum. Common normalization: integral(G_total) = 3*primitive_atoms.
# mass_weighted=True; primitive_atoms=4; block_duration_ps=16.38400000; df_THz=0.06103516; total_equals_sum_of_partials=True
2.7880859375e+02 6.6682054406e-14 3.3483190072e-14 3.3198864334e-14
2.7886962891e+02 6.6523954082e-14 3.3386314962e-14 3.3137639120e-14
2.7893066406e+02 6.6510948168e-14 3.3519448122e-14 3.2991500046e-14
2.7899169922e+02 6.6528529638e-14 3.3328729643e-14 3.3199799995e-14
2.7905273438e+02 6.6485103003e-14 3.3374488897e-14 3.3110614105e-14
2.7911376953e+02 6.6477222795e-14 3.3443550913e-14 3.3033671882e-14
2.7917480469e+02 6.6116887453e-14 3.3338183586e-14 3.2778703867e-14
2.7923583984e+02 6.6087213801e-14 3.3289608203e-14 3.2797605598e-14
2.7929687500e+02 6.6146013279e-14 3.3378154408e-14 3.2767858872e-14
2.7935791016e+02 6.5814646773e-14 3.3136985146e-14 3.2677661628e-14
2.7941894531e+02 6.5994455197e-14 3.3317198359e-14 3.2677256838e-14
2.7947998047e+02 6.6217299497e-14 3.3424287721e-14 3.2793011776e-14
2.7954101562e+02 6.5915682665e-14 3.3281932081e-14 3.2633750584e-14
2.7960205078e+02 6.6024965155e-14 3.3175317811e-14 3.2849647344e-14
2.7966308594e+02 6.6114373020e-14 3.3259865781e-14 3.2854507239e-14
2.7972412109e+02 6.6193304677e-14 3.3402371686e-14 3.2790932990e-14
2.7978515625e+02 6.5947155288e-14 3.3267538345e-14 3.2679616943e-14
2.7984619141e+02 6.5971659232e-14 3.3046683262e-14 3.2924975970e-14
2.7990722656e+02 6.5942225304e-14 3.3149064198e-14 3.2793161106e-14
2.7996826172e+02 6.5846071011e-14 3.3181739828e-14 3.2664331184e-14
2.8002929688e+02 6.5700720604e-14 3.3182693168e-14 3.2518027436e-14
2.8009033203e+02 6.5624198680e-14 3.3219370930e-14 3.2404827750e-14
2.8015136719e+02 6.5747438307e-14 3.3185050658e-14 3.2562387649e-14
2.8021240234e+02 6.5587097592e-14 3.3083048331e-14 3.2504049261e-14
2.8027343750e+02 6.5559545176e-14 3.3167236591e-14 3.2392308585e-14
2.8033447266e+02 6.5481020805e-14 3.2960440172e-14 3.2520580633e-14
2.8039550781e+02 6.5508787098e-14 3.2928637479e-14 3.2580149619e-14
2.8045654297e+02 6.5671417498e-14 3.2992116496e-14 3.2679301002e-14
2.8051757812e+02 6.5579102384e-14 3.2947710600e-14 3.2631391784e-14
2.8057861328e+02 6.5502367190e-14 3.3131218369e-14 3.2371148821e-14
2.8063964844e+02 6.5315076215e-14 3.2923158670e-14 3.2391917545e-14
2.8070068359e+02 6.5528223835e-14 3.2932354714e-14 3.2595869121e-14
2.8076171875e+02 6.5718397573e-14 3.3065962384e-14 3.2652435189e-14
2.8082275391e+02 6.5663178221e-14 3.3217261387e-14 3.2445916834e-14
2.8088378906e+02 6.5579961796e-14 3.3175108519e-14 3.2404853277e-14
2.8094482422e+02 6.5285257341e-14 3.3014206239e-14 3.2271051102e-14
2.8100585938e+02 6.5151953532e-14 3.2792957584e-14 3.2358995949e-14
2.8106689453e+02 6.5011927713e-14 3.2868484554e-14 3.2143443160e-14
2.8112792969e+02 6.5431014095e-14 3.3220455984e-14 3.2210558111e-14
2.8118896484e+02 6.5429848642e-14 3.3018714370e-14 3.2411134272e-14
2.8125000000e+02 6.5244065407e-14 3.2937987096e-14 3.2306078311e-14
2.8131103516e+02 6.5331950484e-14 3.2855536941e-14 3.2476413543e-14
2.8137207031e+02 6.5299012923e-14 3.2939262931e-14 3.2359749992e-14
2.8143310547e+02 6.5743611472e-14 3.3208729898e-14 3.2534881574e-14
2.8149414062e+02 6.5760697403e-14 3.3197875601e-14 3.2562821802e-14
2.8155517578e+02 6.5475703920e-14 3.2986231074e-14 3.2489472846e-14
2.8161621094e+02 6.5146735699e-14 3.2878112027e-14 3.2268623672e-14
2.8167724609e+02 6.5179600475e-14 3.2871650674e-14 3.2307949801e-14
2.8173828125e+02 6.5277122030e-14 3.3032186171e-14 3.2244935859e-14
2.8179931641e+02 6.5263599115e-14 3.2935222525e-14 3.2328376590e-14
2.8186035156e+02 6.5405066615e-14 3.3008782235e-14 3.2396284380e-14
2.8192138672e+02 6.5227916040e-14 3.2855282023e-14 3.2372634018e-14
2.8198242188e+02 6.5341703479e-14 3.2817098407e-14 3.2524605072e-14
2.8204345703e+02 6.5406887659e-14 3.3047958512e-14 3.2358929147e-14
2.8210449219e+02 6.5467066524e-14 3.3237149939e-14 3.2229916585e-14
2.8216552734e+02 6.5401500701e-14 3.3005575428e-14 3.2395925273e-14
2.8222656250e+02 6.5254042634e-14 3.2910228953e-14 3.2343813680e-14
2.8228759766e+02 6.5121143365e-14 3.2953777529e-14 3.2167365836e-14
2.8234863281e+02 6.5120431337e-14 3.2914570001e-14 3.2205861336e-14
2.8240966797e+02 6.5115034327e-14 3.2749202038e-14 3.2365832289e-14
2.8247070312e+02 6.5193573134e-14 3.2733563539e-14 3.2460009595e-14
2.8253173828e+02 6.4932885575e-14 3.2703812033e-14 3.2229073542e-14
2.8259277344e+02 6.5186552962e-14 3.2901117061e-14 3.2285435901e-14
2.8265380859e+02 6.5287765505e-14 3.2942175492e-14 3.2345590012e-14
2.8271484375e+02 6.5306173894e-14 3.2951423050e-14 3.2354750844e-14
2.8277587891e+02 6.5250883006e-14 3.2738570775e-14 3.2512312231e-14
2.8283691406e+02 6.5087158973e-14 3.2746126629e-14 3.2341032344e-14
2.8289794922e+02 6.5181934109e-14 3.2840172605e-14 3.2341761504e-14
2.8295898438e+02 6.5456796490e-14 3.2956893461e-14 3.2499903030e-14
2.8302001953e+02 6.5627950622e-14 3.3142373036e-14 3.2485577586e-14
2.8308105469e+02 6.5168193793e-14 3.2789776511e-14 3.2378417282e-14
2.8314208984e+02 6.5071206177e-14 3.2687035834e-14 3.2384170343e-14
2.8320312500e+02 6.5336494914e-14 3.3032508866e-14 3.2303986048e-14
2.8326416016e+02 6.5216793252e-14 3.2953540608e-14 3.2263252644e-14
2.8332519531e+02 6.5707780988e-14 3.3251956837e-14 3.2455824151e-14
2.8338623047e+02 6.5347468791e-14 3.3057184228e-14 3.2290284563e-14
2.8344726562e+02 6.5283670432e-14 3.3082072073e-14 3.2201598358e-14
2.8350830078e+02 6.5551638592e-14 3.3182531613e-14 3.2369106980e-14
2.8356933594e+02 6.5626373645e-14 3.3029650619e-14 3.2596723026e-14
2.8363037109e+02 6.5661572860e-14 3.2798695448e-14 3.2862877412e-14
2.8369140625e+02 6.5272540309e-14 3.2702747430e-14 3.2569792879e-14
2.8375244141e+02 6.5289511366e-14 3.2943136673e-14 3.2346374694e-14
2.8381347656e+02 6.5361155862e-14 3.3025810841e-14 3.2335345021e-14
2.8387451172e+02 6.5406102382e-14 3.2954053344e-14 3.2452049038e-14
2.8393554688e+02 6.5280677540e-14 3.2963419094e-14 3.2317258446e-14
2.8399658203e+02 6.5522079971e-14 3.3079156654e-14 3.2442923317e-14
2.8405761719e+02 6.5276851448e-14 3.2951361159e-14 3.2325490289e-14
2.8411865234e+02 6.5052532942e-14 3.2857545232e-14 3.2194987709e-14
2.8417968750e+02 6.5229759931e-14 3.3017076218e-14 3.2212683713e-14
2.8424072266e+02 6.5488451643e-14 3.3121067801e-14 3.2367383842e-14
2.8430175781e+02 6.5545394669e-14 3.3092131292e-14 3.2453263377e-14
2.8436279297e+02 6.5455138611e-14 3.2921552494e-14 3.2533586117e-14
2.8442382812e+02 6.5381203892e-14 3.2801805670e-14 3.2579398222e-14
2.8448486328e+02 6.5307241193e-14 3.2886683840e-14 3.2420557353e-14
2.8454589844e+02 6.5127275605e-14 3.2711036884e-14 3.2416238721e-14
2.8460693359e+02 6.5052489864e-14 3.2615547022e-14 3.2436942843e-14
2.8466796875e+02 6.5024646378e-14 3.2728894602e-14 3.2295751775e-14
2.8472900391e+02 6.5101448647e-14 3.2879952079e-14 3.2221496569e-14
2.8479003906e+02 6.5323787899e-14 3.2921841819e-14 3.2401946080e-14
2.8485107422e+02 6.5400483666e-14 3.2983801237e-14 3.2416682429e-14
2.8491210938e+02 6.5373737623e-14 3.3045682680e-14 3.2328054943e-14
2.8497314453e+02 6.5260403997e-14 3.2810680926e-14 3.2449723071e-14
2.8503417969e+02 6.5393271273e-14 3.2976675216e-14 3.2416596057e-14
2.8509521484e+02 6.5377591558e-14 3.3077340005e-14 3.2300251553e-14
2.8515625000e+02 6.5376363501e-14 3.3066057895e-14 3.2310305605e-14
2.8521728516e+02 6.5822004735e-14 3.3374372076e-14 3.2447632660e-14
2.8527832031e+02 6.5620770067e-14 3.3202700076e-14 3.2418069990e-14
2.8533935547e+02 6.5573397814e-14 3.3201554829e-14 3.2371842985e-14
2.8540039062e+02 6.5378232566e-14 3.3091249311e-14 3.2286983256e-14
2.8546142578e+02 6.5389917336e-14 3.2990850478e-14 3.2399066859e-14
2.8552246094e+02 6.5373294183e-14 3.3023313135e-14 3.2349981047e-14
2.8558349609e+02 6.5123537760e-14 3.2830757412e-14 3.2292780349e-14
2.8564453125e+02 6.4889669389e-14 3.2852867451e-14 3.2036801937e-14
2.8570556641e+02 6.5001772831e-14 3.2910570583e-14 3.2091202247e-14
2.8576660156e+02 6.5308587965e-14 3.2839102045e-14 3.2469485920e-14
2.8582763672e+02 6.5474964029e-14 3.2734942055e-14 3.2740021974e-14
2.8588867188e+02 6.5131158600e-14 3.2730029509e-14 3.2401129091e-14
2.8594970703e+02 6.5013752262e-14 3.2726536345e-14 3.2287215917e-14
2.8601074219e+02 6.5523741151e-14 3.3185498423e-14 3.2338242728e-14
2.8607177734e+02 6.5447269039e-14 3.2993665468e-14 3.2453603570e-14
2.8613281250e+02 6.5200724249e-14 3.2796398189e-14 3.2404326060e-14
2.8619384766e+02 6.5214954589e-14 3.2954391389e-14 3.2260563200e-14
2.8625488281e+02 6.5377321331e-14 3.3124295813e-14 3.2253025518e-14
2.8631591797e+02 6.4983786774e-14 3.2714587349e-14 3.2269199425e-14
2.8637695312e+02 6.5053274705e-14 3.2818646700e-14 3.2234628005e-14
2.8643798828e+02 6.5072965336e-14 3.2803760089e-14 3.2269205247e-14
2.8649902344e+02 6.4867717391e-14 3.2742899488e-14 3.2124817903e-14
2.8656005859e+02 6.4937501890e-14 3.2839570817e-14 3.2097931074e-14
2.8662109375e+02 6.5206559116e-14 3.2983724845e-14 3.2222834271e-14
2.8668212891e+02 6.5010487844e-14 3.2952355380e-14 3.2058132463e-14
2.8674316406e+02 6.4853482298e-14 3.2845658442e-14 3.2007823857e-14
2.8680419922e+02 6.5095175892e-14 3.2969607130e-14 3.2125568762e-14
2.8686523438e+02 6.5092442345e-14 3.2912292947e-14 3.2180149398e-14
2.8692626953e+02 6.5039645497e-14 3.2818725957e-14 3.2220919540e-14
2.8698730469e+02 6.5344885632e-14 3.2940033544e-14 3.2404852088e-14
2.8704833984e+02 6.5127243413e-14 3.2830945945e-14 3.2296297467e-14
2.8710937500e+02 6.5203177047e-14 3.2985853133e-14 3.2217323913e-14
2.8717041016e+02 6.5003816001e-14 3.2923554528e-14 3.2080261472e-14
2.8723144531e+02 6.5155096363e-14 3.2920338778e-14 3.2234757585e-14
2.8729248047e+02 6.5280842097e-14 3.2966992973e-14 3.2313849124e-14
2.8735351562e+02 6.5185769376e-14 3.2993309150e-14 3.2192460226e-14
2.8741455078e+02 6.5330633132e-14 3.3011148951e-14 3.2319484181e-14
2.8747558594e+02 6.5320182352e-14 3.2953992763e-14 3.2366189590e-14
2.8753662109e+02 6.5218948784e-14 3.3048565704e-14 3.2170383079e-14
2.8759765625e+02 6.5621112451e-14 3.3181245818e-14 3.2439866633e-14
2.8765869141e+02 6.5522764377e-14 3.3175987942e-14 3.2346776435e-14
2.8771972656e+02 6.5090213672e-14 3.2876888516e-14 3.2213325156e-14
2.8778076172e+02 6.5083501343e-14 3.2810917175e-14 3.2272584168e-14
2.8784179688e+02 6.4850538923e-14 3.2667379462e-14 3.2183159461e-14
2.8790283203e+02 6.4857686589e-14 3.2528115313e-14 3.2329571276e-14
2.8796386719e+02 6.4763500212e-14 3.2498083757e-14 3.2265416455e-14
2.8802490234e+02 6.4545891995e-14 3.2458420832e-14 3.2087471164e-14
2.8808593750e+02 6.4574610953e-14 3.2577449256e-14 3.1997161696e-14
2.8814697266e+02 6.4762275116e-14 3.2739797535e-14 3.2022477581e-14
2.8820800781e+02 6.4832604759e-14 3.2648411128e-14 3.2184193631e-14
2.8826904297e+02 6.4729997874e-14 3.2410657015e-14 3.2319340859e-14
2.8833007812e+02 6.4634352899e-14 3.2463195426e-14 3.2171157473e-14
2.8839111328e+02 6.4811429486e-14 3.2655754599e-14 3.2155674887e-14
2.8845214844e+02 6.5082823141e-14 3.2813844459e-14 3.2268978682e-14
2.8851318359e+02 6.5020718811e-14 3.2774283340e-14 3.2246435470e-14
2.8857421875e+02 6.5127921281e-14 3.2862024994e-14 3.2265896287e-14
2.8863525391e+02 6.4874975493e-14 3.2796029000e-14 3.2078946493e-14
2.8869628906e+02 6.5001785165e-14 3.2729489622e-14 3.2272295543e-14
2.8875732422e+02 6.5262423869e-14 3.2979941966e-14 3.2282481903e-14
2.8881835938e+02 6.5152287170e-14 3.2979463557e-14 3.2172823612e-14
2.8887939453e+02 6.5364161767e-14 3.2978476564e-14 3.2385685202e-14
2.8894042969e+02 6.5208688296e-14 3.3041360701e-14 3.2167327596e-14
2.8900146484e+02 6.5170377484e-14 3.3017547847e-14 3.2152829637e-14
2.8906250000e+02 6.5007710277e-14 3.2805953557e-14 3.2201756720e-14
2.8912353516e+02 6.4958996835e-14 3.2798338575e-14 3.2160658261e-14
2.8918457031e+02 6.5120278425e-14 3.2829730842e-14 3.2290547583e-14
2.8924560547e+02 6.4893908003e-14 3.2818276143e-14 3.2075631860e-14
2.8930664062e+02 6.5042105388e-14 3.2936494774e-14 3.2105610614e-14
2.8936767578e+02 6.5302239241e-14 3.2910926157e-14 3.2391313084e-14
2.8942871094e+02 6.5213533995e-14 3.2863230720e-14 3.2350303275e-14
2.8948974609e+02 6.4757454550e-14 3.2737049555e-14 3.2020404995e-14
2.8955078125e+02 6.4894943688e-14 3.2846170371e-14 3.2048773317e-14
2.8961181641e+02 6.5061983732e-14 3.2746929228e-14 3.2315054504e-14
2.8967285156e+02 6.4900755685e-14 3.2622343087e-14 3.2278412598e-14
2.8973388672e+02 6.4522438208e-14 3.2414480839e-14 3.2107957369e-14
2.8979492188e+02 6.4892863899e-14 3.2620093453e-14 3.2272770446e-14
2.8985595703e+02 6.4897766179e-14 3.2713291516e-14 3.2184474663e-14
2.8991699219e+02 6.4719854956e-14 3.2586292441e-14 3.2133562515e-14
2.8997802734e+02 6.4906837889e-14 3.2621740529e-14 3.2285097360e-14
2.9003906250e+02 6.4840513774e-14 3.2703183300e-14 3.2137330474e-14
2.9010009766e+02 6.4644966509e-14 3.2596396604e-14 3.2048569905e-14
2.9016113281e+02 6.4888506498e-14 3.2815917987e-14 3.2072588511e-14
2.9022216797e+02 6.4638344985e-14 3.2702186568e-14 3.1936158417e-14
2.9028320312e+02 6.4523174095e-14 3.2538590906e-14 3.1984583188e-14
2.9034423828e+02 6.4569283700e-14 3.2457876151e-14 3.2111407550e-14
2.9040527344e+02 6.4966897261e-14 3.2837577745e-14 3.2129319516e-14
2.9046630859e+02 6.4827212105e-14 3.2674869788e-14 3.2152342316e-14
2.9052734375e+02 6.4649760530e-14 3.2587266429e-14 3.2062494101e-14
2.9058837891e+02 6.4823255054e-14 3.2820329746e-14 3.2002925308e-14
2.9064941406e+02 6.4610332876e-14 3.2671676683e-14 3.1938656192e-14
2.9071044922e+02 6.4670235230e-14 3.2700205151e-14 3.1970030078e-14
2.9077148438e+02 6.4554325837e-14 3.2586350985e-14 3.1967974852e-14
2.9083251953e+02 6.4687025616e-14 3.2553401047e-14 3.2133624569e-14
2.9089355469e+02 6.4517040981e-14 3.2552680950e-14 3.1964360031e-14
2.9095458984e+02 6.4491566691e-14 3.2713368653e-14 3.1778198038e-14
2.9101562500e+02 6.4811335926e-14 3.2911627562e-14 3.1899708364e-14
2.9107666016e+02 6.4797419742e-14 3.2944056216e-14 3.1853363526e-14
2.9113769531e+02 6.4624325202e-14 3.2656173002e-14 3.1968152200e-14
2.9119873047e+02 6.4492888689e-14 3.2481839842e-14 3.2011048847e-14
2.9125976562e+02 6.4603563656e-14 3.2692875271e-14 3.1910688385e-14
2.9132080078e+02 6.4451904626e-14 3.2478458797e-14 3.1973445829e-14
2.9138183594e+02 6.4313917158e-14 3.2613090373e-14 3.1700826785e-14
2.9144287109e+02 6.4330138282e-14 3.2667734285e-14 3.1662403997e-14
2.9150390625e+02 6.4583875071e-14 3.2723852866e-14 3.1860022205e-14
2.9156494141e+02 6.4681511248e-14 3.2651943706e-14 3.2029567543e-14
2.9162597656e+02 6.4366177755e-14 3.2523658788e-14 3.1842518967e-14
2.9168701172e+02 6.4345473218e-14 3.2497742403e-14 3.1847730815e-14
2.9174804688e+02 6.3953371321e-14 3.2466568751e-14 3.1486802570e-14
2.9180908203e+02 6.4194005230e-14 3.2543206497e-14 3.1650798733e-14
2.9187011719e+02 6.4079622720e-14 3.2323042620e-14 3.1756580099e-14
2.9193115234e+02 6.4053148081e-14 3.2263130803e-14 3.1790017279e-14
2.9199218750e+02 6.4068696460e-14 3.2440723934e-14 3.1627972527e-14
2.9205322266e+02 6.3880936988e-14 3.2297850280e-14 3.1583086707e-14
2.9211425781e+02 6.3888792752e-14 3.2254510927e-14 3.1634281826e-14
2.9217529297e+02 6.3508421175e-14 3.1980058376e-14 3.1528362799e-14
2.9223632812e+02 6.3493209362e-14 3.1971438878e-14 3.1521770484e-14
2.9229736328e+02 6.3962331710e-14 3.2258801652e-14 3.1703530058e-14
2.9235839844e+02 6.3904549254e-14 3.2307753167e-14 3.1596796088e-14
2.9241943359e+02 6.4033472606e-14 3.2483994091e-14 3.1549478515e-14
2.9248046875e+02 6.3846841536e-14 3.2465809553e-14 3.1381031982e-14
2.9254150391e+02 6.3828341404e-14 3.2479936585e-14 3.1348404819e-14
2.9260253906e+02 6.4008711059e-14 3.2570557840e-14 3.1438153220e-14
2.9266357422e+02 6.4094441676e-14 3.2330695989e-14 3.1763745687e-14
2.9272460938e+02 6.4192193771e-14 3.2314417166e-14 3.1877776605e-14
2.9278564453e+02 6.3974682373e-14 3.2334680256e-14 3.1640002117e-14
2.9284667969e+02 6.3887866046e-14 3.2362947415e-14 3.1524918630e-14
2.9290771484e+02 6.3942993191e-14 3.2364137443e-14 3.1578855748e-14
2.9296875000e+02 6.3713730223e-14 3.2222670454e-14 3.1491059769e-14
2.9302978516e+02 6.3426036336e-14 3.2146181746e-14 3.1279854590e-14
2.9309082031e+02 6.3705011530e-14 3.2210465718e-14 3.1494545812e-14
2.9315185547e+02 6.3889794130e-14 3.2315754634e-14 3.1574039496e-14
2.9321289062e+02 6.3853649460e-14 3.2356537064e-14 3.1497112396e-14
2.9327392578e+02 6.3596244414e-14 3.2301530099e-14 3.1294714315e-14
2.9333496094e+02 6.3446568233e-14 3.2213627148e-14 3.1232941085e-14
2.9339599609e+02 6.3276039630e-14 3.2147142927e-14 3.1128896703e-14
2.9345703125e+02 6.3447963399e-14 3.2237640623e-14 3.1210322776e-14
2.9351806641e+02 6.3492124500e-14 3.2176196014e-14 3.1315928487e-14
2.9357910156e+02 6.3445426268e-14 3.2108905384e-14 3.1336520884e-14
2.9364013672e+02 6.3638249906e-14 3.2128734325e-14 3.1509515581e-14
2.9370117188e+02 6.3495826442e-14 3.2060216358e-14 3.1435610084e-14
2.9376220703e+02 6.3532017886e-14 3.2254325370e-14 3.1277692516e-14
2.9382324219e+02 6.3678154591e-14 3.2321800142e-14 3.1356354449e-14
2.9388427734e+02 6.3450384161e-14 3.2258462636e-14 3.1191921525e-14
2.9394531250e+02 6.3478719062e-14 3.2253493167e-14 3.1225225896e-14
2.9400634766e+02 6.3599553470e-14 3.2355535848e-14 3.1244017622e-14
2.9406738281e+02 6.3613369611e-14 3.2351096057e-14 3.1262273555e-14
2.9412841797e+02 6.3324517667e-14 3.2087778896e-14 3.1236738771e-14
2.9418945312e+02 6.2855332879e-14 3.1839087848e-14 3.1016245032e-14
2.9425048828e+02 6.3014094000e-14 3.2086821674e-14 3.0927272326e-14
2.9431152344e+02 6.2840498205e-14 3.1931835073e-14 3.0908663132e-14
2.9437255859e+02 6.2758953456e-14 3.1834091426e-14 3.0924862030e-14
2.9443359375e+02 6.2732715124e-14 3.1839907757e-14 3.0892807368e-14
2.9449462891e+02 6.3037730342e-14 3.2021253563e-14 3.1016476779e-14
2.9455566406e+02 6.2988324807e-14 3.1822141834e-14 3.1166182973e-14
2.9461669922e+02 6.2873836648e-14 3.1855981026e-14 3.1017855622e-14
2.9467773438e+02 6.2848954007e-14 3.1957457427e-14 3.0891496580e-14
2.9473876953e+02 6.2698445047e-14 3.1636505540e-14 3.1061939507e-14
2.9479980469e+02 6.2648834806e-14 3.1641329135e-14 3.1007505670e-14
2.9486083984e+02 6.2590029913e-14 3.1673363635e-14 3.0916666277e-14
2.9492187500e+02 6.2608619427e-14 3.1760876073e-14 3.0847743354e-14
2.9498291016e+02 6.2724862633e-14 3.1743439005e-14 3.0981423628e-14
2.9504394531e+02 6.3037542197e-14 3.1921206967e-14 3.1116335230e-14
2.9510498047e+02 6.2866906909e-14 3.1852822652e-14 3.1014084257e-14
2.9516601562e+02 6.2773315038e-14 3.1957066733e-14 3.0816248306e-14
2.9522705078e+02 6.2977414561e-14 3.2034298363e-14 3.0943116199e-14
2.9528808594e+02 6.3064656545e-14 3.2004789371e-14 3.1059867174e-14
2.9534912109e+02 6.2818642368e-14 3.1835840032e-14 3.0982802337e-14
2.9541015625e+02 6.2684395213e-14 3.1887503500e-14 3.0796891713e-14
2.9547119141e+02 6.2643824342e-14 3.1905979057e-14 3.0737845286e-14
2.9553222656e+02 6.2488273001e-14 3.1636945863e-14 3.0851327138e-14
2.9559326172e+02 6.2231856695e-14 3.1475059496e-14 3.0756797198e-14
2.9565429688e+02 6.2167678104e-14 3.1615624138e-14 3.0552053966e-14
2.9571533203e+02 6.2012511406e-14 3.1513591399e-14 3.0498920007e-14
2.9577636719e+02 6.2184409236e-14 3.1598451094e-14 3.0585958141e-14
2.9583740234e+02 6.2270849652e-14 3.1580222665e-14 3.0690626987e-14
2.9589843750e+02 6.2341744058e-14 3.1770718208e-14 3.0571025849e-14
2.9595947266e+02 6.2116249035e-14 3.1616776298e-14 3.0499472737e-14
2.9602050781e+02 6.2106666925e-14 3.1696943591e-14 3.0409723334e-14
2.9608154297e+02 6.2146983060e-14 3.1674231549e-14 3.0472751511e-14
2.9614257812e+02 6.1845471715e-14 3.1426039714e-14 3.0419432000e-14
2.9620361328e+02 6.1774726553e-14 3.1299760777e-14 3.0474965776e-14
2.9626464844e+02 6.1741910050e-14 3.1523998280e-14 3.0217911769e-14
2.9632568359e+02 6.1881978238e-14 3.1627887761e-14 3.0254090477e-14
2.9638671875e+02 6.1950070507e-14 3.1544345498e-14 3.0405725009e-14
2.9644775391e+02 6.1971048312e-14 3.1389589588e-14 3.0581458724e-14
2.9650878906e+02 6.1894978177e-14 3.1547909104e-14 3.0347069073e-14
2.9656982422e+02 6.1737211075e-14 3.1570740842e-14 3.0166470233e-14
2.9663085938e+02 6.1793214167e-14 3.1485926887e-14 3.0307287279e-14
2.9669189453e+02 6.1519365160e-14 3.1303607199e-14 3.0215757961e-14
2.9675292969e+02 6.1512516770e-14 3.1508981580e-14 3.0003535190e-14
2.9681396484e+02 6.1691443655e-14 3.1582021108e-14 3.0109422547e-14
2.9687500000e+02 6.1521570964e-14 3.1574270025e-14 2.9947300939e-14
2.9693603516e+02 6.1041465743e-14 3.1273709254e-14 2.9767756489e-14
2.9699707031e+02 6.0878156665e-14 3.0959701407e-14 2.9918455258e-14
2.9705810547e+02 6.1121801950e-14 3.1107863871e-14 3.0013938079e-14
2.9711914062e+02 6.0783503344e-14 3.0959752878e-14 2.9823750467e-14
2.9718017578e+02 6.0512554368e-14 3.0971731857e-14 2.9540822512e-14
2.9724121094e+02 6.0731649103e-14 3.0962201028e-14 2.9769448075e-14
2.9730224609e+02 6.0957691839e-14 3.0982048391e-14 2.9975643448e-14
2.9736328125e+02 6.0729051785e-14 3.1007772779e-14 2.9721279005e-14
2.9742431641e+02 6.0935015738e-14 3.1223316301e-14 2.9711699437e-14
2.9748535156e+02 6.1100577356e-14 3.1124535037e-14 2.9976042319e-14
2.9754638672e+02 6.0838906198e-14 3.1054426776e-14 2.9784479422e-14
2.9760742188e+02 6.0615429994e-14 3.1134361335e-14 2.9481068660e-14
2.9766845703e+02 6.0769857433e-14 3.1187023275e-14 2.9582834158e-14
2.9772949219e+02 6.0608131127e-14 3.1063474476e-14 2.9544656650e-14
2.9779052734e+02 6.0688981240e-14 3.1187272424e-14 2.9501708816e-14
2.9785156250e+02 6.0539707643e-14 3.1049154084e-14 2.9490553559e-14
2.9791259766e+02 6.0628093198e-14 3.0937274941e-14 2.9690818257e-14
2.9797363281e+02 6.0503794832e-14 3.0907798601e-14 2.9595996231e-14
2.9803466797e+02 6.0340917744e-14 3.0890543726e-14 2.9450374019e-14
