# freq_THz  G_total_s  G_Ga_s  G_S_s
# Smoothed MD-derived velocity power spectrum. Common normalization: integral(G_total_s) = 3*primitive_atoms.
# Gaussian_sigma_THz=0.1; mass_weighted=True; primitive_atoms=4; total_equals_sum_of_partials=True
4.8522949219e+01 6.4161584322e-06 2.0296092878e-06 4.3865491444e-06
4.8583984375e+01 6.3268133347e-06 2.0011147875e-06 4.3256985473e-06
4.8645019531e+01 6.2467543837e-06 1.9762665317e-06 4.2704878519e-06
4.8706054688e+01 6.1800294668e-06 1.9556481828e-06 4.2243812840e-06
4.8767089844e+01 6.1264987750e-06 1.9387684977e-06 4.1877302773e-06
4.8828125000e+01 6.0807777655e-06 1.9239789582e-06 4.1567988073e-06
4.8889160156e+01 6.0336819628e-06 1.9086440811e-06 4.1250378816e-06
4.8950195312e+01 5.9788735423e-06 1.8908299936e-06 4.0880435487e-06
4.9011230469e+01 5.9173192316e-06 1.8706907942e-06 4.0466284374e-06
4.9072265625e+01 5.8535663823e-06 1.8496709818e-06 4.0038954006e-06
4.9133300781e+01 5.7908186311e-06 1.8291305388e-06 3.9616880923e-06
4.9194335938e+01 5.7306567094e-06 1.8099319583e-06 3.9207247511e-06
4.9255371094e+01 5.6735602696e-06 1.7920513806e-06 3.8815088889e-06
4.9316406250e+01 5.6174699727e-06 1.7740008235e-06 3.8434691492e-06
4.9377441406e+01 5.5586058580e-06 1.7539316611e-06 3.8046741969e-06
4.9438476562e+01 5.4964718569e-06 1.7321454588e-06 3.7643263981e-06
4.9499511719e+01 5.4359732044e-06 1.7113077761e-06 3.7246654284e-06
4.9560546875e+01 5.3819545156e-06 1.6935169118e-06 3.6884376038e-06
4.9621582031e+01 5.3341711007e-06 1.6783331127e-06 3.6558379881e-06
4.9682617188e+01 5.2893452161e-06 1.6639628452e-06 3.6253823709e-06
4.9743652344e+01 5.2445500674e-06 1.6490046584e-06 3.5955454090e-06
4.9804687500e+01 5.1976119595e-06 1.6327559419e-06 3.5648560176e-06
4.9865722656e+01 5.1479300079e-06 1.6152404507e-06 3.5326895572e-06
4.9926757812e+01 5.0981320476e-06 1.5976449300e-06 3.5004871176e-06
4.9987792969e+01 5.0523057134e-06 1.5817142902e-06 3.4705914233e-06
5.0048828125e+01 5.0108610465e-06 1.5678077152e-06 3.4430533313e-06
5.0109863281e+01 4.9695068748e-06 1.5542691895e-06 3.4152376853e-06
5.0170898438e+01 4.9251457888e-06 1.5394591619e-06 3.3856866268e-06
5.0231933594e+01 4.8800446399e-06 1.5237279767e-06 3.3563166631e-06
5.0292968750e+01 4.8380520122e-06 1.5087865931e-06 3.3292654191e-06
5.0354003906e+01 4.7981173937e-06 1.4954029016e-06 3.3027144920e-06
5.0415039062e+01 4.7549063043e-06 1.4824611146e-06 3.2724451897e-06
5.0476074219e+01 4.7074524462e-06 1.4689472426e-06 3.2385052036e-06
5.0537109375e+01 4.6630622419e-06 1.4559437084e-06 3.2071185335e-06
5.0598144531e+01 4.6290172952e-06 1.4453384763e-06 3.1836788189e-06
5.0659179688e+01 4.6034352862e-06 1.4371870961e-06 3.1662481901e-06
5.0720214844e+01 4.5776039473e-06 1.4294083515e-06 3.1481955958e-06
5.0781250000e+01 4.5452979479e-06 1.4197007856e-06 3.1255971623e-06
5.0842285156e+01 4.5066270744e-06 1.4071666174e-06 3.0994604570e-06
5.0903320312e+01 4.4644028908e-06 1.3925314282e-06 3.0718714626e-06
5.0964355469e+01 4.4209195075e-06 1.3774315566e-06 3.0434879510e-06
5.1025390625e+01 4.3787643408e-06 1.3634936615e-06 3.0152706792e-06
5.1086425781e+01 4.3406650452e-06 1.3515017001e-06 2.9891633451e-06
5.1147460938e+01 4.3057963992e-06 1.3408011205e-06 2.9649952786e-06
5.1208496094e+01 4.2697857238e-06 1.3299006424e-06 2.9398850814e-06
5.1269531250e+01 4.2309015571e-06 1.3181916615e-06 2.9127098956e-06
5.1330566406e+01 4.1922919151e-06 1.3064948900e-06 2.8857970251e-06
5.1391601562e+01 4.1568320792e-06 1.2956753858e-06 2.8611566934e-06
5.1452636719e+01 4.1238941984e-06 1.2855046029e-06 2.8383895955e-06
5.1513671875e+01 4.0912238025e-06 1.2750018581e-06 2.8162219444e-06
5.1574707031e+01 4.0562633071e-06 1.2632681416e-06 2.7929951656e-06
5.1635742188e+01 4.0165447102e-06 1.2500913258e-06 2.7664533845e-06
5.1696777344e+01 3.9727143836e-06 1.2363721008e-06 2.7363422828e-06
5.1757812500e+01 3.9305693935e-06 1.2238601025e-06 2.7067092910e-06
5.1818847656e+01 3.8961414134e-06 1.2137238422e-06 2.6824175712e-06
5.1879882812e+01 3.8691698519e-06 1.2054304059e-06 2.6637394460e-06
5.1940917969e+01 3.8446447954e-06 1.1975862659e-06 2.6470585295e-06
5.2001953125e+01 3.8193336914e-06 1.1894713371e-06 2.6298623542e-06
5.2062988281e+01 3.7936485637e-06 1.1812106636e-06 2.6124379001e-06
5.2124023438e+01 3.7683192627e-06 1.1728566074e-06 2.5954626553e-06
5.2185058594e+01 3.7420529287e-06 1.1639112610e-06 2.5781416678e-06
5.2246093750e+01 3.7134273440e-06 1.1539944531e-06 2.5594328910e-06
5.2307128906e+01 3.6837711051e-06 1.1436450547e-06 2.5401260504e-06
5.2368164062e+01 3.6559682087e-06 1.1339027953e-06 2.5220654133e-06
5.2429199219e+01 3.6316026781e-06 1.1255244444e-06 2.5060782337e-06
5.2490234375e+01 3.6110881647e-06 1.1189124876e-06 2.4921756771e-06
5.2551269531e+01 3.5938496932e-06 1.1137828469e-06 2.4800668462e-06
5.2612304688e+01 3.5772478632e-06 1.1087778340e-06 2.4684700291e-06
5.2673339844e+01 3.5582668838e-06 1.1024437546e-06 2.4558231292e-06
5.2734375000e+01 3.5360723540e-06 1.0944194514e-06 2.4416529026e-06
5.2795410156e+01 3.5113194949e-06 1.0852130468e-06 2.4261064481e-06
5.2856445312e+01 3.4847071677e-06 1.0754702509e-06 2.4092369168e-06
5.2917480469e+01 3.4575294092e-06 1.0658238677e-06 2.3917055415e-06
5.2978515625e+01 3.4324745526e-06 1.0570333975e-06 2.3754411550e-06
5.3039550781e+01 3.4126262010e-06 1.0498566099e-06 2.3627695912e-06
5.3100585938e+01 3.3988689172e-06 1.0444989411e-06 2.3543699761e-06
5.3161621094e+01 3.3879704372e-06 1.0401411365e-06 2.3478293007e-06
5.3222656250e+01 3.3747572499e-06 1.0354701173e-06 2.3392871326e-06
5.3283691406e+01 3.3572160348e-06 1.0298102486e-06 2.3274057862e-06
5.3344726562e+01 3.3380417201e-06 1.0232976562e-06 2.3147440640e-06
5.3405761719e+01 3.3212136206e-06 1.0163475400e-06 2.3048660806e-06
5.3466796875e+01 3.3081737839e-06 1.0094969363e-06 2.2986768476e-06
5.3527832031e+01 3.2967250763e-06 1.0031856228e-06 2.2935394535e-06
5.3588867188e+01 3.2834325145e-06 9.9738112984e-07 2.2860513847e-06
5.3649902344e+01 3.2673508032e-06 9.9178826694e-07 2.2755625363e-06
5.3710937500e+01 3.2503983849e-06 9.8627630430e-07 2.2641220806e-06
5.3771972656e+01 3.2338009039e-06 9.8076985638e-07 2.2530310475e-06
5.3833007812e+01 3.2159930729e-06 9.7502405692e-07 2.2409690160e-06
5.3894042969e+01 3.1954572390e-06 9.6897988137e-07 2.2264773576e-06
5.3955078125e+01 3.1741281025e-06 9.6311131464e-07 2.2110167878e-06
5.4016113281e+01 3.1555313881e-06 9.5784515403e-07 2.1976862341e-06
5.4077148438e+01 3.1406377948e-06 9.5295542748e-07 2.1876823673e-06
5.4138183594e+01 3.1280976666e-06 9.4809691811e-07 2.1800007485e-06
5.4199218750e+01 3.1172251023e-06 9.4343757737e-07 2.1737875249e-06
5.4260253906e+01 3.1081897085e-06 9.3925758743e-07 2.1689321211e-06
5.4321289062e+01 3.1000319312e-06 9.3536460154e-07 2.1646673296e-06
5.4382324219e+01 3.0905172246e-06 9.3129491301e-07 2.1592223116e-06
5.4443359375e+01 3.0781536543e-06 9.2685491531e-07 2.1512987390e-06
5.4504394531e+01 3.0633083455e-06 9.2217679218e-07 2.1411315533e-06
5.4565429688e+01 3.0474002206e-06 9.1738175184e-07 2.1300184688e-06
5.4626464844e+01 3.0319652090e-06 9.1248712892e-07 2.1194780801e-06
5.4687500000e+01 3.0179561352e-06 9.0751974153e-07 2.1104363937e-06
5.4748535156e+01 3.0049878918e-06 9.0242711161e-07 2.1025607802e-06
5.4809570312e+01 2.9917727403e-06 8.9705753604e-07 2.0947152043e-06
5.4870605469e+01 2.9776580709e-06 8.9151356676e-07 2.0861445041e-06
5.4931640625e+01 2.9633497867e-06 8.8627334243e-07 2.0770764443e-06
5.4992675781e+01 2.9503446694e-06 8.8174761282e-07 2.0685970566e-06
5.5053710938e+01 2.9401264432e-06 8.7804972663e-07 2.0620767165e-06
5.5114746094e+01 2.9330349802e-06 8.7507499097e-07 2.0579599892e-06
5.5175781250e+01 2.9273052255e-06 8.7234042825e-07 2.0549647972e-06
5.5236816406e+01 2.9204292272e-06 8.6915642331e-07 2.0512728039e-06
5.5297851562e+01 2.9112268768e-06 8.6521367232e-07 2.0460132045e-06
5.5358886719e+01 2.8997437611e-06 8.6066763878e-07 2.0390761223e-06
5.5419921875e+01 2.8867896311e-06 8.5593822051e-07 2.0308514106e-06
5.5480957031e+01 2.8740081350e-06 8.5154055685e-07 2.0224675782e-06
5.5541992188e+01 2.8625872443e-06 8.4758348683e-07 2.0150037574e-06
5.5603027344e+01 2.8519737577e-06 8.4357622818e-07 2.0083975295e-06
5.5664062500e+01 2.8405608488e-06 8.3901165465e-07 2.0015491941e-06
5.5725097656e+01 2.8269404304e-06 8.3378468014e-07 1.9931557502e-06
5.5786132812e+01 2.8108823267e-06 8.2812319851e-07 1.9827591282e-06
5.5847167969e+01 2.7940482009e-06 8.2254536347e-07 1.9715028375e-06
5.5908203125e+01 2.7789758735e-06 8.1766287788e-07 1.9613129956e-06
5.5969238281e+01 2.7669013523e-06 8.1368128141e-07 1.9532200708e-06
5.6030273438e+01 2.7569623923e-06 8.1015596217e-07 1.9468064302e-06
5.6091308594e+01 2.7470078556e-06 8.0632906057e-07 1.9406787950e-06
5.6152343750e+01 2.7350635421e-06 8.0174086427e-07 1.9333226779e-06
5.6213378906e+01 2.7206203071e-06 7.9651456923e-07 1.9241057379e-06
5.6274414062e+01 2.7047426777e-06 7.9117582338e-07 1.9135668543e-06
5.6335449219e+01 2.6895496305e-06 7.8651636832e-07 1.9030332622e-06
5.6396484375e+01 2.6777498418e-06 7.8343024423e-07 1.8943195976e-06
5.6457519531e+01 2.6709599411e-06 7.8218019682e-07 1.8887797443e-06
5.6518554688e+01 2.6674026559e-06 7.8178471318e-07 1.8856179427e-06
5.6579589844e+01 2.6625265189e-06 7.8058838907e-07 1.8819381299e-06
5.6640625000e+01 2.6527512086e-06 7.7747059502e-07 1.8752806136e-06
5.6701660156e+01 2.6385045878e-06 7.7263913548e-07 1.8658654523e-06
5.6762695312e+01 2.6237268435e-06 7.6752746548e-07 1.8561993780e-06
5.6823730469e+01 2.6118257425e-06 7.6350610108e-07 1.8483196415e-06
5.6884765625e+01 2.6019885015e-06 7.6044327342e-07 1.8415452281e-06
5.6945800781e+01 2.5906897158e-06 7.5701435145e-07 1.8336753644e-06
5.7006835938e+01 2.5762948587e-06 7.5235360283e-07 1.8239412559e-06
5.7067871094e+01 2.5601412225e-06 7.4674765137e-07 1.8133935712e-06
5.7128906250e+01 2.5437947782e-06 7.4090617577e-07 1.8028886024e-06
5.7189941406e+01 2.5273755160e-06 7.3523866582e-07 1.7921368502e-06
5.7250976562e+01 2.5103696153e-06 7.2979999168e-07 1.7805696237e-06
5.7312011719e+01 2.4929910494e-06 7.2458292327e-07 1.7684081262e-06
5.7373046875e+01 2.4761722634e-06 7.1962214806e-07 1.7565501153e-06
5.7434082031e+01 2.4599435084e-06 7.1468105752e-07 1.7452624508e-06
5.7495117188e+01 2.4428436734e-06 7.0925032756e-07 1.7335933459e-06
5.7556152344e+01 2.4238891968e-06 7.0319388905e-07 1.7206953077e-06
5.7617187500e+01 2.4040590504e-06 6.9696863924e-07 1.7070904112e-06
5.7678222656e+01 2.3849989016e-06 6.9104978420e-07 1.6939491174e-06
5.7739257812e+01 2.3672856977e-06 6.8555828504e-07 1.6817274127e-06
5.7800292969e+01 2.3504565001e-06 6.8040275292e-07 1.6700537472e-06
5.7861328125e+01 2.3338611700e-06 6.7545795336e-07 1.6584032166e-06
5.7922363281e+01 2.3169361053e-06 6.7056844295e-07 1.6463676624e-06
5.7983398438e+01 2.2993442824e-06 6.6552827724e-07 1.6338160052e-06
5.8044433594e+01 2.2816387292e-06 6.6033012200e-07 1.6213086072e-06
5.8105468750e+01 2.2650035670e-06 6.5530921974e-07 1.6096943472e-06
5.8166503906e+01 2.2498402886e-06 6.5068987086e-07 1.5991504178e-06
5.8227539062e+01 2.2354735831e-06 6.4623981576e-07 1.5892337673e-06
5.8288574219e+01 2.2208206693e-06 6.4155851117e-07 1.5792621581e-06
5.8349609375e+01 2.2046197199e-06 6.3638468487e-07 1.5682350351e-06
5.8410644531e+01 2.1866090557e-06 6.3078779048e-07 1.5558212652e-06
5.8471679688e+01 2.1691603846e-06 6.2543205335e-07 1.5437283313e-06
5.8532714844e+01 2.1556704371e-06 6.2126175983e-07 1.5344086773e-06
5.8593750000e+01 2.1465220120e-06 6.1846823131e-07 1.5280537806e-06
5.8654785156e+01 2.1378447253e-06 6.1601023295e-07 1.5218344923e-06
5.8715820312e+01 2.1247829333e-06 6.1247984975e-07 1.5123030835e-06
5.8776855469e+01 2.1058382324e-06 6.0737455832e-07 1.4984636741e-06
5.8837890625e+01 2.0837405151e-06 6.0133460739e-07 1.4824059077e-06
5.8898925781e+01 2.0620593460e-06 5.9524514083e-07 1.4668142052e-06
5.8959960938e+01 2.0424622248e-06 5.8960287991e-07 1.4528593449e-06
5.9020996094e+01 2.0254149036e-06 5.8466371416e-07 1.4407511894e-06
5.9082031250e+01 2.0108115689e-06 5.8042807244e-07 1.4303834964e-06
5.9143066406e+01 1.9974214699e-06 5.7651832869e-07 1.4209031412e-06
5.9204101562e+01 1.9839433951e-06 5.7265115092e-07 1.4112922442e-06
5.9265136719e+01 1.9705904346e-06 5.6899706657e-07 1.4015933681e-06
5.9326171875e+01 1.9582899685e-06 5.6574625655e-07 1.3925437119e-06
5.9387207031e+01 1.9467797256e-06 5.6266554674e-07 1.3841141789e-06
5.9448242188e+01 1.9342901014e-06 5.5922094766e-07 1.3750691538e-06
5.9509277344e+01 1.9190584470e-06 5.5491717627e-07 1.3641412707e-06
5.9570312500e+01 1.9010924661e-06 5.4963070059e-07 1.3514617655e-06
5.9631347656e+01 1.8823718218e-06 5.4382898549e-07 1.3385428363e-06
5.9692382812e+01 1.8651663426e-06 5.3833454467e-07 1.3268317980e-06
5.9753417969e+01 1.8503182764e-06 5.3369040871e-07 1.3166278677e-06
5.9814453125e+01 1.8370285526e-06 5.2973743329e-07 1.3072911193e-06
5.9875488281e+01 1.8237698706e-06 5.2585849838e-07 1.2979113722e-06
5.9936523438e+01 1.8097649846e-06 5.2170436036e-07 1.2880606242e-06
5.9997558594e+01 1.7959550482e-06 5.1754039224e-07 1.2784146560e-06
6.0058593750e+01 1.7836824367e-06 5.1368781885e-07 1.2699946179e-06
6.0119628906e+01 1.7723348476e-06 5.0987890698e-07 1.2624559406e-06
6.0180664062e+01 1.7594811837e-06 5.0550388972e-07 1.2539772940e-06
6.0241699219e+01 1.7434657032e-06 5.0033310438e-07 1.2431325989e-06
6.0302734375e+01 1.7250368200e-06 4.9471514410e-07 1.2303216759e-06
6.0363769531e+01 1.7066759233e-06 4.8924989182e-07 1.2174260315e-06
6.0424804688e+01 1.6908373632e-06 4.8446166033e-07 1.2063757028e-06
6.0485839844e+01 1.6780946319e-06 4.8047968948e-07 1.1976149425e-06
6.0546875000e+01 1.6666850526e-06 4.7692286907e-07 1.1897621835e-06
6.0607910156e+01 1.6543000558e-06 4.7331815341e-07 1.1809819024e-06
6.0668945312e+01 1.6399475966e-06 4.6948832579e-07 1.1704592708e-06
6.0729980469e+01 1.6241203830e-06 4.6547753604e-07 1.1586428470e-06
6.0791015625e+01 1.6081029822e-06 4.6144162263e-07 1.1466613595e-06
6.0852050781e+01 1.5932010432e-06 4.5762486043e-07 1.1355761827e-06
6.0913085938e+01 1.5800657332e-06 4.5418112098e-07 1.1258846122e-06
6.0974121094e+01 1.5686665363e-06 4.5103990483e-07 1.1176266315e-06
6.1035156250e+01 1.5586473640e-06 4.4801414800e-07 1.1106332160e-06
6.1096191406e+01 1.5491835601e-06 4.4489417064e-07 1.1042893895e-06
6.1157226562e+01 1.5391465999e-06 4.4152058877e-07 1.0976260112e-06
6.1218261719e+01 1.5280556729e-06 4.3796521121e-07 1.0900904617e-06
6.1279296875e+01 1.5160810052e-06 4.3446476399e-07 1.0816162412e-06
6.1340332031e+01 1.5032832157e-06 4.3112193308e-07 1.0721612826e-06
6.1401367188e+01 1.4899986770e-06 4.2787550184e-07 1.0621231752e-06
6.1462402344e+01 1.4773127660e-06 4.2463250341e-07 1.0526802626e-06
6.1523437500e+01 1.4661475780e-06 4.2132087251e-07 1.0448267055e-06
6.1584472656e+01 1.4564801338e-06 4.1798980507e-07 1.0384903287e-06
6.1645507812e+01 1.4477181068e-06 4.1478566282e-07 1.0329324440e-06
6.1706542969e+01 1.4391389285e-06 4.1171057765e-07 1.0274283508e-06
6.1767578125e+01 1.4300217504e-06 4.0859728293e-07 1.0214244675e-06
6.1828613281e+01 1.4201110652e-06 4.0539993296e-07 1.0147111322e-06
6.1889648438e+01 1.4099541936e-06 4.0230683120e-07 1.0076473624e-06
6.1950683594e+01 1.4001693145e-06 3.9947115990e-07 1.0006981546e-06
6.2011718750e+01 1.3905950837e-06 3.9681700433e-07 9.9377807940e-07
6.2072753906e+01 1.3808426223e-06 3.9425185116e-07 9.8659077119e-07
6.2133789062e+01 1.3712519041e-06 3.9188310181e-07 9.7936880226e-07
6.2194824219e+01 1.3624282862e-06 3.8978572085e-07 9.7264256531e-07
6.2255859375e+01 1.3540631909e-06 3.8767427790e-07 9.6638891302e-07
6.2316894531e+01 1.3451832299e-06 3.8514821161e-07 9.6003501833e-07
6.2377929688e+01 1.3355929339e-06 3.8222346071e-07 9.5336947319e-07
6.2438964844e+01 1.3261326066e-06 3.7928347095e-07 9.4684913562e-07
6.2500000000e+01 1.3175509678e-06 3.7658982193e-07 9.4096114586e-07
6.2561035156e+01 1.3097370099e-06 3.7409213387e-07 9.3564487605e-07
6.2622070312e+01 1.3017900420e-06 3.7157174758e-07 9.3021829445e-07
6.2683105469e+01 1.2926084531e-06 3.6879983646e-07 9.2380861666e-07
6.2744140625e+01 1.2817786303e-06 3.6569487441e-07 9.1608375593e-07
6.2805175781e+01 1.2701227852e-06 3.6248026704e-07 9.0764251814e-07
6.2866210938e+01 1.2591576242e-06 3.5956877322e-07 8.9958885100e-07
6.2927246094e+01 1.2496417621e-06 3.5709654556e-07 8.9254521654e-07
6.2988281250e+01 1.2408537725e-06 3.5469909516e-07 8.8615467736e-07
6.3049316406e+01 1.2316814490e-06 3.5194174254e-07 8.7973970642e-07
6.3110351562e+01 1.2219555187e-06 3.4881065360e-07 8.7314486509e-07
6.3171386719e+01 1.2121601566e-06 3.4559723411e-07 8.6656292248e-07
6.3232421875e+01 1.2022495013e-06 3.4241139319e-07 8.5983810807e-07
6.3293457031e+01 1.1916221047e-06 3.3907504444e-07 8.5254706022e-07
6.3354492188e+01 1.1803687860e-06 3.3556982953e-07 8.4479895644e-07
6.3415527344e+01 1.1696865892e-06 3.3228029333e-07 8.3740629587e-07
6.3476562500e+01 1.1605235059e-06 3.2954904251e-07 8.3097446338e-07
6.3537597656e+01 1.1523090395e-06 3.2721548667e-07 8.2509355283e-07
6.3598632812e+01 1.1436916822e-06 3.2487477797e-07 8.1881690422e-07
6.3659667969e+01 1.1343567287e-06 3.2242436582e-07 8.1193236289e-07
6.3720703125e+01 1.1253580569e-06 3.2006811949e-07 8.0528993744e-07
6.3781738281e+01 1.1174714132e-06 3.1790077661e-07 7.9957063656e-07
6.3842773438e+01 1.1099289829e-06 3.1574726166e-07 7.9418172120e-07
6.3903808594e+01 1.1013390575e-06 3.1338742802e-07 7.8795162947e-07
6.3964843750e+01 1.0914044123e-06 3.1079140100e-07 7.8061301125e-07
6.4025878906e+01 1.0810534973e-06 3.0809705687e-07 7.7295644044e-07
6.4086914062e+01 1.0712355237e-06 3.0543578687e-07 7.6579973680e-07
6.4147949219e+01 1.0623680526e-06 3.0288060251e-07 7.5948745014e-07
6.4208984375e+01 1.0546077978e-06 3.0049943894e-07 7.5410835881e-07
6.4270019531e+01 1.0477648295e-06 2.9830292707e-07 7.4946190245e-07
6.4331054688e+01 1.0410877917e-06 2.9616714888e-07 7.4492064277e-07
6.4392089844e+01 1.0338456468e-06 2.9396465906e-07 7.3988098776e-07
6.4453125000e+01 1.0260532297e-06 2.9174655406e-07 7.3430667565e-07
6.4514160156e+01 1.0181582375e-06 2.8961738544e-07 7.2854085208e-07
6.4575195312e+01 1.0104055456e-06 2.8751942629e-07 7.2288611930e-07
6.4636230469e+01 1.0031025585e-06 2.8540865538e-07 7.1769390308e-07
6.4697265625e+01 9.9696245428e-07 2.8351958380e-07 7.1344287048e-07
6.4758300781e+01 9.9235893599e-07 2.8209797409e-07 7.1026096191e-07
6.4819335938e+01 9.8853179132e-07 2.8094388142e-07 7.0758790989e-07
6.4880371094e+01 9.8427711255e-07 2.7957417418e-07 7.0470293837e-07
6.4941406250e+01 9.7920474365e-07 2.7779353665e-07 7.0141120700e-07
6.5002441406e+01 9.7363148626e-07 2.7579118284e-07 6.9784030342e-07
6.5063476562e+01 9.6768898443e-07 2.7376805467e-07 6.9392092975e-07
6.5124511719e+01 9.6134905034e-07 2.7178216817e-07 6.8956688218e-07
6.5185546875e+01 9.5502441175e-07 2.6992067787e-07 6.8510373388e-07
6.5246582031e+01 9.4950044462e-07 2.6836751199e-07 6.8113293263e-07
6.5307617188e+01 9.4510071776e-07 2.6717691542e-07 6.7792380234e-07
6.5368652344e+01 9.4120174629e-07 2.6610788468e-07 6.7509386161e-07
6.5429687500e+01 9.3690270147e-07 2.6484268442e-07 6.7206001705e-07
6.5490722656e+01 9.3188163299e-07 2.6327344211e-07 6.6860819088e-07
6.5551757812e+01 9.2641006372e-07 2.6151169144e-07 6.6489837229e-07
6.5612792969e+01 9.2095715290e-07 2.5975850597e-07 6.6119864692e-07
6.5673828125e+01 9.1576203585e-07 2.5815883943e-07 6.5760319642e-07
6.5734863281e+01 9.1052872456e-07 2.5667692531e-07 6.5385179925e-07
6.5795898438e+01 9.0478105658e-07 2.5514045433e-07 6.4964060225e-07
6.5856933594e+01 8.9848264137e-07 2.5339472446e-07 6.4508791691e-07
6.5917968750e+01 8.9193312982e-07 2.5137831460e-07 6.4055481523e-07
6.5979003906e+01 8.8529874239e-07 2.4916221594e-07 6.3613652644e-07
6.6040039062e+01 8.7853939446e-07 2.4693518904e-07 6.3160420542e-07
6.6101074219e+01 8.7147435077e-07 2.4480853671e-07 6.2666581406e-07
6.6162109375e+01 8.6392172765e-07 2.4269135287e-07 6.2123037478e-07
6.6223144531e+01 8.5611524717e-07 2.4048709291e-07 6.1562815426e-07
6.6284179688e+01 8.4875683915e-07 2.3829082614e-07 6.1046601301e-07
6.6345214844e+01 8.4248745554e-07 2.3631359895e-07 6.0617385659e-07
6.6406250000e+01 8.3745380913e-07 2.3468461069e-07 6.0276919844e-07
6.6467285156e+01 8.3317359346e-07 2.3329600744e-07 5.9987758602e-07
6.6528320312e+01 8.2875260667e-07 2.3184707645e-07 5.9690553023e-07
6.6589355469e+01 8.2352390328e-07 2.3012573165e-07 5.9339817162e-07
6.6650390625e+01 8.1736468460e-07 2.2816478845e-07 5.8919989615e-07
6.6711425781e+01 8.1028760731e-07 2.2604729000e-07 5.8424031731e-07
6.6772460938e+01 8.0234966856e-07 2.2376969045e-07 5.7857997811e-07
6.6833496094e+01 7.9414203477e-07 2.2140794412e-07 5.7273409065e-07
6.6894531250e+01 7.8657631188e-07 2.1918702144e-07 5.6738929044e-07
6.6955566406e+01 7.8009491371e-07 2.1730047936e-07 5.6279443435e-07
6.7016601562e+01 7.7460335551e-07 2.1577736678e-07 5.5882598873e-07
6.7077636719e+01 7.6981594277e-07 2.1448085010e-07 5.5533509267e-07
6.7138671875e+01 7.6521166592e-07 2.1317056289e-07 5.5204110303e-07
6.7199707031e+01 7.6013724025e-07 2.1164856352e-07 5.4848867673e-07
6.7260742188e+01 7.5434045762e-07 2.0988977573e-07 5.4445068189e-07
6.7321777344e+01 7.4809018156e-07 2.0800548086e-07 5.4008470069e-07
6.7382812500e+01 7.4177711252e-07 2.0613086277e-07 5.3564624975e-07
6.7443847656e+01 7.3573032151e-07 2.0439459341e-07 5.3133572810e-07
6.7504882812e+01 7.3018524509e-07 2.0288989984e-07 5.2729534525e-07
6.7565917969e+01 7.2510534823e-07 2.0158240531e-07 5.2352294291e-07
6.7626953125e+01 7.2024814746e-07 2.0032797803e-07 5.1992016944e-07
6.7687988281e+01 7.1540731224e-07 1.9900042909e-07 5.1640688315e-07
6.7749023438e+01 7.1029041515e-07 1.9750415786e-07 5.1278625729e-07
6.7810058594e+01 7.0448935857e-07 1.9575388160e-07 5.0873547696e-07
6.7871093750e+01 6.9803709371e-07 1.9380997720e-07 5.0422711651e-07
6.7932128906e+01 6.9160576370e-07 1.9192450241e-07 4.9968126128e-07
6.7993164062e+01 6.8575900034e-07 1.9029013272e-07 4.9546886761e-07
6.8054199219e+01 6.8035545981e-07 1.8882369841e-07 4.9153176140e-07
6.8115234375e+01 6.7481727391e-07 1.8727435837e-07 4.8754291554e-07
6.8176269531e+01 6.6869622823e-07 1.8548031471e-07 4.8321591352e-07
6.8237304688e+01 6.6210538014e-07 1.8352136431e-07 4.7858401582e-07
6.8298339844e+01 6.5582143488e-07 1.8167847170e-07 4.7414296319e-07
6.8359375000e+01 6.5069437476e-07 1.8020194013e-07 4.7049243464e-07
6.8420410156e+01 6.4678437916e-07 1.7907815153e-07 4.6770622763e-07
6.8481445312e+01 6.4337850340e-07 1.7808514915e-07 4.6529335425e-07
6.8542480469e+01 6.3991618297e-07 1.7707562745e-07 4.6284055552e-07
6.8603515625e+01 6.3655325354e-07 1.7610863991e-07 4.6044461363e-07
6.8664550781e+01 6.3374311426e-07 1.7530328303e-07 4.5843983123e-07
6.8725585938e+01 6.3143598701e-07 1.7462189985e-07 4.5681408716e-07
6.8786621094e+01 6.2875731037e-07 1.7379632684e-07 4.5496098353e-07
6.8847656250e+01 6.2468761355e-07 1.7253294534e-07 4.5215466821e-07
6.8908691406e+01 6.1918033094e-07 1.7084080576e-07 4.4833952519e-07
6.8969726562e+01 6.1331792741e-07 1.6904459401e-07 4.4427333340e-07
6.9030761719e+01 6.0832185923e-07 1.6747222522e-07 4.4084963401e-07
6.9091796875e+01 6.0464529011e-07 1.6625718595e-07 4.3838810416e-07
6.9152832031e+01 6.0179443035e-07 1.6534618011e-07 4.3644825024e-07
6.9213867188e+01 5.9865954710e-07 1.6451047162e-07 4.3414907548e-07
6.9274902344e+01 5.9433049976e-07 1.6345794663e-07 4.3087255313e-07
6.9335937500e+01 5.8895475259e-07 1.6210361450e-07 4.2685113809e-07
6.9396972656e+01 5.8349574566e-07 1.6062934028e-07 4.2286640538e-07
6.9458007812e+01 5.7861246155e-07 1.5922344332e-07 4.1938901823e-07
6.9519042969e+01 5.7424771201e-07 1.5791262370e-07 4.1633508831e-07
6.9580078125e+01 5.7013280369e-07 1.5664788721e-07 4.1348491648e-07
