# q_distance branch_1_THz branch_2_THz branch_3_THz branch_4_THz branch_5_THz branch_6_THz branch_7_THz branch_8_THz branch_9_THz branch_10_THz branch_11_THz branch_12_THz
1.200794667791260512e-01 2.013705502029487171e+00 2.041625106298353032e+00 2.237819140896848413e+00 2.382752206470629464e+00 3.481984775008887034e+00 4.462741827014771623e+00 6.145075558073756383e+00 6.263093789596339001e+00 6.824646858416981487e+00 7.410782236677690094e+00 7.582248126389955267e+00 8.303884793283049959e+00
1.214921663882922442e-01 2.032877112477871062e+00 2.037057622085664210e+00 2.247465819209592208e+00 2.390178597931044369e+00 3.478630599171053994e+00 4.478820733189018632e+00 6.158910004945203909e+00 6.279847981599141704e+00 6.800362932314030218e+00 7.406162631424776599e+00 7.562446611246664396e+00 8.300233531193974557e+00
1.229048659974584373e-01 2.032743137596522587e+00 2.051103417888328728e+00 2.256476993513500950e+00 2.397118089349798531e+00 3.475007942364493285e+00 4.493787950865268499e+00 6.173417148702426971e+00 6.296299874161745969e+00 6.776140409269921783e+00 7.401831239306991606e+00 7.543290903645003098e+00 8.296812752731304030e+00
1.243175656066246304e-01 2.028695049340127454e+00 2.068322311322926321e+00 2.264846500089766845e+00 2.403565363203441940e+00 3.471203667590597064e+00 4.507638202356693213e+00 6.188553841170775449e+00 6.312328072848919724e+00 6.752024965254172173e+00 7.397794346942503374e+00 7.524875414403293661e+00 8.293626907702583040e+00
1.257302652157908096e-01 2.024925711795104277e+00 2.084470850225554450e+00 2.272568553283011106e+00 2.409515461218398880e+00 3.467304280133958194e+00 4.520368509905898335e+00 6.204265885053984242e+00 6.327805280582651015e+00 6.728071407519580660e+00 7.394057855581047001e+00 7.507301813517993416e+00 8.290680159910664315e+00
1.271429648249569888e-01 2.021446453526526632e+00 2.099485866931400935e+00 2.279637762331068185e+00 2.414963791806346460e+00 3.463395141908532704e+00 4.531977892821411835e+00 6.220484879650350685e+00 6.342598863951081078e+00 6.704347087829398255e+00 7.390627263858493556e+00 7.490678639351633805e+00 8.287976377604781675e+00
1.285556644341231680e-01 2.018267590139231071e+00 2.113304698071120313e+00 2.286049147339394683e+00 2.419906137121231371e+00 3.459559590899151438e+00 4.542467038809966162e+00 6.237123314706439103e+00 6.356571817636400112e+00 6.680937098016643816e+00 7.387507651440293976e+00 7.475120485709950913e+00 8.285519124496623533e+00
1.299683640432893472e-01 2.015398434545445649e+00 2.125866029722001560e+00 2.291798154290916933e+00 2.424338659687732545e+00 3.455877966958634584e+00 4.551837958815601048e+00 6.254066778253856818e+00 6.369584236266386590e+00 6.657952372401126695e+00 7.384703663662850914e+00 7.460746659383656443e+00 8.283311651387171182e+00
1.313810636524555264e-01 2.012847304978682139e+00 2.137110847116838741e+00 2.296880668986016172e+00 2.428257908553818734e+00 3.452426553127952324e+00 4.560093635410386703e+00 6.271161350309023774e+00 6.381495393141991102e+00 6.635542614862452560e+00 7.382219497278180498e+00 7.447679210718350262e+00 8.281356888447554354e+00
1.327937632616217056e-01 2.010621531140891705e+00 2.146983468306411957e+00 2.301293029812688129e+00 2.431660824923044029e+00 3.449276451028496115e+00 4.567237675043748446e+00 6.288192918228181050e+00 6.392166493751966883e+00 6.613917304229575578e+00 7.380058887401701462e+00 7.436040271350960573e+00 8.279657438194657715e+00
1.342064628707878848e-01 2.008727458826707224e+00 2.155432631058495030e+00 2.305032039253365195e+00 2.434544747225784178e+00 3.446492419039745236e+00 4.573273974280995802e+00 6.304853117990283806e+00 6.401464112684727148e+00 6.593380063377448863e+00 7.378225095756654639e+00 7.425948692501530779e+00 8.278215569199041113e+00
1.356191624799540640e-01 2.007170453326436732e+00 2.162412592483726748e+00 2.308094974042724346e+00 2.436907415592461046e+00 3.444131711887143954e+00 4.578206409603089000e+00 6.320684520423255570e+00 6.409264233598189087e+00 6.574383763268130565e+00 7.376720900300752781e+00 7.417516066040568568e+00 8.277033210559322285e+00
1.370318620891202432e-01 2.005954901867718299e+00 2.167884192699038870e+00 2.310479593899581019e+00 2.438746975695972541e+00 3.442242968615765175e+00 4.582038559472738193e+00 6.335000054636285682e+00 6.415456699387817707e+00 6.557611360821648638e+00 7.375548586312016042e+00 7.410842322901801893e+00 8.276111947173351524e+00
1.384445616982864224e-01 2.005084215315361629e+00 2.171815828678188787e+00 2.312184148765961123e+00 2.440061981935027546e+00 3.440865201298306975e+00 4.584773466273897924e+00 6.346795863554057782e+00 6.419949760569363839e+00 6.544063267993262656e+00 7.374709939000534398e+00 7.406011222323032328e+00 8.275453015832386683e+00
1.398572613074526017e-01 2.004560829308217773e+00 2.174184283566519493e+00 2.313207384497235175e+00 2.440851399934936161e+00 3.440026937939277385e+00 4.586413444474882972e+00 6.354760596306263665e+00 6.422674311700931504e+00 6.535048240857298296e+00 7.374206237702426670e+00 7.403086143349108639e+00 8.275057302160137240e+00
1.412699609166187809e-01 2.004386204972164354e+00 2.174975361003147256e+00 2.313548546958822616e+00 2.441114608347247472e+00 3.439745569033327843e+00 4.586959940010944869e+00 6.357605469189094194e+00 6.423587360824676296e+00 6.531853451911957542e+00 7.374038251700276270e+00 7.402106634613825342e+00 8.274925338413876119e+00
1.412699609166187809e-01 2.004386204972164354e+00 2.174975361003147256e+00 2.313548546958822616e+00 2.441114608347247472e+00 3.439745569033327843e+00 4.586959940010944869e+00 6.357605469189094194e+00 6.423587360824676296e+00 6.531853451911957542e+00 7.374038251700276270e+00 7.402106634613825342e+00 8.274925338413876119e+00
1.420855834009491225e-01 2.004212195687720577e+00 2.174994411355505974e+00 2.313919765944017382e+00 2.441336506048743527e+00 3.439719415438311501e+00 4.586922182631567146e+00 6.357572990793477707e+00 6.423519617272833493e+00 6.531817063756583330e+00 7.374036467208983758e+00 7.402089025858731297e+00 8.274919530591587247e+00
1.429012058852794642e-01 2.003692385429210798e+00 2.175051624767426084e+00 2.315030980459262810e+00 2.442001847206254794e+00 3.439640996191251077e+00 4.586808915583504564e+00 6.357475520847111206e+00 6.423316437330705675e+00 6.531707992492435721e+00 7.374031094869384795e+00 7.402036207287390646e+00 8.274902102212369215e+00
1.437168283696098059e-01 2.002833309843907728e+00 2.175147186934795585e+00 2.316874981009147572e+00 2.443109577854011061e+00 3.439510436065303711e+00 4.586620154167431629e+00 6.357312955272504951e+00 6.422977973145155062e+00 6.531526517447075797e+00 7.374022078173912753e+00 7.401948201971733532e+00 8.274873038572824413e+00
1.445324508539401476e-01 2.001645484684041687e+00 2.175281402854483126e+00 2.319440131049848919e+00 2.444657947560535227e+00 3.439327943547098254e+00 4.586355923986017658e+00 6.357085121280397821e+00 6.422504478316519716e+00 6.531273103236214794e+00 7.374009323241301317e+00 7.401825048332069557e+00 8.274832315279201822e+00
1.453480733382704893e-01 2.000142884763290940e+00 2.175454690305028471e+00 2.322710891445227688e+00 2.446644518448240380e+00 3.439093811637054188e+00 4.586016261096528268e+00 6.356791778389927039e+00 6.421896307931953984e+00 6.530948398359757157e+00 7.373992699262022832e+00 7.401666800087968845e+00 8.274779898414912793e+00
1.461636958226008309e-01 1.998342294554382947e+00 2.175667571151342017e+00 2.326668474605927184e+00 2.449066177344257245e+00 3.438808418976214032e+00 4.585601212225149048e+00 6.356432619877268486e+00 6.421153918612118261e+00 6.530553233219202447e+00 7.373972039118502408e+00 7.401473526190073926e+00 8.274715744774283621e+00
1.469793183069311726e-01 1.996262592499842947e+00 2.175920660864217204e+00 2.331291566199459098e+00 2.451919150627396959e+00 3.438472231306079152e+00 4.585110835043526123e+00 6.356007274672654361e+00 6.420277868571178104e+00 6.530088617539977491e+00 7.373947140176990267e+00 7.401245310733339799e+00 8.274639802161740221e+00
1.477949407912615143e-01 1.993924028823307326e+00 2.176214656704116290e+00 2.336557054593273453e+00 2.455199021265956905e+00 3.438085803269813390e+00 4.584545198508489072e+00 6.355515309730476403e+00 6.419268817690107376e+00 6.529555737178093899e+00 7.373917765246851275e+00 7.400982252852426058e+00 8.274552009755559823e+00
1.486105632755918560e-01 1.991347546877961117e+00 2.176550325045623957e+00 2.342440717933690131e+00 2.458900747502747564e+00 3.437649780565036561e+00 4.583904383265846150e+00 6.354956232901463054e+00 6.418127527603269655e+00 6.528955950287345544e+00 7.373883643702349389e+00 7.400684466600064404e+00 8.274452298534869854e+00
1.494261857599221976e-01 1.988554184085162380e+00 2.176928488315450050e+00 2.348917832738207423e+00 2.463018682636918477e+00 3.437164902460402072e+00 4.583188482119467722e+00 6.354329496339362393e+00 6.416854861798102050e+00 6.528290782820487692e+00 7.373844472761214242e+00 7.400352080809428301e+00 8.274340591768634567e+00
1.502418082442525393e-01 1.985564573543848077e+00 2.177350011985786704e+00 2.355963682843016382e+00 2.467546595373986573e+00 3.436632004690161057e+00 4.582397600567059470e+00 6.353634500476985636e+00 6.415451785727861456e+00 6.527561923336099525e+00 7.373799918913451990e+00 7.399985238941654053e+00 8.274216805564964972e+00
1.510574307285828810e-01 1.982398553928554907e+00 2.177815792011899454e+00 2.363553961003030501e+00 2.472477690259397676e+00 3.436052022742845047e+00 4.581531857404232966e+00 6.352870598607900376e+00 6.413919366937162359e+00 6.526771217082221632e+00 7.373749619493365159e+00 7.399584098919788744e+00 8.274080849479041433e+00
1.518730532129132227e-01 1.979074884783574406e+00 2.178326743034535884e+00 2.371665065946165551e+00 2.477804627771929002e+00 3.435425995562269019e+00 4.580591385398618876e+00 6.352037102109913569e+00 6.412258775200034400e+00 6.525920659328456885e+00 7.373693184387033916e+00 7.399148832950636745e+00 8.273932627177655874e+00
1.526886756972435644e-01 1.975611057220614031e+00 2.178883787591261001e+00 2.380274304778636552e+00 2.483519543723274658e+00 3.434755069681108886e+00 4.579576332036123354e+00 6.351133286345045370e+00 6.410471282670092918e+00 6.525012387920165580e+00 7.373630197867049318e+00 7.398679627336111508e+00 8.273772037158298787e+00
1.535042981815739060e-01 1.972023186086877988e+00 2.179487846501895643e+00 2.389360014574617885e+00 2.489614067683341148e+00 3.434040503809261402e+00 4.578486860341518749e+00 6.350158397267395394e+00 6.408558264042294006e+00 6.524048675032268818e+00 7.373560220545864574e+00 7.398176682275781069e+00 8.273598973520448041e+00
1.543199206659042477e-01 1.968325968256695591e+00 2.180139830518518007e+00 2.398901618394816637e+00 2.496079340221658338e+00 3.433283673901352806e+00 4.577323149775874178e+00 6.349111658765211885e+00 6.406521196725617706e+00 6.523031918105418825e+00 7.373482791438748407e+00 7.397640211662559473e+00 8.273413326786702271e+00
1.551355431502345894e-01 1.964532692063231334e+00 2.180840633262871364e+00 2.408879630613157463e+00 2.502906028819413820e+00 3.432486078729513501e+00 4.576085397213581096e+00 6.347992280756328931e+00 6.404361661025763652e+00 6.521964629954752901e+00 7.373397430127051067e+00 7.397070442873511453e+00 8.273214984771094294e+00
1.559511656345649311e-01 1.960655284336712434e+00 2.181591125417191357e+00 2.419275624980695039e+00 2.510084342361770027e+00 3.431649345989577160e+00 4.574773818001881764e+00 6.346799468047031212e+00 6.402081340336866155e+00 6.520849428050846441e+00 7.373303639012322996e+00 7.396467616557941938e+00 8.273003833491902270e+00
1.567667881188952728e-01 1.956704383501005395e+00 2.182392150089512928e+00 2.430072176870622602e+00 2.517604044164179378e+00 3.430775238970446228e+00 4.573388647106291671e+00 6.345532429953022024e+00 6.399682021340863614e+00 6.519689022983702564e+00 7.373200905651595249e+00 7.395831986425100979e+00 8.272779758126192817e+00
1.575824106032256144e-01 1.952689429312718827e+00 2.183244519241321235e+00 2.441252789017454905e+00 2.525454463520023118e+00 3.429865663817784238e+00 4.571930140345249249e+00 6.344190390667948876e+00 6.397165594212967932e+00 6.518486206134136651e+00 7.373088705164265733e+00 7.395163819033911068e+00 8.272542644002969681e+00
1.583980330875559561e-01 1.948618761861230064e+00 2.184149011044084876e+00 2.452801808031540354e+00 2.533624505779917602e+00 3.428922677424476539e+00 4.570398575717985246e+00 6.342772600349666057e+00 6.394534052831358117e+00 6.517243836591775086e+00 7.372966502700840863e+00 7.394463393587274780e+00 8.272292377632059157e+00
1.592136555718862978e-01 1.944499724250907002e+00 2.185106368019638978e+00 2.464704337170231518e+00 2.542102660987568985e+00 3.427948495980742027e+00 4.568794254829587231e+00 6.341278346877583516e+00 6.391789494988862508e+00 6.515964827375913870e+00 7.372833755963995372e+00 7.393731001733685027e+00 8.272028847765486859e+00
1.600292780562166395e-01 1.940338764904920632e+00 2.186117295816436101e+00 2.476946149332790448e+00 2.550877011104085490e+00 3.426945504216933447e+00 4.567117504417687712e+00 6.339706968216368921e+00 6.388934122604027266e+00 6.514652131033077609e+00 7.372689917772506263e+00 7.392966947378967646e+00 8.271751946488132390e+00
1.608449005405469812e-01 1.936141536658081641e+00 2.187182462477496259e+00 2.489513603022421417e+00 2.559935235854840840e+00 3.425916265371341751e+00 4.565368677985554235e+00 6.338057865302279659e+00 6.385970241928536240e+00 6.513308724703859021e+00 7.372534438658861156e+00 7.392171546511084657e+00 8.271461570334357916e+00
1.616605230248773228e-01 1.931912990767984395e+00 2.188302498064370827e+00 2.502393563061844795e+00 2.569264617231510339e+00 3.424863531913251435e+00 4.563548157546485129e+00 6.336330515349444248e+00 6.382900263747513847e+00 6.511937594770447646e+00 7.372366769491447869e+00 7.391345127041098806e+00 8.271157621427310147e+00
1.624761455092076645e-01 1.927657464706056478e+00 2.189477994513702619e+00 2.515573327122134550e+00 2.578852042679129486e+00 3.423790257048491270e+00 4.561656355484976721e+00 6.334524485454699594e+00 6.379726703568685764e+00 6.510541721214213595e+00 7.372186364112691237e+00 7.390488028663526165e+00 8.270840008637408758e+00
1.632917679935380062e-01 1.923378763131451175e+00 2.190709505616489583e+00 2.529040558588297571e+00 2.588684006995365827e+00 3.422699607029529023e+00 4.559693716540245134e+00 6.332639446362315461e+00 6.376452181795844609e+00 6.509124061829782093e+00 7.371992681984706586e+00 7.389600602739348822e+00 8.270508648756599968e+00
1.641073904778683479e-01 1.919080231841523654e+00 2.191997547025338999e+00 2.542783225900780764e+00 2.598746612968120040e+00 3.421594974285076418e+00 4.557660719918170678e+00 6.330675186234749674e+00 6.373079423881463867e+00 6.507687536456672639e+00 7.371785190834366119e+00 7.388683212205187090e+00 8.270163467684939818e+00
1.649230129621986896e-01 1.914764824764038531e+00 2.193342596209403084e+00 2.556789548246242383e+00 2.609025570779730518e+00 3.420479991374029360e+00 4.555557881537949605e+00 6.328631624263174160e+00 6.369611260452686885e+00 6.506235011401359181e+00 7.371563369290190515e+00 7.387736231512175955e+00 8.269804401625913570e+00
1.657386354465290312e-01 1.910435164238575068e+00 2.194745092290809385e+00 2.571047947294870628e+00 2.619506196212140203e+00 3.419358545755113443e+00 4.553385756420017749e+00 6.326508823942831761e+00 6.366050627404119311e+00 6.504769284230864201e+00 7.371326709503630781e+00 7.386760046598234375e+00 8.269431398287075297e+00
1.665542579308593729e-01 1.906093594949497039e+00 2.196205435709317477e+00 2.585547004572561480e+00 2.630173407699284205e+00 3.418234795345815424e+00 4.551144941222363904e+00 6.324307005833868622e+00 6.362400565950187215e+00 6.503293069122609182e+00 7.371074719747932491e+00 7.385755054897525262e+00 8.269044418082351910e+00
1.673698804151897146e-01 1.901742231939380412e+00 2.197723987673412704e+00 2.600275423995989765e+00 2.641011722291159991e+00 3.417113184821044314e+00 4.548836076932272654e+00 6.322026559628778131e+00 6.358664222629013096e+00 6.501808982954409899e+00 7.370806926987958363e+00 7.384721665390980405e+00 8.268643435332624136e+00
1.681855028995200563e-01 1.897383003162803838e+00 2.199301069366137895e+00 2.615221999073038539e+00 2.652005250620029120e+00 3.415998462572523042e+00 4.546459851721042611e+00 6.319668055353000469e+00 6.354844849248817873e+00 6.500319532312153648e+00 7.370522879414950879e+00 7.383660298701976821e+00 8.268228439460964196e+00
1.690011253838503980e-01 1.893017687047785724e+00 2.200936960882556637e+00 2.630375584269799560e+00 2.663137690994604956e+00 3.414895698212811581e+00 4.544017003969454294e+00 6.317232253536119835e+00 6.350945802767059334e+00 6.498827101581518662e+00 7.370222148940387186e+00 7.382571387241252836e+00 8.267799436179045003e+00
1.698167478681807396e-01 1.888647945522591964e+00 2.202631899882663280e+00 2.645725070060036099e+00 2.674392322793311294e+00 3.413810300461288971e+00 4.541508325471807161e+00 6.314720114206627599e+00 6.346970545091445537e+00 6.497333942273470164e+00 7.369904333643588323e+00 7.381455375405247210e+00 8.267356448661265844e+00
1.706323703525110813e-01 1.884275352945768534e+00 2.204386079949561594e+00 2.661259361198345275e+00 2.685751999385507460e+00 3.412748035192419316e+00 4.538934664826592247e+00 6.312132804583708179e+00 6.342922642790997934e+00 6.495842163712598705e+00 7.369569060168117858e+00 7.380312719832300417e+00 8.266899518703111127e+00
1.714479928368414230e-01 1.879901421350846258e+00 2.206199648647062972e+00 2.676967357789561852e+00 2.697199140880524926e+00 3.411715043356593480e+00 4.536296931021883694e+00 6.309471705363550065e+00 6.338805766704266986e+00 6.494353725192247850e+00 7.369215986062199519e+00 7.379143889721032856e+00 8.266428707860253411e+00
1.722636153211717647e-01 1.875527622387406224e+00 2.208072705274461089e+00 2.692837938761647898e+00 2.708715727090887260e+00 3.410717858399548330e+00 4.533596097223537846e+00 6.306738415524867136e+00 6.334623691430644854e+00 6.492870429672854549e+00 7.368844802058854171e+00 7.377949367215477672e+00 8.265944098565130460e+00
1.730792378055021341e-01 1.871155406308692815e+00 2.210005298318767242e+00 2.708859947384980149e+00 2.720283291199355080e+00 3.409763422705583746e+00 4.530833204774124212e+00 6.303934755607368601e+00 6.330380294689532228e+00 6.491393919069926355e+00 7.368455234291698019e+00 7.376729647861584915e+00 8.265445795217505776e+00
1.738948602898324758e-01 1.866786218325291680e+00 2.211997422606482022e+00 2.725022178516539384e+00 2.731882914741401880e+00 3.408859102471084590e+00 4.528009367410338548e+00 6.301062769446775569e+00 6.326079556531029269e+00 6.489925671147897646e+00 7.368047046442509185e+00 7.375485241139727144e+00 8.264933925245765423e+00
1.747104827741628175e-01 1.862421512613600116e+00 2.214049016158167404e+00 2.741313367281775992e+00 2.743495224655951858e+00 3.408012700276894513e+00 4.525125775706120734e+00 6.298124724379315253e+00 6.321725558380347998e+00 6.488466998005812059e+00 7.367620041817095178e+00 7.374216671078047014e+00 8.264408640135703976e+00
1.755261052584931591e-01 1.858062764239544196e+00 2.216159956749636173e+00 2.755100393318739904e+00 2.757722178939634006e+00 3.407232464470331124e+00 4.522183701748251572e+00 6.295123109956510810e+00 6.317322481897069686e+00 6.487019046112418863e+00 7.367174065346010714e+00 7.372924476951378203e+00 8.263870116423479573e+00
1.763417277428235008e-01 1.853711479231044734e+00 2.218330058183998865e+00 2.766678142652848393e+00 2.774237199706833579e+00 3.406527094290964008e+00 4.519184504050364204e+00 6.292060635236329524e+00 6.312874607628910617e+00 6.485582797822411649e+00 7.366709005506960395e+00 7.371609214070724114e+00 8.263318556649707602e+00
1.771573502271538703e-01 1.849369203007999118e+00 2.220559066278496196e+00 2.778207753608124442e+00 2.790846928346142786e+00 3.405905739481113859e+00 4.516129632710216946e+00 6.288940224738595042e+00 6.308386313438362869e+00 6.484159074282906055e+00 7.366224796165838029e+00 7.370271454668166022e+00 8.262754190271515142e+00
1.779729727114842119e-01 1.845037527355785301e+00 2.222846654569916591e+00 2.789668082509241032e+00 2.807539768349679665e+00 3.405377992917081098e+00 4.513020634813734944e+00 6.285765013170280469e+00 6.303862072679318196e+00 6.482748539621164596e+00 7.365721418333492032e+00 7.368911788882174463e+00 8.262177274529472371e+00
1.787885951958145536e-01 1.840718096107913038e+00 2.225192419741866434e+00 2.801037585984012868e+00 2.824304020573049190e+00 3.404953874589457641e+00 4.509859160087749785e+00 6.282538339039534847e+00 6.299306452099272313e+00 6.481351706290428005e+00 7.365198901835264600e+00 7.367530825848364273e+00 8.261588095266571230e+00
1.796042176801448953e-01 1.836412609684410668e+00 2.227595876776508277e+00 2.812294356384979821e+00 2.841127876198394020e+00 3.404643805061882134e+00 4.506646966801071130e+00 6.279263737285837088e+00 6.294724109441560245e+00 6.479968941441767605e+00 7.364657326890672984e+00 7.366129194900611132e+00 8.260986967696180017e+00
1.804198401644752370e-01 1.832122828616200350e+00 2.230056453832992780e+00 2.823416169792220654e+00 2.857999409925927381e+00 3.404458566366550087e+00 4.503385927911118358e+00 6.275944931057581222e+00 6.290119790720710924e+00 6.478600474185343572e+00 7.364096825600321417e+00 7.364707546887622414e+00 8.260374237116264950e+00
1.812354626488056064e-01 1.827850576170213959e+00 2.232573486853867806e+00 2.834380548808311584e+00 2.874906573312697056e+00 3.404409248173713376e+00 4.500078037450156998e+00 6.272585822767895891e+00 6.285498327142757802e+00 6.477246403604160818e+00 7.363266555609803810e+00 7.363517583337379158e+00 8.259750279567072084e+00
1.820510851331359481e-01 1.823597740176872817e+00 2.235146213900443435e+00 2.845164842398967942e+00 2.891837188196164643e+00 3.404507177032915610e+00 4.496725417141404613e+00 6.269190484554955312e+00 6.280864631641264850e+00 6.475906707387546035e+00 7.361806919381455927e+00 7.362919840040810904e+00 8.259115502429594358e+00
1.828667076174662898e-01 1.819366274149287532e+00 2.237773769217387354e+00 2.855746324957747717e+00 2.908778940157465076e+00 3.404763826560258000e+00 4.493330323230877887e+00 6.265763148265129701e+00 6.276223694998672720e+00 6.474581250958740597e+00 7.360329362723006419e+00 7.362303891407607104e+00 8.258470344962322685e+00
1.836823301017966314e-01 1.815158197773036441e+00 2.240455177026519529e+00 2.866102316541168982e+00 2.925719371996278184e+00 3.405190706680115031e+00 4.489895153515523596e+00 6.262308195066531802e+00 6.271580581521799758e+00 6.473269796981290014e+00 7.358834638188131549e+00 7.361670089981043219e+00 8.257815278773685819e+00
1.844979525861270009e-01 1.810975596835780799e+00 2.243189345049420691e+00 2.876210325788978395e+00 2.942645877205595450e+00 3.405799230462177363e+00 4.486422454542001503e+00 6.258830144787307148e+00 6.266940424239333396e+00 6.471972015141329138e+00 7.357323528330217854e+00 7.361018846132232341e+00 8.257150808227875061e+00
1.853135750704573426e-01 1.806820622657616671e+00 2.245975057758438975e+00 2.886048216375570519e+00 2.959545693451067550e+00 3.406600557764263293e+00 4.482914928943199762e+00 6.255333645058671621e+00 6.262308419588849873e+00 6.470687492116812045e+00 7.355796847812730910e+00 7.360350628931739081e+00 8.256477470781806716e+00
1.861291975547876842e-01 1.802695491075620327e+00 2.248810969355729217e+00 2.895594396904848100e+00 2.976405896075867474e+00 3.407605415825055939e+00 4.479375442871177171e+00 6.251823460326844106e+00 6.257689821560272314e+00 6.469415741659729768e+00 7.354255445667539526e+00 7.359665966908378820e+00 8.255795837250916591e+00
1.869448200391180259e-01 1.798602481029573763e+00 2.251695596480377759e+00 2.904828032954524186e+00 2.993213391668959389e+00 3.408823898156888355e+00 4.475807033475494023e+00 6.248304460782176051e+00 6.253089935262831744e+00 6.468156214732798226e+00 7.352700207705304081e+00 7.358965448691880518e+00 8.255106512001976427e+00
1.877604425234483676e-01 1.794543932789893326e+00 2.254627310644190530e+00 2.913729278517915855e+00 3.009954911751710149e+00 3.410265244545295005e+00 4.472212916364792790e+00 6.244781611237753438e+00 6.248514109882612466e+00 6.466908309657353193e+00 7.351132059081443515e+00 7.358249723536231635e+00 8.254410133070797073e+00
1.885760650077787370e-01 1.790522245864053064e+00 2.257604330397878112e+00 2.922279522442481348e+00 3.026617006656001418e+00 3.411937606609175333e+00 4.468596492976686818e+00 6.241259959974195581e+00 6.243967730998488896e+00 6.465671382244162935e+00 7.349551967021024090e+00 7.357519501720326538e+00 8.253707372203235693e+00
1.893916874921090787e-01 1.786539876613066902e+00 2.260624713230611427e+00 2.930461643728936139e+00 3.043186039686097910e+00 3.413847805107971922e+00 4.464961357766776828e+00 6.237744627552602061e+00 6.239456212225118925e+00 6.464444755893056005e+00 7.347960943705466264e+00 7.356775554822505114e+00 8.252998934817776799e+00
1.902073099764394204e-01 1.782599335605902446e+00 2.263686347207741978e+00 2.938260267882883969e+00 3.059648181676596135e+00 3.416001086850665835e+00 4.461311305111319570e+00 6.234240795583714245e+00 6.234984986153140341e+00 6.463227731660500019e+00 7.346360049323386043e+00 7.356018715865494606e+00 8.252285559888282052e+00
1.910229324607697621e-01 1.778703184736296183e+00 2.266786942353988810e+00 2.945662015088729824e+00 3.075989406080560595e+00 3.418400890478876075e+00 4.457650335800063424e+00 6.230559494558559841e+00 6.230753695428606243e+00 6.462019598306422807e+00 7.344750395287444000e+00 7.355249879328246365e+00 8.251568019745642246e+00
1.918385549451001315e-01 1.774854034123576119e+00 2.269924021792045110e+00 2.952655730006970014e+00 3.092195484744739264e+00 3.421048631359388192e+00 4.453982662975842111e+00 6.226185177855797725e+00 6.227288596794642750e+00 6.460819642342648272e+00 7.343133147618370771e+00 7.354470001021080172e+00 8.250847119797116491e+00
1.926541774294304732e-01 1.771054538816557056e+00 2.273094912650502231e+00 2.959232682673534676e+00 3.108251984553385583e+00 3.423943516136878973e+00 4.450312717355545011e+00 6.221867463771870277e+00 6.223850796179936751e+00 6.459627158115107015e+00 7.341509530496615810e+00 7.353680097820631367e+00 8.250123698162653341e+00
1.934697999137608149e-01 1.767307395317459839e+00 2.276296736759117145e+00 2.965386730450838559e+00 3.124144265147858146e+00 3.427082397018371029e+00 4.446645151543463292e+00 6.217611755222841374e+00 6.220445605110464626e+00 6.458441457960790721e+00 7.339880829981302313e+00 7.352881247261079167e+00 8.249398625227215121e+00
1.942854223980911565e-01 1.763615337940989791e+00 2.279526401154809978e+00 2.971114432311014131e+00 3.139857477956567333e+00 3.430459674520303537e+00 4.442984843222425262e+00 6.213423417378018954e+00 6.217078338105603841e+00 6.457261882488140259e+00 7.338248397895117847e+00 7.352074586978186943e+00 8.248672803108862084e+00
1.951010448824214982e-01 1.759981135022216980e+00 2.282780588428036772e+00 2.976415108883645910e+00 3.155376566797795324e+00 3.434067255246077810e+00 4.439336896981617819e+00 6.209307763902383037e+00 6.213754300300925237e+00 6.456087811036209878e+00 7.336613655872868733e+00 7.351261314002868197e+00 8.247947165042157636e+00
1.959166673667518677e-01 1.756407584985558268e+00 2.286055746946456413e+00 2.981290844518400540e+00 3.170686270346919411e+00 3.437894568430648334e+00 4.435706644511906660e+00 6.205270042373598471e+00 6.210478774650839640e+00 6.454918672373865185e+00 7.334978099570186316e+00 7.350442683901091456e+00 8.247222674676912391e+00
1.967322898510822093e-01 1.752897512286158310e+00 2.289348081001346902e+00 2.985746430841675458e+00 3.185771126788148777e+00 3.441928641745120920e+00 4.432099642871684786e+00 6.201315418876384378e+00 6.207257008628212169e+00 6.453753955705424872e+00 7.333343303027509918e+00 7.349620009757135364e+00 8.246500325292540623e+00
1.975479123354125510e-01 1.749453763234248616e+00 2.292653540932193756e+00 2.989789254601841417e+00 3.200615480999087659e+00 3.446154233522056298e+00 4.428521670498438034e+00 6.197448961784521870e+00 6.204094200333753584e+00 6.452593222053526034e+00 7.331710923183198503e+00 7.348794660997536532e+00 8.245781138928382603e+00
1.983635348197428927e-01 1.746079201712126272e+00 2.295967813296006632e+00 2.993429135658689511e+00 3.215203494642278503e+00 3.450554015482002246e+00 4.424978720615375671e+00 6.193675624748704145e+00 6.200995483923782636e+00 6.451436116094030560e+00 7.330082704527814741e+00 7.347968062053255700e+00 8.245066165430875671e+00
1.991791573040732621e-01 1.742776704793174591e+00 2.299286311160986251e+00 2.996678123474982414e+00 3.229519159560942931e+00 3.455108797518538832e+00 4.421476991659205602e+00 6.190000228917488023e+00 6.197965914262050902e+00 6.450282378521005278e+00 7.328460483889966959e+00 7.347141690858117968e+00 8.244356481418467553e+00
1.999947797884036038e-01 1.739549158271889606e+00 2.302604164618538007e+00 2.999550262190239014e+00 3.243546314893804183e+00 3.459797784353533689e+00 4.418022874336748451e+00 6.186427444428122868e+00 6.195010450698436699e+00 6.449131859022946500e+00 7.326846195342143986e+00 7.346317077181876876e+00 8.243653189165707218e+00
